string2 0,string 1
532,Текст описания товара 13 /Предмет Фермы
533,Текст описания товара 14 /Предмет Фермы
534,Текст описания товара 15 /Предмет Фермы
535,Значительно увеличивает максимальное значение ОС при усилении с помощью обучения /Предмет Фермы
536,Значительно увеличивает значение АТК при усилении с помощью обучения /Предмет Фермы
537,Значительно увеличивает значение ЗАЩ при усилении с помощью обучения /Предмет Фермы
538,Значительно увеличивает значение ИНТ при улучшении с помощью обучения /Предмет Фермы
539,Значительно увеличивает значение СКР при усилении с помощью обучения /Предмет Фермы
701,Ключевой пункт 1 описание
702,Описание ключевого пункта 2
703,Описание ключевого пункта 3
704,Ключевой пункт 4 описание
705,Ключевой пункт 5 описание
706,Описание ключевого пункта 6
707,Ключевой пункт 7 описание
708,Описание ключевого пункта 8
709,Описание ключевого пункта 9
710,Описание ключевого пункта 10
711,Описание ключевого пункта 11
712,Описание ключевого пункта 12
713,Описание ключевого пункта 13
714,Описание ключевого пункта 14
715,Описание ключевого пункта 15
716,Описание ключевого пункта 16
717,Описание ключевого пункта 17
718,Описание ключевого пункта 18
719,Описание ключевого пункта 19
720,Описание ключевого пункта 20
721,
723,"Экипируйте на Эгиомона, чтобы начинать бой как Эгиохусмон.
Увеличивает критический урон на 20%."
724,"Экипируйте на Эгиомона, чтобы начинать бой как Эгиохусмон: зеленый.
В бою усиливает эффекты восстановления ОЗ на 50%."
725,"Экипируйте на Эгиомона, чтобы начинать бой как Эгиохусмон: синий.
Расходует вдвое больше ОС, но наносит в 1,5 раза больше урона."
726,"Экипируйте на Эгиомона, чтобы начинать бой как Эгиохусмон: святой.
Восстанавливает ОС в размере 5% полученного магического урона."
727,"Разряженная батарея.
Стандартный тип, часто встречающийся на фабрике."
728,"Разновидность морских водорослей, которую зовут морской лекарственной травой.
Можно использовать как мазь."
729,"Большая раковина, полученная от Шеллмона.
Используется для призыва Вамона."
730,"Драгоценный подарок от Камемона.
Можно использовать как лекарственный ингредиент."
731,"Фрукты из Карпоса Хуле, леса, известного тем, что здесь выращивают самые сладкие фрукты в Цифровом мире."
732,"Билет в парк Кокувамон, который даёт право на всё: от посещения аттракционов до сопровождения Гардромона!"
733,"Пожизненный пропуск во все зоны парка Кокувамон.
Вас ждет бесконечный мир веселья!"
734,Специальный инструмент для ремонта генератора электромагнитной сети.
750,"Предохранитель из Цифрового мира.
Используйте его, чтобы починить Кокувамона."
759,"Маленькая бутылочка МаринАнгемона, украшенная сердечками и лентами.
Крышка на удивление надежная, так что жидкость не прольется."
760,Описание материала костюма.
761,Описание яда Девидрамона.
762,"Кольцо ручной работы от Нептунемона. Оно сделано из прочного металла, добытого на дне океана, и украшено камнем из синего хромдигизоида."
763,"Лекарство, ставшее итогом исследований Венусмон. Его мощный восстанавливающий эффект иногда даже способствует росту. Ингредиенты трудно собрать, поэтому массовое производство невозможно."
764,Описание ключа ячейки.
765,"Перо, выпавшее у Парротмона.
Потрепанный вид напоминает о суровых битвах."
766,"Ключ-карта, открывающая двери фабрики."
767,"Драгоценность ПлатинумНумемона, одно из его самых роскошных украшений. Он бережно хранит ее внутри собственного тела."
768,"Обычное водное растение, которое часто встречается в море."
769,"Довольно редкое водное растение. Говорят, его находка приносит удачу в любви."
770,"Довольно редкое водное растение. Говорят, его находка приносит удачу с деньгами."
771,"Редкое водное растение, реагирующее на качество воды. Изначально синее, оно становится фиолетовым, когда вода вокруг портится."
772,Описание мелодичной дыни.
773,"Фрукт, который, по слухам, придает сил тем, кто его съест. Доказательств лечебных свойств нет, но некоторые уверены, что эффект зависит от настроя."
774,Продукт выплавки руды хромдигизоида.
775,Описание мусора.
776,
777,Описание деталей пистолета.
778,Описание запчастей для мотоциклов.
779,"Промышленный охладитель для мощного охлаждения помещений.
Выдерживает суровые условия, например рядом с доменными печами."
780,"Обогревает помещение теплым воздухом. Модель немного устарела, но для домашнего использования по-прежнему греет превосходно."
781,"Большой запас смешанных металлов разного состава.
Достаточно прочный, чтобы использовать его как материал без обработки."
782,"Деталь фигурки от локтя до кончиков пальцев.
Пальцы будто что-то поднимают, а если присмотреться, к ним прилипли крошки."
783,Описание квитанции с фигуркой.
784,Фигурка с полностью подвижными суставами. Можно повторить все узнаваемые позы из серии «Милая волшебница Саёри».
785,Фэнзин Вулканусмона.
786,
787,
788,Описание украденной детали.
789,"Шарф, полученный на память от Нептунемона."
790,"Бутылка вина, полученная на память от Венусмон."
791,"Странная разновидность семян, которые выделяют тепло."
792,"Странный сорт семян, от которых веет холодком."
793,"Устройство хранения данных, содержащее идентификатор супервизора восстановления."
794,"Лабораторный анализ, полученный от доктора Симмонса."
795,"Специальная батарейка, разработанная Вулканусмоном."
796,"Специальная батарейка, разработанная Вулканусмоном."
797,"Предмет, оброненный чем-то, похожим на Хироко."
798,"Предмет, оброненный Этемоном."
799,"Предмет, оброненный Курамоном."
800,"Редкая карта Джогмона, на которой ничего нет. Что-то может случиться, если вы отдадите ее кому-то, кто знаком с картами."
801,Костюм. Обычный костюм.
802,Костюм. Наряд с простой белой футболкой.
803,Костюм. Наряд с белой и бирюзово-голубой футболкой.
804,"Костюм. Наряд с футболкой, украшенной пиксельной графикой."
805,Костюм. Школьная форма для школы Инори и Хироко.
806,"Костюм. Униформа, которую носят офицеры общественной безопасности."
807,"Костюм. Наряд с футболкой, украшенной пиксельной графикой."
808,"Костюм. Наряд с футболкой, украшенной пиксельной графикой."
809,"Костюм. Наряд с футболкой, украшенной пиксельной графикой."
810,"Костюм. Наряд с футболкой, украшенной пиксельной графикой."
811,"Костюм. Наряд с футболкой, украшенной пиксельной графикой."
812,"Костюм. Наряд с футболкой, украшенной пиксельной графикой."
813,"Костюм. Наряд с футболкой, украшенной пиксельной графикой."
814,Костюм. Наряд с футболкой с графическим принтом.
815,Костюм. Наряд с футболкой с графическим принтом.
816,Костюм. Наряд с футболкой с графическим принтом.
817,Костюм. Наряд с футболкой с графическим принтом.
818,Костюм. Наряд с футболкой с графическим принтом.
819,Костюм. Наряд с футболкой с графическим принтом.
820,Костюм. Наряд с футболкой с графическим принтом.
821,Костюм. Наряд с футболкой с графическим принтом.
822,Костюм. Наряд с футболкой с графическим принтом.
823,Костюм. Наряд с футболкой с графическим принтом.
824,"Костюм. Наряд, вдохновлённый Digimon Story: Cyber Sleuth."
825,"Костюм. Наряд, вдохновлённый Digimon Adventure."
826,"Костюм. Наряд, стилизованный под купальник."
827,Костюм. Костюм в стиле Дигимона.
828,Костюм. Наряд с футболкой с графическим принтом.
829,Костюм. Наряд с футболкой с графическим принтом.
830,Костюм. Наряд с футболкой с графическим принтом.
831,Костюм. Наряд с футболкой с графическим принтом.
832,Костюм. Наряд с футболкой с графическим принтом.
833,Костюм. Наряд с футболкой с графическим принтом.
834,Костюм. Наряд с футболкой с графическим принтом.
835,Костюм. Наряд с футболкой DIGIMON BEATBREAK.
901,Цифровое яйцо с выгравированным Гербом Мужества.
902,Цифровое яйцо с выгравированным Гербом Дружбы.
903,Цифровое яйцо с выгравированным Гербом Любви.
904,Цифровое яйцо с выгравированным Гербом Искренности.
905,Цифровое яйцо с выгравированным Гербом Знаний.
906,Цифровое яйцо с выгравированным символом Надежности.
907,Цифровое яйцо с выгравированным Гербом Надежды.
908,Цифровое яйцо с выгравированным Гербом Света.
909,Цифровое яйцо с выгравированным Гербом Чудес.
910,Цифровое яйцо с выгравированным Гербом Судьбы.
911,Цифровое яйцо с выгравированным Гербом Доброты.
912,"Человеческий дух, содержащий дух Огненного Воина, одного из Десяти Легендарных Воинов."
913,"Дух зверя, содержащий дух Огненного Воина, одного из Десяти Легендарных Воинов."
914,"Человеческий дух, содержащий дух Воина Света, одного из Десяти Легендарных Воинов."
915,"Дух зверя, содержащий дух Воина Света, одного из Десяти Легендарных Воинов."
916,"Данные священного меча, которым владеет Империалдрамон ПМ."
1001,"Усиление ОЗ 1
/Снаряжение"
1002,"Усиление ОЗ 2
/Снаряжение"
1003,"Усиление ОЗ 3
/Снаряжение"
1004,"Усиление ОС 1
/Снаряжение"
1005,"Усиление ОС 2
/Снаряжение"
1006,"Усиление ОС 3
/Снаряжение"
1007,"Усиление АТК 1
/Снаряжение"
1008,"Усиление АТК 2
/Снаряжение"
1009,"Усиление АТК 3
/Снаряжение"
1010,"Усиление ЗАЩ 1
/Снаряжение"
1011,"Усиление ЗАЩ 2
/Снаряжение"
1012,"Усиление ЗАЩ 3
/Снаряжение"
1013,"Усиление ИНТ 1
/Снаряжение"
1014,"Усиление ИНТ 2
/Снаряжение"
1015,"Усиление ИНТ 3
/Снаряжение"
1016,"Усиление ДУХ 1
/Снаряжение"
1017,"Усиление ДУХ 2
/Снаряжение"
1018,"Усиление ДУХ 3
/Снаряжение"
1019,"Усиление СКР 1
/Снаряжение"
1020,"Усиление СКР 2
/Снаряжение"
1021,"Усиление СКР 3
/Снаряжение"
1022,"Усиление МЕТ 1
/Снаряжение"
1023,"Усиление МЕТ 2
/Снаряжение"
1024,"Усиление УКЛ 1
/Снаряжение"
1025,"Усиление УКЛ 2
/Снаряжение"
1026,"Усиление КРТ 1
/Снаряжение"
1027,"Усиление КРТ 2
/Снаряжение"
1028,"Усиление ОЗ и ОС 1
/Снаряжение"
1029,"Усиление ОЗ и ОС 2
/Снаряжение"
1030,"Усиление АТК и ЗАЩ 1
/Снаряжение"
1031,"Усиление АТК и ЗАЩ 2
/Снаряжение"
1032,"Усиление АТК и ИНТ 1
/Снаряжение"
1033,"Усиление АТК и ИНТ 2
/Снаряжение"
1034,"Усиление ИНТ и ДУХ 1
/Снаряжение"
1035,"Усиление ИНТ и ДУХ 2
/Снаряжение"
1036,"Усиление ЗАЩ и ДУХ 1
/Снаряжение"
1037,"Усиление ЗАЩ и ДУХ 2
/Снаряжение"
1038,"Усиление МЕТ и УКЛ 1
/Снаряжение"
1039,"Усиление МЕТ и УКЛ 2
/Снаряжение"
1040,"Усиление АТК и КРТ 1
/Снаряжение"
1041,"Усиление АТК и КРТ 2
/Снаряжение"
1042,"Усиление ИНТ и КРТ 1
/Снаряжение"
1043,"Усиление ИНТ и КРТ 2
/Снаряжение"
1044,"Усиление ОС, АТК и ИНТ 1
/Снаряжение"
1045,"Усиление ОС, АТК и ИНТ 2
/Снаряжение"
1046,"Усиление ОЗ, ЗАЩ и ДУХ 1
/Снаряжение"
1047,"Усиление ОЗ, ЗАЩ и ДУХ 2
/Снаряжение"
1048,"Уменьшение урона от Огня 1
/Снаряжение"
1049,"Уменьшение урона от Огня 2
/Снаряжение"
1050,"Уменьшение урона от Воды 1
/Снаряжение"
1051,"Уменьшение урона от Воды 2
/Снаряжение"
1052,"Уменьшение урона от Льда 1
/Снаряжение"
1053,"Уменьшение урона от Льда 2
/Снаряжение"
1054,"Уменьшение урона от Растения 1
/Снаряжение"
1055,"Уменьшение урона от Растения 2
/Снаряжение"
1056,"Уменьшение урона от Электричества 1
/Снаряжение"
1057,"Уменьшение урона от Электричества 2
/Снаряжение"
1058,"Уменьшение урона от Земли 1
/Снаряжение"
1059,"Уменьшение урона от Земли 2
/Снаряжение"
1060,"Уменьшение урона от Стали 1
/Снаряжение"
1061,"Уменьшение урона от Стали 2
/Снаряжение"
1062,"Уменьшение урона от Ветра 1
/Снаряжение"
1063,"Уменьшение урона от Ветра 2
/Снаряжение"
1064,"Уменьшение урона от Света 1
/Снаряжение"
1065,"Уменьшение урона от Света 2
/Снаряжение"
1066,"Уменьшение урона от Тьмы 1
/Снаряжение"
1067,"Уменьшение урона от Тьмы 2
/Снаряжение"
1068,"Уменьшение нейтрального урона 1
/Снаряжение"
1069,"Уменьшение нейтрального урона 2
/Снаряжение"
1070,Повышает сопротивление {is28}{image(ui_icon_skill_001)} огню и {is28}{image(ui_icon_skill_003)} растениям.
1071,Повышает сопротивление {is28}{image(ui_icon_skill_004)} воде и {is28}{image(ui_icon_skill_002)} льду.
1072,Повышает сопротивление {is28}{image(ui_icon_skill_005)} электричеству и {is28}{image(ui_icon_skill_007)} ветру.
1073,Повышает сопротивление {is28}{image(ui_icon_skill_008)} земле и {is28}{image(ui_icon_skill_006)} стали.
1074,Повышает сопротивление {is28}{image(ui_icon_skill_009)} свету и {is28}{image(ui_icon_skill_010)} тьме.
1075,"Усиление урона и снижение стоимости ОС навыков стихии Огня
/Снаряжение"
1076,"Усиление урона и снижение стоимости ОС навыков стихии Воды
/Снаряжение"
1077,"Усиление урона и снижение стоимости ОС навыков стихии Льда
/Снаряжение"
1078,"Усиление урона и снижение стоимости ОС навыков стихии Растение
/Снаряжение"
1079,"Усиление урона и снижение стоимости ОС навыков стихии Электричество
/Снаряжение"
1080,"Усиление урона и снижение стоимости ОС навыков стихии Земля
/Снаряжение"
1081,"Усиление урона и снижение стоимости ОС навыков стихии Сталь
/Снаряжение"
1082,"Усиление урона и снижение стоимости ОС навыков стихии Ветер
/Снаряжение"
1083,"Усиление урона и снижение стоимости ОС навыков стихии Свет
/Снаряжение"
1084,"Усиление урона и снижение стоимости ОС навыков стихии Тьма
/Снаряжение"
1085,"Усиление урона и снижение стоимости ОС навыков стихии Ноль
/Снаряжение"
1086,"Усиление урона и снижение стоимости ОС навыков стихии Огня и Растения
/Снаряжение"
1087,"Усиление урона и снижение стоимости ОС навыков стихии Воды и Льда
/Снаряжение"
1088,"Усиление урона и снижение стоимости ОС навыков стихии Электричества и Ветра
/Снаряжение"
1089,"Усиление урона и снижение стоимости ОС навыков стихии Стали и Земли
/Снаряжение"
1090,"Усиление урона и снижение стоимости ОС навыков стихии Света и Тьмы
/Снаряжение"
1091,"Нейтрализует {is28}{image(ui_icon_btlStatus_000)} Отравление.
/Снаряжение"
1092,"Нейтрализует {is28}{image(ui_icon_btlStatus_002)} Смятение.
/Снаряжение"
1093,"Нейтрализует {is28}{image(ui_icon_btlStatus_003)} Паралич.
/Снаряжение"
1094,"Нейтрализует {is28}{image(ui_icon_btlStatus_004)} Сон.
/Снаряжение"
1095,"Нейтрализует кристаллизацию
/Снаряжение"
1096,"Нейтрализует Реверс
/Снаряжение"
1097,"Нейтрализует мгновенную смерть
/Снаряжение"
1098,"Нейтрализует ослабления характеристик
/Снаряжение"
1099,"Нейтрализует все негативные статусы
/Снаряжение"
1100,
1101,"Увеличивает получаемый ОПТ
/Снаряжение"
1102,"Увеличивает количество очков связи, набранных владельцем
/Снаряжение"
1103,"Увеличивает частоту выпадения предметов (суммируется)
/Снаряжение"
1104,"Увеличивает количество полученных денег (суммируется)
/Снаряжение"
1105,"Восстанавливает ОЗ в начале хода пользователя
/Снаряжение"
1106,"Восстанавливает ОС в начале хода пользователя
/Снаряжение"
1107,"Восстанавливает ОЗ в конце боя
/Снаряжение"
1108,"Восстанавливает ОС в конце боя
/Снаряжение"
1109,"Усиливает эффект Восстановления ОЗ в бою
/Снаряжение"
1110,"Усиливает эффект Восстановления ОС в бою
/Снаряжение"
1111,"Усиливает уменьшение повреждений при Защите
/Снаряжение"
1112,"Повышает шанс не получить урон при Защите
/Снаряжение"
1113,"Поглощает вражеские ОЗ при атаке
/Снаряжение"
1114,Истощает ОС при атаке / Снаряжение
1115,"Добавляет к атаке отравление
/Снаряжение"
1116,"Добавляет к атаке смятение
/Снаряжение"
1117,"Добавляет к атаке паралич
/Снаряжение"
1118,"Добавляет к атаке сон
/Снаряжение"
1119,"Добавляет к атаке кристаллизацию
/Снаряжение"
1120,"Добавляет магии к атаке *Нельзя складывать несколько единиц снаряжения, которые меняют тип атаки*
/Снаряжение"
1121,"Добавляет СКР к атаке *Нельзя складывать несколько единиц снаряжения, которые меняют тип атаки*
/Снаряжение"
1122,"Увеличивает вероятность Двойной Атаки
/Снаряжение"
1123,"Снижает затраты ОС 1
/Снаряжение"
1124,"Снижает затраты ОС 2
/Снаряжение"
1125,"Больше затраты ОС, но Усиливает урон от навыков
/Снаряжение"
1126,"Расходует ОС для уменьшения всех повреждений *Нет эффекта при недостатке ОС*
/Снаряжение"
1127,"Аннулирует изменения порядка хода, вызванные атаками
/Снаряжение"
1128,"Преобразует полученный Физический урон в ОС
/Снаряжение"
1129,"Преобразует полученный Магический урон в ОС
/Снаряжение"
1130,"Игнорирует любой урон ниже определённого процента от макс. ОЗ
/Снаряжение"
1131,"Увеличивает множитель критического урона
/Снаряжение"
1132,"Увеличивает урон по целям с сниженной защитой
/Снаряжение"
1133,Увеличивает множитель урона от слабых мест /Снаряжение
1134,Увеличивает мощность кросса (можно наращивать в зависимости от количества пользователей) /Снаряжение
1135,Увеличивает мощность атаки (наращивается в зависимости от количества пользователей) /Снаряжение
1136,Увеличивает значение датчика пикового давления по умолчанию (в зависимости от количества пользователей) /Снаряжение
1137,Усиливает все эффекты при разрушении /Снаряжение
1138,"Снижает урон от типа Данные
/Снаряжение"
1139,"Снижает урон от типа Вирус
/Снаряжение"
1140,"Снижает урон от типа Вакцина
/Снаряжение"
1141,"Снижает урон от свободного типа
/Снаряжение"
1142,"Снижает урон от переменного типа
/Снаряжение"
1143,Снижает урон от дигимонов атрибута {is28}{image(ui_icon_type_040)} Вирус на 30%.
1144,Аннулирует дебаффы характеристик. Атака наносит магический урон.
1145,"ИНТ +300. ДУХ +300. Восстанавливает ОС, равный 5% от полученного физического урона."
1151,"СКР +300.
Нейтрализует {is28}{image(ui_icon_btlStatus_000)} Отравление/{is28}{image(ui_icon_btlStatus_005)} Смертельное отравление.
Повышает сопротивление {is28}{image(ui_icon_skill_007)} ветру."
1152,"Шанс крита +20%.
Нейтрализует {is28}{image(ui_icon_btlStatus_000)} Отравление/{is28}{image(ui_icon_btlStatus_005)} Смертельное отравление.
Повышает сопротивление {is28}{image(ui_icon_skill_006)} стали."
1153,"АТК +300.
Нейтрализует {is28}{image(ui_icon_btlStatus_003)} Паралич/{is28}{image(ui_icon_btlStatus_008)} Обездвиживание.
Повышает сопротивление {is28}{image(ui_icon_skill_004)} воде."
1154,"Макс. ОЗ +1000.
Нейтрализует {is28}{image(ui_icon_btlStatus_002)} Смятение/{is28}{image(ui_icon_btlStatus_007)} Хаос.
Повышает сопротивление {is28}{image(ui_icon_skill_000)} нейтр."
1155,"УКЛ +20%.
Нейтрализует {is28}{image(ui_icon_btlStatus_010)} Кристаллизацию.
Повышает сопротивление {is28}{image(ui_icon_skill_004)} воде."
1156,"ЗАЩ +300.
Нейтрализует {is28}{image(ui_icon_btlStatus_000)} Отравление/{is28}{image(ui_icon_btlStatus_005)} Смертельное отравление.
Повышает сопротивление {is28}{image(ui_icon_skill_003)} растениям."
1157,"МЕТ +20%.
Нейтрализует мгновенную смерть.
Повышает сопротивление {is28}{image(ui_icon_skill_001)} огню."
1158,"ИНТ +300.
Нейтрализует снижение характеристик.
Повышает сопротивление {is28}{image(ui_icon_skill_009)} свету."
