string2 0,string 1
67,Повышает ЗАЩ и ДУХ дигимонов с чертой Обожающий на {d3}%.
68,"Повышает СКР дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d6}%."
69,"Повышает ОС дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d1}%."
70,"Повышает ОС дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d1}%."
71,"Повышает ОС дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d1}%."
72,Повышает ОС и ДУХ дигимонов с чертой Сверхопека на {d1}%.
73,"Повышает ИНТ дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d4}%."
74,"Повышает ОЗ дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d0}%."
75,"Повышает получаемый в бою опыт для сражающихся и запасных
дигимонов с чертами Обожающий, Преданный, Терпимый и
Сверхопека на {d0}% за каждый ранг Агента."
76,"Повышает ОЗ дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d0}%."
77,"Повышает СКР дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d6}%."
78,"Повышает начальный Талант каждого поколения при Конвертации
дигимонов с чертами Обожающий, Преданный, Терпимый и
Сверхопека на {d0}."
79,"Повышает ОЗ дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d0}%."
80,"Повышает урон от Дополнительных Атак дигимонов с чертами
Обожающий, Преданный, Терпимый и Сверхопека на {d0}%."
81,"Повышает ИНТ дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d4}%."
82,"При эволюции дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека снижает требуемые значения характеристик
на {d0}%, если текущая черта совпадает с базовой чертой цели
эволюции."
83,"Дигимоны с чертами Обожающий, Преданный, Терпимый и
Сверхопека получают Талант легче."
84,"Усиливает действие снаряжения, повышающего ОС, на дигимонов
с чертой Терпимый на {d0}%."
85,"Повышает ИНТ дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d4}%."
86,Повышает ОЗ и ИНТ дигимонов с чертой Терпимый на {d0}%.
87,"Повышает АТК дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d2}%."
88,"Сокращает время тренировки дигимонов с чертами Обожающий,
Преданный, Терпимый и Сверхопека на {d0}%."
89,"Снижает стоимость ОС для навыков дигимонов с чертами Обожающий,
Преданный, Терпимый и Сверхопека на {d0}% за каждый ранг Агента."
90,"Повышает АТК дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d2}%."
91,"Повышает получаемый в бою опыт для сражающихся и запасных
дигимонов с чертами Обожающий, Преданный, Терпимый и
Сверхопека на {d0}% за каждый ранг Агента."
92,"Повышает СКР дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d6}%."
93,"При эволюции дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека снижает требуемые значения характеристик
на {d0}%, если текущая черта совпадает с базовой чертой цели
эволюции."
94,"Повышает эффективность восстановления ОЗ дигимонов с чертой
Сверхопека при использовании навыков лечения на {d0}%."
95,"Повышает АТК дигимонов с чертами Обожающий, Преданный,
Терпимый и Сверхопека на {d2}%."
96,Повышает ОС и АТК дигимонов с чертой Преданный на {d1}%.
97,
98,
99,
100,
101,"Открывает связи, основанные на Дружелюбии, с вашим дигимоном,
позволяя вам усиливать дигимонов с чертами Сочувствующий,
Общительный, Дружелюбный и Оппортунист."
102,"Повышает ЗАЩ дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d3}%."
103,"Повышает ЗАЩ дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d3}%."
104,"Сокращает время тренировки дигимонов с чертами Сочувствующий,
Общительный, Дружелюбный и Оппортунист на {d0}%."
105,"Предметы, использованные во время хода Сочувствующего дигимона,
имеют шанс {d0}% не быть потраченными."
106,"Повышает получаемый в бою опыт для сражающихся и запасных
дигимонов с чертами Сочувствующий, Общительный, Дружелюбный
и Оппортунист на {d0}% за каждый ранг Агента."
107,"Повышает ЗАЩ дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d3}%."
108,"Повышает СКР дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d6}%."
109,"Повышает урон от Дополнительных Атак дигимонов с чертами
Сочувствующий, Общительный, Дружелюбный и Оппортунист на {d0}%."
110,"Повышает ИНТ дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d4}%."
111,"Повышает СКР дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d6}%."
112,"При эволюции дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист снижает требуемые значения
характеристик на {d0}%, если текущая черта совпадает с базовой
чертой цели эволюции."
113,"Повышает СКР дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d6}%."
114,"Снижает стоимость ОС для навыков дигимонов с чертами
Сочувствующий, Общительный, Дружелюбный и Оппортунист на
{d0}% за каждый ранг Агента."
115,"Повышает шанс изменения Навыков Личности на {d0}% при разговоре
или тренировке Дружелюбного дигимона на Дигиферме."
116,"Повышает получаемый в бою опыт для сражающихся и запасных
дигимонов с чертами Сочувствующий, Общительный, Дружелюбный
и Оппортунист на {d0}% за каждый ранг Агента."
117,Повышает ЗАЩ и СКР дигимонов с чертой Сочувствующий на {d3}%.
118,"Повышает ДУХ дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d5}%."
119,"Повышает ДУХ дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d5}%."
120,"Повышает ДУХ дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d5}%."
121,"При эволюции дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист снижает требуемые значения
характеристик на {d0}%, если текущая черта совпадает с базовой
чертой цели эволюции."
122,"При эволюции дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист снижает требуемые значения
характеристик на {d0}%, если текущая черта совпадает с базовой
чертой цели эволюции."
123,Повышает ЗАЩ и ДУХ дигимонов с чертой Оппортунист на {d3}%.
124,"Повышает шанс появления редких навыков личности у дигимонов с
чертами Сочувствующий, Общительный, Дружелюбный и
Оппортунист при смене персональности."
125,"Повышает ИНТ дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d4}%."
126,"Повышает начальный Талант каждого поколения при Конвертации
дигимонов с чертами Сочувствующий, Общительный, Дружелюбный
и Оппортунист на {d0}."
127,"Повышает ОЗ дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d0}%."
128,"Повышает ОЗ дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d0}%."
129,"Повышает ОЗ дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d0}%."
130,"Повышает ОС дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d1}%."
131,"Повышает ОС дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d1}%."
132,"Повышает ОС дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d1}%."
133,"При эволюции дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист снижает требуемые значения
характеристик на {d0}%, если текущая черта совпадает с базовой
чертой цели эволюции."
134,Повышает ОЗ и ОС дигимонов с чертой Дружелюбный на {d0}%.
135,"Находясь в запасе, дигимоны с чертой Оппортунист восстанавливают
{d0}% своего ОЗ и {d1}% своего ОС каждые 3 раунда."
136,"Дигимоны с чертами Сочувствующий, Общительный, Дружелюбный
и Оппортунист получают Талант легче."
137,"Повышает урон от Дополнительных Атак дигимонов с чертами
Сочувствующий, Общительный, Дружелюбный и Оппортунист на {d0}%."
138,"Повышает ИНТ дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d4}%."
139,"Повышает получаемый в бою опыт для сражающихся и запасных
дигимонов с чертами Сочувствующий, Общительный, Дружелюбный
и Оппортунист на {d0}% за каждый ранг Агента."
140,"Повышает АТК дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d2}%."
141,"Повышает АТК дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d2}%."
142,"Персональность дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист с большей вероятностью сместится в
сторону Сердца и Товарищества при тренировке на Дигиферме."
143,"Удваивает эффекты предметов усиления, использованных во время
хода Общительного дигимона."
144,"Повышает АТК дигимонов с чертами Сочувствующий, Общительный,
Дружелюбный и Оппортунист на {d2}%."
145,"Повышает получаемый в бою опыт для сражающихся и запасных
дигимонов с чертами Сочувствующий, Общительный, Дружелюбный
и Оппортунист на {d0}% за каждый ранг Агента."
146,Повышает АТК и ДУХ дигимонов с чертой Общительный на {d2}%.
147,
148,
149,
150,
151,"Открывает связи, основанные на Мудрости, с вашим дигимоном,
позволяя вам усиливать дигимонов с чертами Проницательный,
Стратегический, Просветленный и Хитрый."
152,"Повышает шанс появления редких навыков личности у дигимонов с
чертами Проницательный, Стратегический, Просветленный и Хитрый
при смене персональности."
153,"Повышает ОЗ дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d0}%."
154,"Повышает получаемый в бою опыт для сражающихся и запасных
дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d0}% за каждый ранг Агента."
155,"Сокращает время тренировки дигимонов с чертами Проницательный,
Стратегический, Просветленный и Хитрый на {d0}%."
156,"Повышает урон от Дополнительных Атак дигимонов с чертами
Проницательный, Стратегический, Просветленный и Хитрый на {d0}%."
157,"Повышает СКР дигимонов с чертами Проницательный,
Стратегический, Просветленный и Хитрый на {d6}%."
158,"Повышает СКР дигимонов с чертами Проницательный,
Стратегический, Просветленный и Хитрый на {d6}%."
159,"Повышает СКР дигимонов с чертами Проницательный,
Стратегический, Просветленный и Хитрый на {d6}%."
160,"При эволюции дигимонов с чертами Проницательный,
Стратегический, Просветленный и Хитрый снижает требуемые значения
характеристик на {d0}%, если текущая черта совпадает с базовой
чертой цели эволюции."
161,"Дигимоны с чертами Проницательный, Стратегический,
Просветленный и Хитрый получают Талант легче."
162,"При эволюции дигимонов с чертами Проницательный,
Стратегический, Просветленный и Хитрый снижает требуемые значения
характеристик на {d0}%, если текущая черта совпадает с базовой
чертой цели эволюции."
163,"Снижает стоимость ОС для навыков дигимонов с чертами
Проницательный, Стратегический, Просветленный и Хитрый
на {d0}% за каждый ранг Агента."
164,"Повышает ОЗ дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d0}%."
165,"Повышает АТК дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d2}%."
166,"Повышает ОЗ дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d0}%."
167,"Уменьшает получаемый магический урон Стратегических дигимонов
на {d0}% за каждый ранг Агента."
168,"Повышает ИНТ дигимонов с чертами Проницательный,
Стратегический, Просветленный и Хитрый на {d4}%."
169,"Повышает начальный Талант каждого поколения при Конвертации
дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d0}."
170,"Повышает ИНТ дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d4}%."
171,"Повышает ИНТ дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d4}%."
172,Повышает ОЗ и ИНТ дигимонов с чертой Стратегический на {d0}%.
173,"Повышает ДУХ дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d5}%."
174,"Повышает АТК дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d2}%."
175,"Повышает ДУХ дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d5}%."
176,"Атаки Проницательных дигимонов игнорируют {d0}% ДУХ цели за
каждый ранг Агента."
177,"При эволюции дигимонов с чертами Проницательный,
Стратегический, Просветленный и Хитрый снижает требуемые значения
характеристик на {d0}%, если текущая черта совпадает с базовой
чертой цели эволюции."
178,"Повышает получаемый в бою опыт для сражающихся и запасных
дигимонов с чертами Проницательный, Стратегический, Просветленный
и Хитрый на {d0}% за каждый ранг Агента."
179,"Повышает ДУХ дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d5}%."
180,Повышает ИНТ и ДУХ дигимонов с чертой Проницательный на {d4}%.
181,"Повышает ОС дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d1}%."
182,"Повышает ОС дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d1}%."
183,"Повышает ОС дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d1}%."
184,Повышает ОС и ДУХ дигимонов с чертой Просветленный на {d1}%.
185,"Повышает урон от Дополнительных Атак дигимонов с чертами
Проницательный, Стратегический, Просветленный и Хитрый на {d0}%."
186,"Повышает АТК дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d2}%."
187,"Повышает количество предметов, выпадающих с врагов, побежденных
Просветленными дигимонами, на {d0}%."
188,"Повышает получаемый в бою опыт для сражающихся и запасных
дигимонов с чертами Проницательный, Стратегический, Просветленный
и Хитрый на {d0}% за каждый ранг Агента."
189,"Персональность дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый с большей вероятностью сместится в сторону
Понимания и Товарищества при тренировке на Дигиферме."
190,"Повышает ЗАЩ дигимонов с чертами Проницательный,
Стратегический, Просветленный и Хитрый на {d3}%."
191,"Повышает ЗАЩ дигимонов с чертами Проницательный,
Стратегический, Просветленный и Хитрый на {d3}%."
192,"Повышает ЗАЩ дигимонов с чертами Проницательный,
Стратегический, Просветленный и Хитрый на {d3}%."
193,Повышает ЗАЩ и СКР дигимонов с чертой Хитрый на {d3}%.
194,"При эволюции дигимонов с чертами Проницательный,
Стратегический, Просветленный и Хитрый снижает требуемые значения
характеристик на {d0}%, если текущая черта совпадает с базовой
чертой цели эволюции."
195,"Повышает получаемый в бою опыт для сражающихся и запасных
дигимонов с чертами Проницательный, Стратегический,
Просветленный и Хитрый на {d0}% за каждый ранг Агента."
196,"Повышает количество иен, выпадающих с врагов, побежденных
Хитрый дигимонами, на {d0}%."
197,
198,
199,
200,
201,"Открывает Комбинированное Искусство: Поле.
Эффект: Значительно повышает все характеристики всех союзников
на 2 хода. Комбинированные Искусства можно активировать,
когда шкала КП полностью заполнена."
202,"Повышает получаемый в бою опыт для всех сражающихся и
запасных дигимонов на {d0}% за каждый ранг Агента."
203,Начинать бой с заполненной шкалой КП на {d0} за каждый ранг Агента.
204,"Обучает Комбинированному Искусству: Взрыв.
Эффект: Наносит значительный урон всем врагам.
{fc9Прим.: Через меню Комбинированных Искусств.}"
205,"Повышает получаемый в бою опыт для всех сражающихся и запасных
дигимонов стадии Малыш на {d0}% за каждый ранг Агента."
206,"Повышает получаемый в бою опыт для всех сражающихся и запасных
Дигимонов стадии Ребёнок на {d0}% за каждый ранг Агента."
207,"Повышает получаемый в бою опыт для всех сражающихся и запасных
дигимонов стадии Чемпион и Броня на {d0}% за каждый ранг Агента."
208,"Повышает получаемый в бою опыт для всех сражающихся и запасных
дигимонов стадии Ультимейт и Гибрид на {d0}% за каждый ранг Агента."
209,Начинать бой с заполненной шкалой КП на {d0} за каждый ранг Агента.
210,"Обучает Комбинированному Искусству: Реверс.
Эффект: Наносит умеренный урон всем врагам.
Накладывает {is28}{image(ui_icon_btlStatus_011)} Реверс.
{fc9Прим.: Через меню Комбинированных Искусств.}"
211,"Обучает Комбинированному Искусству: Удар.
Эффект: Наносит колоссальный урон 1 врагу.
{fc9Прим.: Через меню Комбинированных Искусств.}"
212,"Обучает Комбинированному Искусству: Аура.
Эффект: Умеренно восстанавливает ОЗ всех союзников. Накладывает
{is28}{image(ui_icon_btlStatus_040)} иммунитет к статусным аномалиям и {is28}{image(ui_icon_btlStatus_041)} Иммунитет к
ослаблению характеристик.
{fc9Прим.: Через меню Комбинированных Искусств.}"
213,"Обучает Комбинированному Искусству: Высшее Поле.
Эффект: Значительно повышает все характеристики всех союзников
на 3 хода и нейтрализует физический/магический урон на 1 ход."
214,"Обучает Комбинированному Искусству: Разрушение.
Эффект: Наносит незначительный урон всем врагам и умеренно
снижает АТК/ЗАЩ/ИНТ/ДУХ на 4 хода.
{fc9Прим.: Через меню Комбинированных Искусств.}"
215,"Для всех дигимонов стадии Малыш:
Повышает ОЗ/ОС на {d0} за каждый ранг Агента.
Повышает все характеристики на {d2} за каждый ранг Агента."
216,"Для всех Дигимонов стадии Ребёнок:
Повышает ОЗ/ОС на {d0} за каждый ранг Агента.
Повышает все характеристики на {d2} за каждый ранг Агента."
217,"Для всех дигимонов стадии Чемпион и Броня:
Повышает ОЗ/ОС на {d0} за каждый ранг Агента.
Повышает все характеристики на {d2} за каждый ранг Агента."
218,"Для всех дигимонов стадии Ультимейт и Гибрид:
Повышает ОЗ/ОС на {d0} за каждый ранг Агента.
Повышает все характеристики на {d2} за каждый ранг Агента."
219,Начинать бой с заполненной шкалой КП на {d0} за каждый ранг Агента.
220,"Повышает урон от Комбинированных Искусств на {d0}% за каждый
ранг Агента."
221,"Обучает Комбинированному Искусству: Лечение.
Эффект: Полностью восстанавливает ОЗ и ОС одного союзника сверх
их максимального значения.
{fc9Прим.: Через меню Комбинированных Искусств.}"
222,"Обучает Комбинированному Искусству: Воскрешение.
Эффект: Воскрешает всех союзников из состояния нокаута и немного
восстанавливает ОЗ. Накладывает {is28}{image(ui_icon_btlStatus_042)}
Живучесть (выживание с 1 ОЗ при получении смертельного урона).
{fc9Прим.: Через меню Комбинированных Искусств.}"
223,"Повышает эффекты Комбинированных Искусств типа
усиления/ослабления на {d0}% за каждый ранг Агента."
224,"Повышает эффекты Комбинированных Искусств типа восстановления
на {d0}% за каждый ранг Агента."
