string2 0,string 1
103,"Я получил подсказку о том, что кое-что происходит!
Что-то о наблюдениях фазово-электронных форм
жизни... Подсказка тоже звучит довольно убедительно.
Я сообщу вам подробности в офисе!"
104,"Я столкнулся с неопознанным летающим объектом в
Акихабаре. Не могли бы вы мне помочь? Я буду ждать у
Южного выхода из Электро Города."
105,"И вот я в Центральной башне, а лорда Найтмона нигде
Нет. Самое тревожное..."
106,"Динамон и лорд-рыцарь спорят в Центральной башне, и
шум сводит меня с ума. Не могли бы вы попробовать
Поговорить с ними?"
108,"Подумать только, что ни один из них не смог меня
заметить... Это впервые. И вот я проделал весь этот
Путь до Центральной башни!"
109,"Я просто отдыхала в Тенистом лесу, а потом появился
Этот действительно сильный на вид парень!"
111,"Фу, как скучно. Куда, чёрт возьми, запропастился Джесмон?
Разве мы не договаривались встретиться в Райском колизее?"
112,"Я стою в очереди за Яро-кей Рамэн в Акихабаре, но что
бы я ни говорил, в итоге я всегда делаю неправильный
Заказ...."
113,"Мой друг попал в серьезную переделку! Приходи ко мне
В переулок в Акихабаре! Ты знаешь такого!"
114,Неиспользуемый текст
116,Неиспользуемый текст
117,Неиспользуемый текст
146,"Еще один человек ушел в отпуск. У нас острая нехватка
рабочей силы. Следующая площадка - южный выезд из
Электро Города… Кто-нибудь может дать мне
Энергетический напиток?"
147,"Я слышал, что косплеер пропал в парке Синдзюку. Я
хочу разобраться, так что давай встретимся на площади
Уотерфолл."
148,"Некоторые дигимоны очень боятся людей. Приходи на склад
в Центральном городе — там я всё расскажу."
150,"Я проделал весь этот путь до пляжа Абисс, и здесь
никого нет… Я хочу повеселиться со всеми в океане."
149,"Можешь подойти побыстрее? У меня есть супер жуткий
Диджилин. Давай встретимся на площади Вижн в
Хигаси-Синдзюку!"
151,Неиспользуемый текст
152,"Мне нужна твоя помощь. Буду ждать тебя
в центре Центрального города."
153,Неиспользуемый текст
154,Неиспользуемый текст
155,Неиспользуемый текст
156,"Это странное письмо пришло в офис отца Инори, и я не
Уверен, что делать. У кого-нибудь есть какой-нибудь
Совет?"
157,Неиспользуемый текст
158,Неиспользуемый текст
159,"Что вообще значит быть «двадцатейшим»?.. Я совсем потерялся
и теперь торчу в тупике одного из переулков Синдзюку..."
160,"Конечно, я стал сильнее. Но теперь этот Большой Брат...
Что же нам делать с Райским колизеем?"
161,Неиспользуемый текст
162,"Пришло время посмотреть, кто настоящий карточный
король. Я жду вас у южного выхода Электро Города
со станции Акихабара."
163,Неиспользуемый текст
164,Неиспользуемый текст
165,Неиспользуемый текст
166,Неиспользуемый текст
167,"Мне нужно рассказать тебе о том, что меня беспокоит…
Я могу поделиться этим только с тобой. Я буду ждать у
Себя дома в центре города!"
168,Неиспользуемый текст
169,"Я получил наводку по делу о пропавшем человеке. Не
Могли бы вы заехать в офис и помочь мне?"
170,"Я хочу тебя кое с кем познакомить. У нас встреча в
Офисе, так что я хочу, чтобы ты тоже пришла."
171,"Я нашла свою фотографию в старших классах. Приходи
ко мне на сеанс воспоминаний. Я буду ждать тебя в
Офисе."
172,"Странно, что Шаркмон так легко отступил. Почему бы
нам не исследовать дно океана? Я буду ждать тебя в
Глубинах Бездны."
173,"Ни один посетитель здесь не может оценить мою
привлекательность. Кто-нибудь, придите и исцелите
Мой усталый дух в ""Водопое воина""!"
176,"У меня есть одно хлопотное дело. Загляни в таверну,
когда будешь в Центральном городе."
177,
178,"У трех ведущих есть кое-что, что они хотели бы вам
передать. Пожалуйста, пройдите в ВИП-зал
Промежуточного театра."
179,"Вот так проблема. Кто-то заперся в туалете и не выходит.
К тому же он всё время бормочет о каком-то капитане
и каком-то оружии..."
180,"Распространяйте информацию! Есть не один, а ДВА
невероятно качественных косплеера! Приходите
посмотреть на них на южном выходе из Электро Города!"
181,
182,
183,"Туман такой сильный, что я не могу углубиться в лес.
Я испугался и вернулся в деревню..."
184,
200,"Какие странные сны, но они кажутся такими реальными...
словно я и правда там. И в них тоже появляется дигимон.
Это может стать моей следующей сенсацией! Хе-хе.
Запишу заметку, когда это случится в следующий раз!"
201,"Дружище! Я умоляю тебя. Забери мои души в Токио в
2020 году! Я не могу быть королем Дигимона без них!"
202,"Курамоны буйствуют в современном материальном мире.
Используй свои способности, чтобы уничтожить их.
Однако они довольно бешеные, так что будь осторожен."
208,"Даже Сусаномон влюбился в этот мир. Пожалуйста,
победите его в Райском колизее и напомните ему об его
Истинной задаче."
211,"Мы восстановили большую часть наших сил.
Отправляйся в Центральную башню как можно скорее.
Мы будем ждать тебя!"
215,"Я обнаружила ещё одно проявление аномального пространства.
Я бы хотела попросить вас его исследовать.
Я буду ждать в Промежуточном театре."
216,"Я научился читать, не похожему ни на что, что я когда-
либо видел раньше. Приходите в Промежуточный театр."
217,"Мне нужно с тобой поговорить. Я буду ждать тебя в
Глухом переулке Акихабары."
300,"Прямо сейчас в Райский колизей! Кто самый сильный
Дигимон?! Будет ли у нас трехкратный чемпион?!"
500,"Техническое обслуживание лифта в задней части
Промежуточного театра завершено. Могу я попросить
Вас прийти посмотреть? Я бы хотел показать вам все вокруг."
920,"Здесь полно скользких дигимонов! Постарайтесь
не испачкаться в их слизи и какашках.
Продержитесь до конца — и победа ваша!"
921,"Какие они крутые и свирепые! Я собрал здесь
всех своих любимых дигимонов.
Продержитесь до конца — и победа ваша!"
922,"Океан полон тайн! Его экосистема совсем
не похожа на сухопутную.
Продержитесь до конца — и победа ваша!"
923,"Берегитесь палящего пламени: оно сжигает
всё на своём пути! Одно касание —
и вы обратитесь в пепел. Уклоняйтесь
до конца — и победа ваша!"
930,"Сможете угнаться за улучшенной Лаламон?
Доберитесь до цели раньше неё —
и победа ваша!"
931,"Сможете угнаться за улучшенной Витчмон?
Доберитесь до цели раньше неё —
и победа ваша!"
932,"Сможете угнаться за улучшенным Вингдрамоном?
Доберитесь до цели раньше него —
и победа ваша!"
933,"Сможете угнаться за улучшенным
Магна Гарурумоном? Доберитесь до цели
раньше него — и победа ваша!"
945,"Тема — самураи и ниндзя! Доберитесь
до дальнего конца и победите босса
за отведённое время. Подсказка:
босс — мастер камайтачи!"
946,"Тема — арктический рай! Доберитесь
до дальнего конца и победите босса
за отведённое время. Подсказка:
у него острые рога из мифрила."
947,"Тема — мир динозавров! Доберитесь
до дальнего конца и победите босса
за отведённое время. Подсказка: его челюсти
прогрызают даже самую прочную броню."
948,"Тема — царство насекомых! Доберитесь
до дальнего конца и победите босса
за отведённое время. Подсказка:
босс — монарх насекомых из тёмного леса."
950,"Защитите гигантское ДигиМясо от дигимонов!
Летающих дигимонов легко не заметить,
так что будьте осторожны. Победите всех
врагов — и победа ваша!"
951,"Защитите гигантское ДигиМясо от дигимонов!
Берегитесь вспыльчивых дигимонов:
они будут нападать на вас. Победите всех
врагов — и победа ваша!"
952,"Защитите гигантское ДигиМясо от дигимонов!
Берегитесь СкаллМаммона: он медлителен,
но очень вынослив. Победите всех врагов —
и победа ваша!"
953,"Защитите гигантское ДигиМясо от дигимонов!
Берегитесь резких рывков летающих
дигимонов. Победите всех врагов —
и победа ваша!"
960,"Вы столкнулись с могущественным Дигимоном,
достойным называться сильнейшим из них. Покажите
мне лучшие способности, которые вы приобрели за
Время своего путешествия."
961,"Вы столкнулись с могущественным Дигимоном,
достойным называться сильнейшим из них. Покажите
мне лучшие способности, которые вы приобрели за
Время своего путешествия."
962,"Вы столкнулись с могущественным Дигимоном,
достойным называться сильнейшим из них. Покажите
мне лучшие способности, которые вы приобрели за
Время своего путешествия."
963,"Вы столкнулись с могущественным Дигимоном,
достойным называться сильнейшим из них. Покажите
мне лучшие способности, которые вы приобрели за
Время своего путешествия."
970,"Открыто Внешнее подземелье!
Сражайтесь с противниками себе по силам,
получайте опыт и развивайте дигимонов.
Вход свободный — сражайтесь сколько захотите!"
971,"Открыто Внешнее подземелье!
Сражайтесь с противниками себе по силам,
зарабатывайте иены и развивайте дигимонов.
Вход свободный — сражайтесь сколько захотите!"
972,"Открыто Внешнее подземелье!
Сражайтесь с противниками себе по силам,
собирайте материалы и развивайте дигимонов.
Вход свободный — сражайтесь сколько захотите!"
980,"Сможете победить участников № 43–56
из моей Ультимативной коллекции?
Не недооценивайте их! Выберите любой путь
и одолейте любых троих, чтобы победить!"
981,"Сможете победить участников № 29–42
из моей Ультимативной коллекции?
У каждого не один козырь. Выберите любой путь
и одолейте любых троих, чтобы победить!"
982,"Сможете победить участников № 15–28
из моей Ультимативной коллекции?
Их сила огромна! Выберите любой путь
и одолейте любых троих, чтобы победить!"
983,"Сможете победить участников № 1–14
из моей Ультимативной коллекции?
Вам с ними не совладать! Выберите любой путь
и одолейте любых троих, чтобы победить!"
