string2 0,string 1
tutorial_exp_SkillChange_01_002,"Чтобы настроить дополнительные навыки,
откройте на Дигивайсе:
Дигимоны > Настройка > {sub2}
Характеристики/навыки.

Затем выберите слот дополнительных навыков.

{fc9Диски навыков можно снимать
и ставить другим дигимонам.}

Используйте дополнительные навыки,
чтобы закрывать слабости,
усиливать сильные стороны
и решать проблемы совместимости."
tutorial_exp_EquipmentChange_01_001,"Снаряжение — это патчи улучшения,
которые усиливают дигимона.

Чтобы поставить снаряжение,
откройте на Дигивайсе:
Дигимоны > Настройка > {sub2}
Снаряжение/навыки.

Затем выберите слот снаряжения.

{fc9Снаряжение можно снимать
и ставить другим дигимонам.}

Его можно купить в магазинах,
найти в сундуках или получить
от некоторых дигимонов."
tutorial_exp_Personality_01_001,"Личность влияет на развитие дигимона и на то, какие
характеристики чаще повышаются.

Доблесть: легче растёт {fc9АТК}, физический атакующий тип.
Дружелюбие: легче растёт {fc9ЗАЩ}, тип поддержки.
Человеколюбие: легче растёт {fc9ДУХ}, лечащий тип.
Мудрость: легче растёт {fc9ИНТ}, магический атакующий тип.

{fc9Чтобы проверить личность, откройте статус дигимона и нажмите
{sub2} для подробной информации.}"
tutorial_exp_Personality_01_002,"Тип личности влияет на дигимона несколькими способами.

{fc9- Некоторые характеристики растут быстрее.
- Меняется набор навыков личности.
- Меняется эффект удара.}

Выбирайте тип личности дигимона в соответствии с тем,
в каком направлении хотите его развивать."
tutorial_exp_Personality_01_003,"Начальный тип личности дигимона определяется при конвертации.

Заранее узнать его нельзя, хотя у каждого вида дигимонов
прослеживаются свои склонности.

{fc9Тип личности можно изменить позднее.}
У каждого дигимона свой характер."
tutorial_exp_PersonalityChange_01_001,"{fc9Тип личности дигимона-партнёра можно изменить.}

Он понемногу меняется благодаря тренировкам на Дигиферме,
разговорам и общению с партнёром в Дигилайне.

Это требует времени, поэтому для смены личности важно
регулярно общаться с дигимоном."
tutorial_exp_PersonalitySkill_01_001,"Личные навыки — пассивные способности, связанные с типом
личности дигимона-партнёра.

Их эффекты зависят от типа личности.

{fc9Личный навык партнёра можно посмотреть в его характеристиках.}"
tutorial_exp_PersonalitySkillChange_01_001,"Дигимон-партнёр может сменить личный навык.

Когда у него появится идея нового навыка, он спросит,
стоит ли его изучить.

{fc9Решите, оставить текущий личный навык или заменить его новым.}"
tutorial_exp_DataReturn_01_001,"Иногда приходится прощаться с дигимоном-партнёром.

Команда «Возврат к данным» превращает дигимона в исходные
данные и конвертирует их в деньги.

{fc9Возвращённый к данным дигимон будет потерян навсегда.}
Используйте эту функцию с осторожностью."
tutorial_exp_Synthetic_01_001,"Усиление синтезом позволяет передавать данные одного дигимона
другому.

{fc9Дигимон-материал преобразуется в ОПТ, которые поглощает
базовый дигимон. Также наследуется часть таланта и накопленных
характеристик материала.}

Дигимон-материал при этом будет утрачен."
tutorial_exp_PartyAegiomon_01_001,"Эгиомон присоединился к вам в бою.

Эгиомон — особый гостевой участник.

{fc9Он не может заменить других дигимонов,
но вы можете отдавать ему приказы.
Ему также доступны дополнительные навыки
и снаряжение.}"
tutorial_exp_PartyAegiomon_02_001,"{fc9«Эволюция» была добавлена в боевые команды Эгиомона.}

Теперь он может претерпеть особую эволюцию только в битве.

{fc9Эгиомон может экипировать Фрагмент Данных Багрового Дракона,
чтобы начать битву в особом эволюционировавшем состоянии.}

Сила сокровища Илиона разблокировала потенциал Эгиомона, что
означает, что его настоящее развитие начинается сейчас."
tutorial_exp_Friendship_01_001,"Связь численно отражает отношения с дигимоном-партнёром
и понемногу растёт во время совместных приключений.

{fc9Чем выше связь, тем больше раз при эволюции и деволюции
можно наследовать накопленные характеристики и усиливать
дигимона (не более 100 раз). Связь при деволюции не снижается.}"
tutorial_exp_Friendship_01_002,"Другие эффекты связи:

- вероятность дополнительных ударов;
- шанс критического попадания;
- эффекты некоторых личных навыков."
tutorial_exp_Friendship_01_003,"Как повысить связь:

- участвовать в боях;
- разговаривать с дигимоном-партнёром;
- кормить дигимона на ферме."
tutorial_exp_Talent_01_001,"Талант численно отражает предел уровня дигимона.

{fc9Талант растёт при эволюции и ещё быстрее — при частом
участии в боях. При эволюции и деволюции он не снижается.}

Повторяя эволюцию и деволюцию, можно вырастить ещё более
сильного дигимона."
tutorial_exp_Talent_01_002,"Как быстрее повышать талант:

- участвовать в боях;
- добивать врагов;
- поражать слабые места;
- побеждать без получения урона;
- тренироваться на ферме."
tutorial_exp_BondsPoint_01_001,"Очки аномалий — введённая АДАМАС числовая мера опыта,
который агенты получают за выполнение миссий.

{fc9Они нужны для изучения навыков агента.}

Набирайтесь опыта вместе с дигимонами, чтобы развивать
свои способности."
tutorial_exp_BondsSkill_01_001,"Навыки агента позволяют тратить очки аномалий, чтобы
развивать способности агента и усиливать дигимонов-партнёров."
tutorial_exp_BondsSkill_01_002,"{fc9Узы Верности}: Расширяет способности агента и усиливает всех
Дигимонов.
{fc9Узы Доблести}: Усиливает Дигимонов с личностью типа Доблести.
{fc9Узы Филантропии}: Усиливает Дигимонов с личностью типа
Филантропии.
{fc9Узы Дружелюбия}: Усиливает Дигимонов с личностью типа
Дружелюбия.
{fc9Узы Мудрости}: Усиливает Дигимонов с личностью типа
Мудрости.

Изучайте Навыки Агента, чтобы повысить свои возможности."
tutorial_exp_AgentLevel_01_001,"Это числовое выражение опыта и уровня мастерства агента.

{fc9Ранг агента повышается по мере того, как вы тратите очки аномалии
на изучение навыков агента.}

От ранга агента зависят различные возможности, например:
- усиление эффектов навыков агента;
- условия эволюции дигимонов-партнёров.

Продолжайте повышать свой ранг."
tutorial_exp_CrossArtsChange_01_001,"{fc9Новые кросс-арты изучаются с помощью навыков агента
из ветви «Узы верности».}

Переключать изученные кросс-арты можно в разделе
«Агент > Настройки кросс-артов» на Дигивайсе.

Выбирайте кросс-арт в соответствии с боевой стратегией."
tutorial_exp_Encounter_01_001,"При контакте с враждебным дигимоном начинается бой.

Бои бывают суровыми, но получаемый в них опыт необходим:
он помогает развивать дигимона-партнёра и повышает уровень
сканирования для конвертации. Без сражений вам не преодолеть
испытания, которые ждут во время миссии.

Вступайте в бои и становитесь сильнее, агент."
tutorial_exp_FieldAttack_01_001,"Прикажите вашему Дигимону-партнёру использовать атаку навыком.

{fc9Используйте {r2} Дигиатаку как упреждающий удар по
враждебному Дигимону или для разрушения или активации объектов.}"
tutorial_exp_FieldAttack_01_002,"{fc9Атаки навыками, используемые Дигимоном-партнёром во время
Дигиатаки, отражают урон и эффекты элемента навыка.}

Наиболее эффективная атака Дигимона-партнёра выбирается
автоматически.

{fc9Атаки навыками Дигиатаки не потребляют ОС,} поэтому
используйте их агрессивно, чтобы начать битву с преимуществом."
tutorial_exp_FieldAttack_02_001,"{fc9Некоторые объекты реагируют лишь на Дигиатаки
с навыком определённой стихии.}

Если атака не срабатывает, смените дополнительные
навыки партнёра-дигимона."
tutorial_exp_BackAttack_01_001,
tutorial_exp_Convert_02_001,"Повышайте уровень анализа вражеских дигимонов в боях.
Когда он станет достаточно высоким, дигимона можно будет
конвертировать и принять в отряд как нового союзника."
tutorial_exp_Treasurechest_01_001,"В этих местах можно получить полезные для миссий предметы.

Сундуки с сокровищами
В них лежат предметы поддержки, доступные только агенту.

Материалы
Их и другие предметы можно добыть в особых точках.

{fc9Используйте режим анализа, чтобы обнаружить такие места.}
Не забывайте забирать найденное."
tutorial_exp_Theater_01_001,"Этот особый театр существует вне времени и пространства.
Им управляет загадочная Мирэй.

Здесь агентам доступны полезные функции, а дигимоны-партнёры
могут восстановить силы.

Входы в театр встречаются в разных местах.
{fc9После обнаружения они отмечаются на карте навигации.}"
tutorial_exp_Dungeon_01_001,"Внешними подземельями называют области фазово-электронного
пространства, разбросанные по всему миру. Особенно сложные
испытания сохранились во внешних подземельях минувших эпох.
Проходить их необязательно, но внутри ждёт множество наград.

{fc9Найденные подземелья вносятся в реестр. Чтобы принять вызов,
поговорите с Мирэй в Промежуточном театре.}"
tutorial_exp_DigivaiceConstraints_01_001,"В зоне миссии внешнего подземелья большинство функций
Дигивайса недоступно. После завершения миссии они снова
начнут работать."
tutorial_exp_PecmonRace_01_001,"В этом состязании вам предстоит оседлать Пекмона и прийти
к финишу раньше соперников.

Помните:
- ДигиМясо повышает скорость и временно делает вас неуязвимыми.
- Столкновения с соперниками и препятствиями замедляют вас.
- Все Пекмоны хорошо обучены и здоровы, однако организаторы
не несут ответственности за возможные несчастные случаи."
tutorial_exp_PopPoints_01_001,"В точках находок спрятаны полезные предметы.
Обязательно осматривайте такие места."
tutorial_exp_DigimonRide_01_001,"Нажмите или удерживайте {r1} Дигирайд, чтобы оседлать
дигимона-партнёра.

{fc9Во время Дигирайда можно использовать Дигиатаку и Анализ.}
{fc9Кроме того, столкновение с врагом или объектом активирует
Дигиатаку.}"
tutorial_exp_DigimonRide_01_002,"У дигимонов, доступных для Дигирайда, на экране «Настройка»
отображается значок верховой езды.
Пробуйте ездить на разных новых дигимонах."
tutorial_exp_GimmickRide_01_001,"Это полевое действие позволяет заручиться помощью ближайших
дигимонов и преодолеть препятствия, которые иначе были бы
непроходимы. Оно необходимо для выполнения миссий.
{fc9Места для Диги-Коопа отмечены на карте специальным значком.}

Если вы не знаете, как пройти дальше, поищите поблизости
дигимона, который сможет помочь."
tutorial_exp_OutoRecovery_01_001,"Режим регенерации автоматически восстанавливает
дигимонов-партнёров.

{fc9Когда вы стоите на месте, программа запускается и постепенно
восстанавливает ОЗ и ОС дигимонов.}

Используйте её в безопасных местах перед продолжением миссии."
tutorial_exp_FieldAnalysis_01_001,"Этот режим позволяет вашему Дигивайсу отображать различную
информацию, которую нельзя увидеть невооружённым глазом.

{fc9- Видеть, какие объекты можно атаковать с помощью Дигиатаки.
- Просматривать детали относительно враждебного Дигимона
(используйте {sub2}).
- Искать сундуки с сокровищами и материалы.}

Находясь в Режиме Анализа, вы можете выполнять Дигиатаки
по враждебным Дигимонам и объектам."
tutorial_exp_FieldAnalysis_01_002,"Справочное видео: управление в режиме анализа.
Враждебные дигимоны и разрушаемые объекты подсвечиваются.
Используйте {rs}, чтобы менять направление обзора и цели."
tutorial_exp_FieldAnalysis_01_003,"Справочное видео: сведения о дигимоне.
Наведите курсор на дигимона и нажмите {decision}, чтобы
просмотреть подробную информацию."
tutorial_exp_HowToMove_01_001,
tutorial_exp_Destination_01_001,"Ваша текущая цель будет отображаться как маркер-указатель на
карте."
tutorial_exp_MiniMap_01_001,
tutorial_exp_DigimonHighlighting_01_001,"Дигивайс обновлён.

Теперь враждебные дигимоны отмечаются на карте навигации
красными маркерами."
tutorial_exp_WorldMapRialWorld_01_001,"На карте мира можно перемещаться между открытыми местами.

Новые точки становятся доступны по мере выполнения миссий."
tutorial_exp_WorldMapRokomon_01_001,
tutorial_exp_WorldMapBlimpmon_01_001,
tutorial_exp_WorldMapTimeChange_01_001,"Теперь можно перемещаться между разными временными линиями.

{fc9Подойдите к выходу из Промежуточного театра и выберите
время и место назначения. Оттуда можно вернуться в предыдущую
временную линию.}

Используйте эту функцию для незавершённых побочных миссий."
tutorial_exp_Digivaice_01_001,"Этот портативный терминал — вершина технологий АДАМАС.
В нём есть множество функций, полезных при выполнении миссий.
Вся найденная во время миссии информация сохраняется
на вашем Дигивайсе, помогая вам в работе."
tutorial_exp_ChangeClothes_01_001,
tutorial_exp_PictureBook_01_001,"Эта база данных содержит информацию о дигимонах, с которыми вы
вступали в контакт, и находится в разделе
Агент > Полевое Руководство на вашем Дигивайсе.

{fc9Обнаруженные дигимоны}
Дигимоны, которых вы победили в битве или с помощью Дигиатаки.
Большинство деталей остаются неопознанными.

{fc9Зарегистрированные дигимоны}
Дигимоны, ставшие вашими партнёрами. Вы также можете
просмотреть подробную информацию, например их профили."
tutorial_exp_MeinQuest_01_001,"Основная миссия — важнейшее задание, полученное от АДАМАС.
Её провал может привести к гибели привычного мира.

Агент, выполняйте свою миссию с предельной осторожностью."
tutorial_exp_SubQuest_01_001,"Так называют просьбы, которые поступают от местных жителей
в реальном времени. Когда обнаружена побочная миссия,
вы получите уведомление по Дигилайну.

{fc9Чтобы выбрать приоритетную миссию, откройте на Дигивайсе
«Миссии > Побочные миссии» и нажмите
{decision} «Отметить текущую цель».}

Следите, чтобы эти просьбы не мешали вашим основным обязанностям."
tutorial_exp_SubQuest_01_002,"«Всему своё время» — важный принцип побочных миссий.

Сложное задание может стать проще, когда вы наберётесь опыта.

{fc9Не переживайте, если побочную миссию пришлось отложить ради
основной: завершить её можно будет позднее.}"
tutorial_exp_MiniQuest_01_001,
tutorial_exp_ChangeQuest_01_001,
tutorial_exp_Digitter_01_001,"На Дигивайс приходят обучающие сообщения, сведения о миссиях
и другая важная информация.

{fc9Полученные сообщения можно перечитать в Дигилайне
на Дигивайсе.}"
tutorial_exp_Shop_01_001,
tutorial_exp_FarmGoodsShop_01_001,
tutorial_exp_TutorialDescription_01_001,
tutorial_exp_Player_01_001,
tutorial_exp_SystemDescription_01_001,
tutorial_exp_DigisterDescripution_01_001,"На Дигиферме можно повышать характеристики дигимона-партнёра
и менять его личность.
{fc9Даже находясь здесь, дигимоны получают столько же опыта,
сколько дигимоны в вашем боксе.}"
tutorial_exp_DigisterDescripution_01_002,"Для начала попробуйте использовать «Переместить Дигимона»,
чтобы переместить некоторых Дигимонов на Дигиферму."
tutorial_exp_DigisterDescripution_01_003,"Поиск материалов
Ваши дигимоны могут находить материалы на ферме.
Это занимает время, поэтому рекомендуется заходить на ферму
между приключениями.

Размещение предметов фермы
Вы можете свободно обустраивать свою ферму.
{fc9Это не влияет на тренировки дигимонов.}"
tutorial_exp_AddFarmIslandPanel_01_001,
tutorial_exp_AddFarmDigimon_01_001,"Выберите Дигимона для перемещения на Дигиферму.

На какую бы панель вы ни поместили Дигимона, его тренировка не
будет затронута, так что смело размещайте его где угодно."
tutorial_exp_AddFarmDigimon_01_002,"{fc9Дигимоны на ферме могут находить материалы.}

На поиск требуется время, поэтому заходите на ферму
между приключениями.

Чтобы вернуть дигимона в бокс, выберите «Взаимодействовать
с дигимонами на ферме» либо в режиме редактирования нажмите
«{system} Вернуть в бокс»."
tutorial_exp_AddFarmGoods_01_001,"Дигиферму можно свободно обустраивать, размещая острова
и предметы для фермы.
Это не влияет на тренировку дигимонов."
tutorial_exp_FarmSpecialTraining_01_001,"Тренировка: используйте тренировочные предметы, чтобы повышать
характеристики, которые не растут при обычном повышении уровня,
или менять тип личности дигимона.
{fc9Тренировочные предметы можно использовать неограниченно.}"
tutorial_exp_FarmSpecialTraining_01_002,"Кормление: давайте дигимону еду, чтобы повышать связь.
Любимая еда увеличивает её ещё сильнее. Вкусы могут различаться
даже у дигимонов одного вида."
tutorial_exp_FarmDigicare_01_001,
tutorial_exp_FarmDevelopment_01_001,
tutorial_exp_CardsDescription_01_001,"Совершенная карточная игра «Джогмон» — популярная игра,
в которой участники разыгрывают карты и проводят бои джогмонов.

Соперники отмечаются значками на карте навигации.
{fc9Подробности см. в разделе «Правила карточной игры».}"
tutorial_exp_CardsDescription_01_002,"Карты можно получать за победы, покупать в карточной лавке
и добывать с враждебных дигимонов.

{fc9Коллекция находится в разделе «Агент > Карты»
на Дигивайсе.}

Собрать все карты непросто. Удастся ли вам завершить коллекцию?"
tutorial_exp_CardsRule_01_001,"[Правила игры]
Игроки по очереди разыгрывают по карте. Выбранные джогмоны
создаются и вступают друг с другом в бой.

Победите джогмона соперника, чтобы выиграть раунд.
{fc9Карточный матч длится пять раундов. Побеждает игрок,
выигравший больше раундов.}"
tutorial_exp_CardsRule_01_002,"[Условия победы в бою джогмонов]
«Совместимость атрибутов»
Шанс карты на победу зависит от совместимости её атрибута.
{fc9Чем выгоднее совместимость, тем выше шанс.}"
tutorial_exp_CardsRule_01_003,"[Условия победы в бою джогмонов]
«Уровень»
Число от 1 до 7 на карте обозначает её уровень и силу.

У карт высокого уровня больше шансов на победу.
{fc9Однако из-за особого правила карты уровня 1 чаще побеждают
карты уровня 7.}"
tutorial_exp_CardsRule_01_004,"[Таинственное копирование после карточного боя]
{fc9После боя ещё не полученные карты из числа разыгранных
копируются, и одну из них можно выбрать.}

Чем больше выиграно раундов, тем больше доступно карт.
5 побед = 3 карты
3–4 победы = 2 карты
1–2 победы = 1 карта
0 побед = 0 карт"
tutorial_exp_CardsRule_01_005,"[Бесконечная генерация через дополнительный призыв карт]
{fc9Во время карточной битвы, когда в твоей руке присутствуют
определённые комбинации карт, будет сгенерирована новая карта.}

Примеры комбинаций:
2 карты одного Атрибута
2 карты одного Поколения (от стадии развития I до Стадии Роста)

Есть мощные карты, доступные только через призыв с помощью
секретных комбинаций, не упомянутых здесь."
tutorial_exp_CardsOpponent_01_001,
tutorial_exp_TriviaMisonoInori_01_001,
tutorial_exp_TriviaMisonoKousuke_01_001,
tutorial_exp_TriviaMisonoKousuke_02_001,
tutorial_exp_TriviaSagisakaHiroko_01_001,
