string2 0,string 1
20510,Райский Колизей: Подъездной путь
20511,Райский Колизей: Подъездной путь
20512,Райский Колизей: Подъездной путь
20513,Райский Колизей: Финальный ринг
20550,Заводской городок: Дом
20551,Заводской городок: Дом
20552,Заводской городок: Дом
20601,Терминал на Другой Стороне
20602,Дворец На Другой Стороне
20603,Обратная сторона дворца: Западный проход
20604,Обратная сторона дворца: Восточный Проход
20605,Обратная сторона дворца: Тронный зал
20606,Терминал Хранителя
20607,Дворец Стража
20608,Дворец Хранителей: Тронный зал
20609,Ограждающий Рельс
20701,Темная Расщелина
20702,Темный Сад
20703,Темный Замок
20801,Храм Начал: Верхний уровень
20802,Храм начал: Святилище
20900,Хроники Акаши: Периферия
20901,Акашический Ад
20902,Хаос Акаши
20903,Лес Акаши
20904,Бездна Акаши
20905,Забвение Акаши
20906,Акашический Рагнарек
20907,Хроники Акаши: Сокровенные Глубины
21001,Забытые Рельсы
21002,Гигантская Яма
21003,Забытые Рельсы
21101,Подземный водный путь Синдзюку: Северный блок
21102,Подземный водный путь Синдзюку: Южный блок
21103,Подземное водохранилище Синдзюку
21104,Подземный водный путь Синдзюку: Глубины
21201,Подземный инженерный трубопровод Синдзюку
21202,Подземный водный путь Синдзюку: Нижний Уровень
21203,
21204,Деревня Восстания
21205,Деревня восстания: Комната Меркуримона
21206,Деревня восстания: Комната доктора Симмонса
21301,Подземная база спецназа: Исследовательский отдел
21302,Подземная база спецназа: Запретная зона
21303,Подземная база спецназа: Лаборатория
21304,Подземная база спецназа: Портальный
21305,Трубопровод Для обслуживания Подземного Кабеля
21401,Здание Столичного правительства Токио: Вход
21402,Здание Столичного правительства Токио: B1F
21403,Здание Столичного правительства Токио: Северная башня 36F
21404,Здание Столичного правительства Токио: Северное крыло 24F
21405,Здание Столичного правительства Токио: Южное крыло 24F
21406,Здание Столичного правительства Токио: Южная башня 36F
21407,Здание Столичного правительства Токио: Крыша
21408,
25001,
25002,
25003,
25004,
25005,
29001,
29002,
29003,
30101,
30201,Внешнее подземелье
30210,Внешнее подземелье
30211,Внешнее подземелье
30212,Внешнее подземелье
30213,Внешнее подземелье
30214,Внешнее подземелье
30215,Внешнее подземелье
30216,Внешнее подземелье
30217,Внешнее подземелье
30218,Внешнее подземелье
30219,Внешнее подземелье
30220,Внешнее подземелье
30221,Внешнее подземелье
30222,Внешнее подземелье
30301,Внешнее подземелье
30310,Внешнее подземелье
30311,Внешнее подземелье
30312,Внешнее подземелье
30313,Внешнее подземелье
30314,Внешнее подземелье
30315,Внешнее подземелье
30316,Внешнее подземелье
30317,Внешнее подземелье
30318,Внешнее подземелье
30319,Внешнее подземелье
30401,Внешнее подземелье
30410,Внешнее подземелье
30411,Внешнее подземелье
30412,Внешнее подземелье
30413,Внешнее подземелье
30414,Внешнее подземелье
30415,Внешнее подземелье
30416,Внешнее подземелье
30417,Внешнее подземелье
30418,Внешнее подземелье
30419,Внешнее подземелье
30420,Внешнее подземелье
30421,Внешнее подземелье
30422,Внешнее подземелье
30423,Внешнее подземелье
30501,Внешнее подземелье
30510,Внешнее подземелье
30511,Внешнее подземелье
30512,Внешнее подземелье
30513,Внешнее подземелье
30514,Внешнее подземелье
30515,Внешнее подземелье
30516,Внешнее подземелье
30517,Внешнее подземелье
30518,Внешнее подземелье
30519,Внешнее подземелье
30520,Внешнее подземелье
30601,Внешнее подземелье
30701,Внешнее подземелье
30801,Внешнее подземелье
30810,Внешнее подземелье
30811,Внешнее подземелье
30812,Внешнее подземелье
30813,Внешнее подземелье
30814,Внешнее подземелье
30815,Внешнее подземелье
30816,Внешнее подземелье
30817,Внешнее подземелье
30818,Внешнее подземелье
30819,Внешнее подземелье
40001,Данные о местоположении Не Определены
40002,Данные о местоположении Не Определены
40003,Отдельная Комната в Центре Города
40004,Транспортное средство общественной безопасности: Интерьер мобильного штаба
40005,Железная дорога - Хранитель
40006,???
40007,???
40008,???
99999,???
