string2 0,string 1
10855,Другое
10860,Изменить
10865,Настройка яркости
10866,"Настройте {fc10яркость}, сравнив левое и правое изображения."
10900,{d0}　{d1} {is28}{image(ui_icon_textDeco_010)} {fc14{d2}}
11300,Изучено
11301,Мастер
11302,Древо навыков
11303,Стоимость в очках аномалии
11304,Запас очков аномалий
11305,Категории навыков
11306,Доступно ТП
11307,{fc13{d1}} {d2} /{fc13 {d3}}
11308,Узы филантропии
11309,Узы доблести
11310,Узы мудрости
11311,Узы дружелюбия
11312,Узы верности
11500,Дигимонов открыто
11501,Дигимонов зарегистрировано
11502,№ в полевом справочнике
11503,Профиль
11504,Характеристики
11505,Эволюция
11506,Деволюция
11507,Базовая личность
11508,Стоимость ОС
11600,Цифровой мир
11601,Токио
11602,Область
11603,Подземелье
11650,Цифровой мир
11700,Требуемая сила: {d0}
11701,Переключить навыки
11800,
12000,
12100,Повторить
12101,Начать с последнего сохранения
12102,Вернуться в главное меню
13000,Эволюция
13001,Деволюция
13002,Требования
13003,{d0} доступно
13004,{d0} недоступно
13010,Эволюция
13011,Деволюция
13012,Джогресс-эволюция
13013,Джогресс-деволюция
13014,Смена режима
13015,Исходный дигимон
13016,Значения соответствуют максимальному ур. дигимона
13017,Изучаемые дополнительные навыки
13018,Нет данных
13019,Вы ещё не встречали этого дигимона.
13020,Локация
13021,Дигимон будет разделён на
14000,Тип личности дигимона
14001,Привязанность
14002,Товарищество
14003,Понимание
14004,Сердце
14005,Личный навык {d0} {fc10{d1}}
14010,Доблесть
14011,Филантропия
14012,Дружелюбие
14013,Мудрость
19000,Сложность
19001,Автосохранение
19002,Яркость экрана
19003,Дигимон-компаньон
19004,Отображение мини-карты
19005,Вращение мини-карты
19006,Показывать обучение
19007,Вертикальное перемещение камеры
19008,Горизонтальное перемещение камеры
19009,Вертикальная камера ДигиСтар
19010,Горизонтальная камера ДигиСтар
19011,Чувствительность камеры
19012,Автопереход реплик
19013,Скорость сообщений
19014,Вибрация
19015,Текст: русский
19016,Озвучка: английская
19017,Общая громкость
19018,Громкость музыки
19019,Громкость эффектов
19020,Громкость голоса
19021,Громкость роликов
19022,Устройство вывода
19023,Голоса дигимонов
19024,Принять
19025,Отмена
19026,Управление в меню
19027,Открыть Дигивайс/Переключить информацию/Пропустить ролик
19028,Быстрый доступ (подтвердить)
19029,Езда/Побег из боя
19030,Анализ/Сменить вкладку
19031,Дигиатака/Кросс-арт/Сменить вкладку
19032,Переключить карту/Закрыть Дигивайс
19033,Вкл.
19034,Выкл.
19035,Нормальная
19036,Сложная
19037,Скрыть
19038,Показать только 1
19039,Показать всё
19040,Нормальный
19041,Инвертированный
19042,Медленно
19043,Нормально
19044,Быстро
19045,Моментально
19046,Низкий
19047,Средний
19048,Высокий
19049,Японский
19050, 
19051,Французский
19052,Испанский
19053,Немецкий
19054,Итальянский
19055,Бразильский португальский
19056,Корейский
19057,Китайский (традиционный)
19058,Китайский (упрощённый)
19059,Моно
19060,Стерео
19061,Объёмный
19062,Латиноамериканский испанский
19063,Открыть системное меню/Сменить сортировку
19064,
19065,Внешний вид главного героя
19066,Тип A
19067,Тип B
19068,Имя главного героя
19069,Лицензионное соглашение
19070,Политика конфиденциальности
19071,Соглашение об использовании данных ({d0})
19072,Просмотр
19073,Просмотреть/изменить
19074,Согласен
19075,Не согласен
19076,Автопереход реплик
19077,Автобой
19078,Авторские права
20000,
20001,
20100,Личность
20101,Описание
20102,Справедливый
20103,Рьяный
20104,Спокойный
20105,Злой
21000,Подходящий дигимон не найден.
21001,Предметов не найдено.
21002,В боксе нет дигимонов.
21003,Нет доступных для выбора дигимонов.
21004,Информации не найдено.
21005,Противников не найдено.
21006,Сообщений не найдено.
100000,{fc10Н}астройка
100001,{fc10Д}игибанк
100002,{fc10Э}волюция
ui_title_0103,{fc10З}агрузка улучшений
ui_title_0104,{fc10В}озврат к данным
100005,{fc10И}нвентарь
100006,{fc10М}иссии
100007,{fc10К}остюмы
100008,{fc10С}охранить
100009,{fc10З}агрузить
100010,{fc10Н}астройки
100011,{fc10О}бучение
100012,{fc10П}олевой справочник
100013,{fc10Н}авыки агента
100014,{fc10К}онвертация
100100,{fc10П}ауза
100200,{fc10М}атериальный мир
100201,{fc10Ц}ифровой мир: Илиада
100300,{fc10Д}игилайн
100301,{fc10И}стория диалогов
100400,{fc10Н}а Дигиферму
ui_title_0121,{fc10К}росс-арты
ui_title_0122,{fc10П}рыжок во времени
ui_title_0123,{fc10Д}игиУход
ui_title_0124,{fc10В}нешние подземелья
ui_title_0125,{fc10Д}иски навыков
ui_title_0126,{fc10С}наряжение
ui_title_0127,{fc10А}рена
ui_title_0128,{fc10Т}ренировка
ui_title_0129,{fc10П}роизводство
ui_title_0130,{fc10Т}ренировка завершена
ui_title_0131,{fc10В}осстановление
ui_title_0132,{fc10Н}овая игра+
ui_title_0133,{fc10Н}астройки музыки
110000,Список снаряжения
110001,Список костюмов
110002,Настройки
110003,Токио
110004,Илиада
120000,Все
120001,Физический
120002,Магический
120003,Восстановление
120004,Усиление
120005,Ослабление
120006,Специальный
120100,Все дигимоны
120101,Боевые дигимоны
120102,Запасные дигимоны
120103,Дигимоны в боксе
120200,Расходные предметы
120201,Снаряжение
120202,Материалы
120203,Ферма
120204,Ценности
120300,Боевая поддержка
120301,Результат
120302,Поддержка в поле
120303,Покупки
120304,Навыки фермы
120305,Навыки ухода
120306,Бонус тренировки
120307,Инвентарь
120308,Создать
120400,Основная миссия
120401,Побочные миссии
120402,Свободные миссии
120500,Битва
120501,Тренировка
120502,Исследование
120503,Система
120504,Наборы предметов
130000,Текущий костюм
130001,{image(ui_digivice_costume_vdr)} Виртуальная раздевалка
130002,Текущий
130003,Повернуть
140001,8 лет назад
140002,Наши дни
150000,Слабый
150001,Сопротивление
150100,Изменить
150101,　
150102,Резерв
150103,Сменить дигимона?
150110,Предметы
150111,　
150112,Кол-во
150113,Нет доступных товаров.
150120,Навыки
150121,　
150122,Специальные навыки
150123,Дополнительные навыки
150130,Анализ
150131,Побег
150132,Скорость
150133,Авто
150134,×{n0}
171000,{fc10Р}езультат
171001,{fc10Л}ог
171002,Прогресс сканирования:
171003,ОПТ получено:
171004,Награда получена:
171005,＞
171006,очк.
172000,Черты
180000,История диалогов
180001,Дигилайн
180002,Дом
180003,Союзник
180004,Ферма
180005,Миссия
180006,{n1}/{n2}/{n0}
180007,{is30}{image(ui_digivice_digiline_reply)} Ответить
180008,Ответить
180009,Дигимон
180010,Обучение
190000,{n0} {fc15/ {n1}}
190001,
190002,
190003,Тренировка...
190004,
190005,
190006,Тренировка завершена!
190007,
190008,Личные навыки
190009,{n0}:{n1}
190010,Общаться с дигимонами
190011,
190012,
190013,Переместить дигимона
190014,Разместить остров
190015,Разместить предмет
190016,Вернуть в инвентарь
190017,Удалить предмет
190018,Переместить
900010,Слабость
900011,Сопротивление
ui_quest_0010,Основная миссия
ui_quest_0011,Побочная миссия
ui_quest_0012,Свободная миссия
ui_quest_0013,Внешнее подземелье
ui_quest_0020,{d0} Завершено:
ui_quest_0030,{fc10З}АВЕРШЕНО
ui_event_0010,Пропуск
ui_event_0020,Пауза
ui_event_0030,Лог
ui_event_0040,Авто
ui_reinforcement_0100,Дигимон-материал
ui_reinforcement_0101,Выбранный
ui_reinforcement_0102,Исходный дигимон
ui_reinforcement_0103,До следующего ур.
ui_reinforcement_0104,Ур.
ui_reinforcement_0105,Автовыбор
ui_reinforcement_0106,Только ур. 1
ui_reinforcement_0107,Нет накопительного бонуса
ui_reinforcement_0108,{d0} {d1}
ui_conversion_0100,Список дигимонов
ui_tamer_0020,Кросс-арты
ui_tamer_0030,Карты
ui_xartsset_0010,Открытые кросс-арты
ui_shop_0010,Купить
ui_shop_0011,Продать
ui_shop_0012,Имеется
ui_shop_0013,Стоимость
ui_shop_0020,{d0} {d1}  → {fc{d2} {d3}}
ui_shop_0110,Создать
ui_shop_0111,Разобрать на части
ui_shop_0112,Требуется предметов
ui_shop_0113,Имеется/Нужно
ui_shop_0114,Полученные предметы
ui_shop_0120,{d0} {d1} × {n0}
tab_name_0000,Все
tab_name_0010,Восстановление
tab_name_0011,Улучшения
tab_name_0012,Специальный
tab_name_0020,Снаряжение
tab_name_0025,Диски навыков
tab_name_0030,Материалы
tab_name_0040,Ферма
tab_name_0050,Ценности
tab_name_0060,Одежда
tab_name_0070,Предметы
tab_name_0080,Дигимон
ui_worldmap_0100,Запретная зона
ui_hazamagate_0010,Вернуться в реальный мир (продолжить сюжет)
ui_battle_0010,Слабость
ui_battle_0020,Сопротивление
ui_battle_0030,Атака
ui_battle_0040,Навык
ui_battle_0050,Предметы
ui_battle_0060,КО
ui_battle_0070,Кросс-арты
ui_battle_0071,Кросс-арты
ui_battle_0080,Точка пробития
ui_battle_0090,Сдаться
ui_digifarm_digicare_0010,Погладить
ui_digifarm_digicare_0020,
ui_digifarm_digicare_0030,Кормить
ui_digifarm_digimon_0010,Погладить
ui_digifarm_digimon_0020,Тренировка
ui_digifarm_digimon_0021,Завершить сразу
ui_digifarm_digimon_0022,Выйти из тренировки
ui_digifarm_digimon_0030,Кормить
ui_digifarm_digimon_0040,Текущий личный навык
ui_digifarm_digimon_0050,Новый личный навык
ui_digifarm_digimon_0055,"Для {fc9{d0}} доступен новый личный навык.
Заменить текущий личный навык?"
ui_digifarm_digimon_0060,Тренировочные предметы
ui_digifarm_digimon_0070,Требуемое время
ui_digifarm_digimon_0080,{n0}: {n1}
ui_digifarm_digimon_0090,Нет доступных тренировочных предметов.
ui_digifarm_digimon_0100,{fc10Т}ренировка завершена!
ui_digifarm_digimon_0110,
ui_digifarm_digimon_0120,
ui_digifarm_digimon_0130,Ваш дигимон собрал предметы.
ui_digifarm_digimon_0140,"Задайте положение, направление и радиус действия дигимона."
ui_digifarm_digimon_0150,Взаимодействовать с дигимоном на ферме
ui_digifarm_digimon_0160,Режим редактирования
ui_digifarm_digimon_0170,"Выберите, куда отправить дигимона."
ui_digifarm_digimon_0180,"Выберите, куда отправить предмет."
ui_digifarm_island_01,Море
ui_digifarm_island_02,Травяной остров
ui_digifarm_island_03,Пустынный остров
ui_digifarm_island_04,Остров руин
ui_digifarm_island_05,Заводской остров
ui_digifarm_island_06,Морозный остров
ui_digimoncard_battle_0000,Игрок
ui_digimoncard_battle_0001,Соперник
ui_digimoncard_battle_0010,Новая карта!
ui_digimoncard_battle_0020,"Карта, которой не было!"
ui_digimoncard_battle_0030,Битва
ui_digimoncard_battle_0040,Готов
ui_digimoncard_battle_0050,Вы ходите первым!
ui_digimoncard_battle_0060,Вы ходите вторым!
ui_digimoncard_battle_0070,Выберите карты!
ui_digimoncard_battle_0080,Вы ходите {fc9первым}. Выберите карту для битвы.
ui_digimoncard_battle_0090,Вы ходите {fc9вторым}. Выберите карту для битвы.
ui_digimoncard_battle_0100,Браво!
ui_digimoncard_battle_0110,Вы победили!
ui_digimoncard_battle_0120,Вы проиграли…
ui_digimoncard_battle_0130,Вызов дополнительной карты!
ui_digimoncard_battle_0140,Подходящая комбинация завершена. Вызвать дополнительную карту?
ui_digimoncard_battle_0150,Призванная дополнительная карта будет добавлена в руку.
ui_digimoncard_battle_0151,"Призванная дополнительная карта будет добавлена в руку.
({fc9Эта карта ещё не получена.})"
ui_digimoncard_battle_0160,Загрузка…
ui_digimoncard_battle_0170,"Побед в раундах: {n0} — {fc9Получено карт: {n1}}
Выберите карты.
{n2}
{n1}"
ui_digimoncard_battle_0180,Экстра
ui_digimoncard_deck_0010,{fc9К}арты
ui_digimoncard_deck_0020,Избранное
ui_digimoncard_deck_0030,[Как получить]
ui_digimoncard_deck_0040,Получить призывом дополнительной карты
ui_digimoncard_deck_0050,Выиграйте в карточной битве
ui_digimoncard_deck_0060,—Требуемый дигимон—
ui_digimoncard_deck_0070,—Условия—
ui_digimoncard_deck_0080,Полученные карты
ui_digimoncard_deck_0090,{d0} × {n0}
ui_gameover_0010,Игра окончена
ui_gameover_0020,Повторить битву
ui_gameover_0030,Повторить с пониженной сложностью
ui_gameover_0031,Повторить в режиме неуязвимости
ui_gameover_0040,Выход
ui_gameover_0041,Вернуться в лобби
ui_gameover_0050,Загрузить
ui_gameover_0060,Вернуться в главное меню
ui_hazama_d_0010,{fc9З}ачищено
ui_hazama_d_0020,Обзор задания
ui_hazama_d_0030,Условия завершения
ui_hazama_d_0040,Условия провала
ui_hazama_d_0050,Выход
ui_hazama_d_0060, ({n0} секунд)
ui_hazama_d_0070,Зачищено!
ui_hazama_d_0080,Задания во внешних подземельях
ui_arena_0010,Список претендентов
ui_battle_backattack_01,
ui_battle_backattack_02,
ui_battle_evolution_0010,Эволюция
ui_battle_evolution_0020,　
ui_battle_evolution_0030,Эволюция
ui_battle_evolution_0040,Результат эволюции
ui_battle_evolution_0050,Изменить форму Эгиомона?
ui_battle_evolution_0060,КО
ui_battle_evolution_0070,Кросс-арты
ui_battle_evolution_0080,Кросс-арты
ui_battle_item_0010,В этом ходу предметы больше недоступны.
ui_battle_item_0020,{fc2Примечание: использовать нельзя — ни один дигимон не нуждается в лечении.}
ui_battle_jogress_01,Провести джогресс-эволюцию этих дигимонов и активировать их навык слияния?
ui_battle_jogress_02,{fc2Примечание: ходы обоих дигимонов будут использованы.}
ui_battle_target_0010,{is24}{sub1} Переключиться на резерв
ui_field_skill_0010,Новый диск навыка
ui_field_skill_0020,Получено при повышении уровня
ui_item_list_0010,Экипировано
ui_item_list_0020,Экипированный дигимон
ui_item_list_0030,Бой/резерв/гости
ui_recovery_0010,
ui_recovery_0011,
ui_recovery_0012,
ui_recovery_0020,
ui_recovery_0021,
ui_recovery_0022,
ui_field_log_0010,МАКС
ui_field_log_0020,{fc9...}
ui_title_0010,Нажмите любую кнопку
ui_title_0020,Нажмите любую клавишу
ui_title_0030,Продолжить
ui_title_0040,Новая игра
ui_title_0050,Новая игра+
ui_title_0060,{pf(PlayStation®Store/Microsoft Store/Nintendo eShop/Онлайн Магазин)}
ui_title_0070,Настройки
ui_title_0080,Выход из игры
ui_title_0090,Пройдено
ui_title_0100,Выбор игрового режима
ui_title_0110,Игровой режим
ui_title_0120,
ui_title_language_01,Японский
ui_title_language_02,Русский
ui_title_language_03,Французский
ui_title_language_04,Испанский
ui_title_language_05,Немецкий
ui_title_language_06,Итальянский
ui_title_language_07,Бразильский португальский
ui_title_language_08,Корейский
ui_title_language_09,Китайский (традиционный)
ui_title_language_10,Китайский (упрощённый)
ui_title_language_11,Арабский
ui_title_language_12,Польский
ui_title_language_13,Русский
ui_title_language_14,Тайский
ui_title_language_15,Индонезийский
ui_launch_0010,"Эта игра является оригинальным художественным произведением.
Любое сходство с реальными странами, местами действия, людьми,
предприятиями, организациями или происшествиями является случайным."
ui_launch_0020,Предупреждение
ui_launch_0030,"В этой игре используется функция автосохранения.
Пожалуйста, не выключайте игру, когда отображается значок автосохранения."
ui_playerselect_0010,Выберите внешность главного героя.
ui_playerselect_0020,{d0} Юки
ui_kizunaskill_0010,—Секрет—
ui_kizunaskill_0020,Требуется для следующего ранга: {fc13{d0}}
ui_kizunaskill_0025,{fc13{d0} {d1}}  → {fc{d2} {d3}}
ui_kizunaskill_0030,Кол-во {is32}{image(ui_icon_personal01_00)} дигимонов типа «Доблесть»: {n0} {fc15/ {n1}}
ui_kizunaskill_0031,Кол-во {is32}{image(ui_icon_personal01_01)} дигимонов типа «Филантропия»: {n0} {fc15/ {n1}}
ui_kizunaskill_0032,Кол-во {is32}{image(ui_icon_personal01_02)} дигимонов типа «Дружелюбие»: {n0} {fc15/ {n1}}
ui_kizunaskill_0033,Кол-во {is32}{image(ui_icon_personal01_03)} дигимонов типа «Мудрость»: {n0} {fc15/ {n1}}
ui_kizunaskill_0040,{is26}{image(ui_icon_personal01_00)} Рвение
ui_kizunaskill_0041,{is26}{image(ui_icon_personal01_00)} Храбрость
ui_kizunaskill_0042,{is26}{image(ui_icon_personal01_00)} Безрассудство
ui_kizunaskill_0043,{is26}{image(ui_icon_personal01_00)} Отвага
ui_kizunaskill_0044,{is26}{image(ui_icon_personal01_01)} Обожание
ui_kizunaskill_0045,{is26}{image(ui_icon_personal01_01)} Преданность
ui_kizunaskill_0046,{is26}{image(ui_icon_personal01_01)} Терпимость
ui_kizunaskill_0047,{is26}{image(ui_icon_personal01_01)} Опека
ui_kizunaskill_0048,{is26}{image(ui_icon_personal01_02)} Оппортунизм
ui_kizunaskill_0049,{is26}{image(ui_icon_personal01_02)} Дружелюбие
ui_kizunaskill_0050,{is26}{image(ui_icon_personal01_02)} Общительность
ui_kizunaskill_0051,{is26}{image(ui_icon_personal01_02)} Сострадание
ui_kizunaskill_0052,{is26}{image(ui_icon_personal01_03)} Просветлённость
ui_kizunaskill_0053,{is26}{image(ui_icon_personal01_03)} Хитрость
ui_kizunaskill_0054,{is26}{image(ui_icon_personal01_03)} Проницательность
ui_kizunaskill_0055,{is26}{image(ui_icon_personal01_03)} Стратег
ui_difficulty_name_01,Сюжет
ui_difficulty_name_02,Сбалансированная
ui_difficulty_name_03,Сложная
ui_difficulty_name_04,Мега
ui_difficulty_name_05,Мега+
ui_difficulty_name_06,Название сложности 6 *На усмотрение
ui_difficulty_name_07,Название сложности 7 *На усмотрение
ui_difficulty_explanation_01,"Для игроков, предпочитающих проходить сюжет без сложностей.
Рекомендуется тем, кто хочет быстро завершать бои, чтобы узнать, что произойдёт дальше.
Позволяет {fc9повторять битвы в режиме неуязвимости при поражении}.

{fc15Примечание: сложность игры можно изменить позже.}"
ui_difficulty_explanation_02,"Для игроков, желающих гармоничного сочетания сюжета и боёв.
Это наиболее сбалансированный игровой режим.
Игроки могут {fc9повторять битвы на пониженной сложности после двух поражений}.

{fc15Примечание: сложность игры можно изменить позже.}"
ui_difficulty_explanation_03,"Для игроков, жаждущих тактических испытаний в боях.
Рекомендуется тем, кто хочет насладиться прокачкой и составлением отряда.
Игроки могут {fc9повторять битвы на пониженной сложности после двух поражений}.

{fc15Примечание: сложность игры можно изменить позже.}"
ui_difficulty_explanation_04,"Для игроков, желающих полностью погрузиться в сложные бои.
Вражеские дигимоны будут сильнее и станут появляться в большем числе.
Понадобятся хорошая тренировка и продуманный состав отряда.

{fc15Примечание: сложность игры можно изменить позже.}"
ui_difficulty_explanation_05,"Для игроков, желающих испытать битвы высшей сложности.
В боях нельзя использовать предметы, а побег невозможен.
Этот режим превращает каждую схватку в захватывающее испытание.

{fc15Примечание: сложность игры можно изменить позже.}"
ui_difficulty_explanation_06,Неиспользуемый текст
ui_difficulty_explanation_07,Неиспользуемый текст
ui_difficulty_lock,Этот игровой режим недоступен.
ui_systemmenu_0010,Вернуться в игру
ui_systemmenu_0020,Настройки музыки
ui_dlc_0010,ДЛС
ui_bgm_0010,Поле
ui_bgm_0020,Обычный бой
ui_bgm_0021,Битва с боссом
ui_bgm_0030,Дигивайс
ui_bgm_0040,Дигиферма
ui_bgm_0050,Карточная битва
icon_info_compatibility,"Дополнительный урон наносится атрибуту, на который указывает стрелка."
icon_info_category_01,Совместимость атрибутов
icon_info_category_02,Описание значка: дигимон
icon_info_category_03,Описание значка: бой (аномалия/изменение состояния)
icon_info_category_04,Описание значка: бой (усиление/ослабление)
icon_info_category_05,Описание значка: навыки агента
icon_info_category_06,Описание значка: карта
icon_info_category_07,Описание значка: перемещение по карте
icon_info_description_02_01,Атрибут (Вакцина)
icon_info_description_02_02,Атрибут (Данные)
icon_info_description_02_03,Атрибут (Вирус)
icon_info_description_02_04,Атрибут (Свободный)
icon_info_description_02_05,Атрибут (Переменный)
icon_info_description_02_06,Атрибут (Неизвестный)
icon_info_description_02_07,Атрибут (без атрибута)
icon_info_description_02_08,Элемент (Нейтральный)
icon_info_description_02_09,Элемент (Огонь)
icon_info_description_02_10,Элемент (Вода)
icon_info_description_02_11,Элемент (Растение)
icon_info_description_02_12,Элемент (Лёд)
icon_info_description_02_13,Элемент (Электричество)
icon_info_description_02_14,Элемент (Сталь)
icon_info_description_02_15,Элемент (Ветер)
icon_info_description_02_16,Элемент (Земля)
icon_info_description_02_17,Элемент (Свет)
icon_info_description_02_18,Элемент (Тьма)
icon_info_description_02_19,Навык восстановления
icon_info_description_02_20,Навык усиления
icon_info_description_02_21,Навык ослабления
icon_info_description_02_22,Поколение
icon_info_description_02_23,Черты
icon_info_description_02_24,Ездовой
icon_info_description_02_25,Ездовой после эволюции
icon_info_description_03_01,Отравление: потеря ОЗ в конце хода
icon_info_description_03_02,Неиспользуемый текст
icon_info_description_03_03,Смятение: атака случайных целей
icon_info_description_03_04,Паралич: шанс пропустить действие
icon_info_description_03_05,Сон: обездвиживание и уязвимость
icon_info_description_03_06,Кристаллизация: навыки недоступны
