string2 0,string 1
312,Ржавая Текстура Железа
313,Текстура железа
321,Модель Кристаллической структуры
322,Сферическая Модель
323,Прозрачная небесно-голубая текстура
331,Жидкая Модель
332,Данные плавной анимации
333,Черноватая Текстура
341,Коричневая Текстура
342,Серая Текстура
343,Арочная Модель
351,Древесно - Зернистая Текстура
352,Древовидная модель
353,Модель Листа
354,Бессмертное Яйцо
361,Фрагмент памяти: Мерукимон
362,Фрагмент памяти: Vulcanusmon
363,Фрагмент памяти: Нептун-Демон
364,Фрагмент памяти: Venusmon
365,Фрагмент памяти: Бахусмон
366,Фрагмент памяти: Церемон
367,Фрагмент памяти: Марсмон
368,Фрагмент памяти: Junomon
369,Фрагмент памяти: Plutomon
370,Фрагмент памяти: Аполломон
371,Фрагмент памяти: Дианамон
372,Фрагмент памяти: Минервамон
373,Фрагмент памяти: Юпитермон
721,Мини-Генератор Электромагнитных барьеров
723,Фрагмент данных Crimson Dragon
724,Фрагмент данных Изумрудной Беседки
725,Фрагмент данных из Синей Стали
726,Фрагмент данных о Святом Свете
727,Батарея
728,Полынь
729,Раковина
730,Фрагмент коралла
731,Плод Карпоса Хуле
732,Купон Кокувамона
733,Бессрочный Паспорт
734,Специальный Инструмент Для Ремонта
750,Оцифровка
759,Изящная Бутылочка
760,Материал костюма
761,Яд Девидрамона
762,Кольцо Нептунемона
763,Лекарство Венусмона
764,Ключ ячейки
765,Перо попугая
766,Заводская карточка-ключ
767,Ювелирные изделия ПлатинумНюмемон's
768,Зеленое Водное Растение
769,Розовое Водное растение
770,Желтое Водное растение
771,Фиолетовое Водное Растение
772,Мелодичная Дыня
773,Духовное Семя
774,Хромированный Digizoit
775,Мусор
776,Сертификат Об Участии в Выставке
777,Детали Пистолета
778,Запчасти для мотоциклов
779,Изоляционный Материал
780,Нагреватель
781,Коричневый Дигизоид
782,Часть Руки Фигурки Действия
783,Квитанция о получении Фигурки
784,Возможная Фигурка Действия
785,Фэнзин Vulcanusmon от Vulcanusmon
786,Фигурка Вулканусмона А
787,Фигурка Вулканического монстра B
788,Украденная Часть
789,Шарф Нептунемона
790,Вино мира
791,Тепловое Семя
792,Охлажденное Семя
793,Запоминающее устройство с идентификатором руководителя
794,Идентификатор лаборатории
795,Специальная батарея
796,Специальная батарея B
797,Прозвище Хироко Сагисаки
798,Душа Этемона Укусила
799,Основная свалка доктора Куги
800,Пустая карточка
801,По умолчанию
802,Простая футболка
803,Цветная футболка ADAMAS
804,Футболка с пиксельной графикой Digimon (Agumon)
805,Униформа определенной школы
806,Костюм Общественной безопасности
807,Футболка Digimon с пиксельной графикой (Gabumon)
808,Футболка с пиксельной графикой Digimon (Gomamon)
809,Футболка с пиксельной графикой Digimon (Gatomon)
810,Футболка Digimon с пиксельной графикой (Tentomon)
811,Футболка с пиксельной графикой Digimon (Patamon)
812,Футболка с пиксельной графикой Digimon (Biyomon)
813,Футболка с пиксельной графикой Digimon (Palmon)
814,Футболка для персонала ресторана Ramen
815,"Сувенирная футболка ""Планетарий"""
816,Новинка Игрового центра-футболка
817,Футболка для сотрудников Хобби-магазина
818,Футболка С изображением кинофильма
819,Памятная футболка с изображением аниме-фильма
820,Рекламная футболка с аниме
821,Футболка для сотрудников Игрового магазина
822,Винтажная футболка с классическим фильмом
823,Футболка из магазина гамбургеров
825,Выбранный Детьми Наряд
826,Купальник
827,Костюм Дигимона
828,Футболка Tekken 8
829,Футболка Tekken 8 (Лили)
830,Футболка к 45-летию PAC-MAN
831,Футболка Taiko no Tatsujin
832,Футболка Tales of Arise (Hootle)
833,Футболка The Idolmaster (Харука Амами)
834,Футболка с логотипом ADAMAS
901,Digi-Яйцо мужества
902,Digi-Яйцо дружбы
903,Digi-Яйцо любви
904,Digi-Яйцо искренности
905,Digi-Яйцо знаний
906,Цифра надежности
907,Digi-Яйцо надежды
908,Digi-Яйцо света
909,Digi-Яйцо чудес
910,Digi-Яйцо судьбы
911,Digi-Яйцо доброты
912,Человеческий Дух пламени
913,Звериный Дух Пламени
914,Человеческий Дух Света
915,Звериный Дух Света
916,Омни Блейд
1001,Приложение HP I
1002,Приложение HP II
1003,Приложение HP III
1004,Приложение I к SP
1005,Приложение II к SP
1006,Приложение III к SP
1007,Приложение I к ATK
1008,Приложение II к ATK
1009,Приложение III к ATK
1010,Определение Приложения I
1011,Определение Приложения II
1012,Определение Приложения III
1013,Внутреннее Приложение I
1014,Внутреннее Приложение II
1015,Внутреннее Приложение III
1016,Приложение SPI I
1017,Приложение SPI II
1018,Приложение SPI III
1019,Приложение I к SPD
1020,Приложение II к SPD
1021,Приложение III к SPD
1022,Приложение I к ACU
1023,Приложение II к ACU
1024,Прикрепление EVA I
1025,Насадка EVA II
1026,ЭЛТ-приставка I
1027,ЭЛТ-Приставка II
1028,Энергетическая Привязанность I
1029,Энергетическая Привязанность II
1030,Физическая Привязанность I
1031,Физическая Привязанность II
1032,Приложение к уничтожению I
1033,Приложение к уничтожению II
1034,Душевная Привязанность I
1035,Привязанность Души II
1036,Энергичная Привязанность I
1037,Приложение Силы II
1038,Насадка для перьев I
1039,Насадка для перьев II
1040,Смертельная Привязанность I
1041,Смертельная Привязанность II
1042,Проклятие Привязанности I
1043,Приложение к Проклятию II
1044,Приложение Злоумышленника I
1045,Приложение для злоумышленника II
1046,Приставка для охраны I
1047,Приложение II к Охраннику
1048,Предохранитель от вспышки
1050,Водная Защита
1052,Ледяной Страж
1054,Охрана завода
1056,Электрический Предохранитель
1058,Страж Геи
1060,Стальной Кожух
1062,Защита от ветра
1064,Световой предохранитель
1066,Темный Страж
1068,Защита От шума
1070,Профсоюзная гвардия F &amp;P
1071,Профсоюзная Гвардия A&amp;I
1072,Профсоюзная гвардия E &amp; W
1073,Union Guard S&amp; G
1074,Профсоюзная гвардия L &amp;D
1091,Ядовитая Стена
1092,Стена Паники
1093,Стена Паралича
1094,Стена для сна
1095,Хрустальная Стена
1096,Стена Жуков
1097,Стена Смерти
1098,Стена Статистики
1099,Многостенный
1114,Ядовитая атака
1115,Паническая атака
1116,Приступ паралича
1117,Атака во сне
1118,Атака Кристалла
1129,Нанесенный Урон Уменьшен
1142,Известная ошибка
1143,Украшение Этемона
1144,Стержни для горячей химической завивки Хироко
1145,Зависть доктора Куги
1146,Очарование Клавизанджемона
1151,Ботинки бога скорости
1152,Молот Бога-кузнеца
1153,Красный шарф Морского Бога
1154,Раковина богини Милосердия
1155,Бог бочонка с ликером
1156,Саженец богини Плодородия
1157,Кастет Бога Войны
1158,Любовная цепь Королевы-богини
1159,Плащ Бога Тьмы
1160,Горящая Стрела Бога Солнца
1161,Лунный лук Богини Луны
1162,Двуручный меч Богини-Хранительницы
1163,Удар Молнии Небесного Бога
1171,Ядовитая стена 2
1172,Стена паники 2
1173,Парализующая стена 2
1174,Стена для сна 2
1175,Точная Копия Значка Исследователя
20001,Костер
20002,Снеговик
20003,Тотемный Столб
20004,Фонтан
20005,Генератор
20006,Робот
20007,Электрический Вентилятор
20008,Замок из песка
20009,Торшер
20010,Гроб
20011,Вулкан
20012,Айсберг
20013,Ветряная мельница
20014,Фабрика
20015,Солнце и Луна
20100,Широколиственное Дерево 1
20101,Широколиственное дерево 2
20102,Широколиственное дерево 3
20103,Скамейка
20104,Информационная доска
20105,Деревянный Забор
20106,Кактус 1
20107,Кактус 2
20108,Кактус 3
20109,Кактус 4
20110,Кактус 5
20111,Кактус 6
20112,Кактус 7
20113,Кактус 8
20114,Пальма 1
20115,Пальма 2
20116,Пальма 3
20300,Скалистый участок 1
20301,Скалистый участок 2
20500,Резервуар
20502,Хвойное дерево 1
20503,Хвойное дерево 2
20504,Хвойное дерево 3
20505,Снежная Хижина
20506,Живая изгородь 1
20507,Живая изгородь 2
20508,Бочка
20509,Горшок
20510,Мусорное ведро 1
20511,Мусорное ведро 2
20512,Барабанная банка
20513,Почтовый ящик 1
20514,Почтовый ящик 2
20515,Пожарный Гидрант
20516,Мусорный контейнер
20517,Дорожный Конус
20518,Баррикада
20519,Уличный фонарь
20520,Сигнал светофора
20521,Качели
20522,Качели
20523,Скольжение
20524,Изогнутые Перекладины для Обезьян
20525,Веселая карусель
20526,Столик с зонтиком
20527,Песочница
20528,Питьевой Фонтанчик
20532,Вигвам
20533,Бутылка с Водой
20534,Ведро для мусора
20535,Банка Из-под молока
20536,Рельсовая Тележка
20537,Вагон 1
20538,Вагон 2
20539,Резиновая лодка
20540,Мороженое
20541,Штабелированные шины
20542,Вывеска Парикмахерской
20543,Ветряная мельница
20544,Стол и диван 1
20545,Поезд
20546,Стол и диван 2
20547,Туалет с цветочным узором
20548,Мясное Дерево
20549,Мясное Поле
20605,Плавучий Остров
20606,Районный объект (Центральный город)
20607,Площадь объекта (Факториальная площадь)
20608,Площадь объекта (Abyss Area)
20609,Районный объект (Зубчатый лес)
20610,Районный объект (Дворец Хранителей)
20611,Площадь объекта (Дворцовая сторона)
20612,Площадь Объекта (Космическая Площадь)
20613,Героическая статуя (Кокувамон АБ)
20614,Героическая статуя (Субмаримон)
20615,Героическая статуя (Дивермон)
20616,Героическая статуя (Сиренмон)
20617,Героическая статуя (Гекомон)
20618,Героическая статуя (Нанимон)
20619,"Героическая статуя (Central Town Bros., 1)"
20620,Героическая статуя (Central Town Bros 2)
20621,Героическая статуя (Непослушные дети)
20622,Героическая статуя (Титамон)
22001,Маятник (красный)
22002,Маятник (Золотой)
22003,Маятник (синий)
22004,Маятник (белый)
22005,Маятник (черный)
22010,Перевал Вейд
22101,MirageGaogamon: Трофей в серийном режиме
22102,Трофей Сусаномона
22103,Трофей Армагеддемона
22104,Трофей Убийцы Драмона
22105,Трофей Вельземона
22106,Трофей БилсТармона
22107,Трофей Валькирии
22108,Трофей MetalSeadramon
22109,Трофей Таомона
22110,Трофей ГрейтГризлимона
22111,Трофей Мистимона
22112,Трофей Астамона
22113,Трофей Доругреймона
22114,Трофей Ризегреймона
22115,Трофей Роземона
22116,Трофей CatchMamemon
22117,Трофей Хисьярюмона
22118,Трофей Арукенимона
22119,Трофей Ангевомон
22120,Трофей Groundramon Trophy
22121,Трофей Мумимона
22122,Трофей Вингдрамона
22123,Трофей Джинрюмона
22124,Трофей Дельтамона
22125,Трофей Центарумона
22126,Трофей Танкмона
22127,Трофей Саламона
22128,Трофей Чумона
22129,Пьемонтский трофей
22130,Трофей Андромона
22131,Трофей Шаккумона
22132,Трофей Пандамона
22133,Трофей Экстиранномона
22134,Трофей Зудомона
22135,Трофей Драгомона
22136,Трофей Вадемона
22137,Трофей Хищного Драмона
22138,Трофей Гатомона
22139,Трофей Стражника
22140,Трофей Бакемона
22141,Трофей Лаламона
22142,Трофей Сякомона
22143,Трофей СлэшаНгемона
22144,Трофей Пабумона
22145,Трофей Металлтиранномона
22146,Трофей Матадормона
22147,Трофей BigMamemon
22148,Трофей Rapidmon
22149,Трофей Мамемона
22150,Трофей Датамона
22151,Трофей IceDevimon
22152,Трофей Таскмона
22153,Трофей Депутимона
22154,Трофей Дримогемона
22155,Трофей Фалькомона
22156,Трофей Армадилломона
29001,Тренировочный набор (Сауна А)
29002,Тренировочный набор (Бумбокс А)
29003,Тренировочный набор (мешок с песком А)
29004,Тренировочный набор (мешок с песком B)
29005,Тренировочный набор (Клуб А)
29006,Учебный набор (класс А)
29007,Тренировочный набор (Чайная комната А)
29008,Тренировочный комплекс (Беговая дорожка А)
29009,Тренировочный набор (Сауна B)
29010,Тренировочный набор (Бумбокс B)
29011,Тренировочный набор (Клуб B)
29012,Учебный набор (класс B)
29013,Тренировочный набор (Чайная комната B)
29014,Тренировочный комплекс (Беговая дорожка B)
29015,Тренировочный набор (Сауна C)
29016,Тренировочный набор (Бумбокс C)
29017,Тренировочный набор (Мешок с песком C)
29018,Тренировочный набор (Клуб C)
29019,Учебный набор (класс C)
29020,Тренировочный набор (Чайная комната C)
29021,Тренировочный комплекс (Беговая дорожка C)
10001,Карта ExTyrannomon
10002,Карта Лунамона
10003,Карта Лекисмона
10004,Карта Crescemon
10005,Карта Големона
10006,Карта SkullSatamon
10009,Карта Хагурумона
10010,Карта Мерамона
10011,Карта Airdramon
10012,Карта Гарурумона
10013,Карточка Bakemon
10014,Карта Starmon
10015,Карта Аквиламона
10016,Зачеркнутая карта Рамона
10017,Карта Минотарумона
10019,Карта Доругорамона
10020,Карта Чуумон
10021,Карта Вамона
10023,Карта Dinobeemon
10024,Карта Морского Ангелочка
10025,Карта Raptordramon
10026,Карта Grademon
10027,Карта Варгреймона
10028,Карта BigMamemon
10030,Карта Санглупмона
10031,Карта Матадормона
10032,Карта GranDracmon
10033,Карта с Трицерамоном
10034,Карта Лилитмон
10035,Карта Вельземона
10036,Карта Барбамона
10037,Карта Левиамона
10038,Карта Creepymon
10039,СМ - карта Lucemon
10040,Карточка Belphemon RM
10041,Карта Пандамона
10042,Карточка FunBeemon
10043,Карта BlackGatomon
10044,Карта CatchMamemon
10045,Карта Chronomon HM
10046,Карта Chronomon DM
10047,Карта Мегидрамона
10048,Карта Goldramon
10049,Карта BanchoLeomon
10050,Карта Агумона
10051,Карта Гаваппамона
10052,Карта Камемона
10053,Карта Кудамона
10054,Карта GeoGreymon
10055,Карта Гаомон
10056,Карта Лаламона
10057,Карта Rosemon
10058,Карточка Sunflowmon
10059,Карта Вулканомона
10060,Карта PileVolcanomon
10061,Карта Монзаэмона
10068,Карта Гаогамона
10069,Карта PlatinumNumemon
10070,Карта Numemon
10071,Карта Ризегреймона
10072,Карта Leomon
10073,Карта Лиламон
10074,Карта Мачгаогамон
10075,Карта Нептун - Демона
10076,Карта Шауджинмона
10077,Карта Реппамона
10078,Карта Growlmon
10079,Карта суперзвезды
10080,Карта Мерукимона
10081,Карточка Impmon
10082,Карта гиппогрифона
10083,Карта Грифономона
10084,Карта Чиринмона
10085,Карточка Myotismon
10086,Карта Кентауросмона
10087,Карта Ангемона
10088,Карта Omnimon
10090,Карта Гильмона
10091,Карта Stingmon
10092,Карта Gatomon
10093,Карта Devimon
10094,Карта ShineGreymon
10095,Карта MirageGaogamon
10096,Карта Патамона
10097,Карточка Демидевимона
10098,Карта JumboGamemon
10100,Карточка Вендигомона
10101,Карта Магнаангемона
10102,Карта Turuiemon
10103,Карта Crabmon
10104,Карта Сусаномона
10105,Карточка Gallantmon CM
10106,Карта Армагеддемона
10107,Карточка LadyDevimon
10111,Карта Гоблимона
10112,Карта Dorumon
10113,Карта GoldNumemon
10114,Карта Veemon
10115,Карта BaoHuckmon
10116,Карта Спасителя Хакмона
10117,Карта Вародурумона
10118,Хаосмон: Карта Руки Валдура
10126,Галантная Открытка
10127,Карта KingEtemon
10128,Карта TyrantKabuterimon
10129,Карта Dragomon
10130,Карточка Целамона
10132,Карта MegaSeadramon
10133,Карта WaruSeadramon
10134,Карта WarGrowlmon
10135,Металлическая Карта Rumon
10136,Карта Коронамона
10137,Карта Фирамона
10138,Карта Flaremon
10139,Карта Lightdramon
10140,Карта WereGarurumon
10141,Карта Халсемона
10142,Карта Шуримона
10144,Карта Digmon
10145,Карта Submarimon
10146,Карта Pegasusmon
10147,Карта Нефертимон
10148,Карточка Angewomon
10149,Карта Орочимона
10150,Карта ChaosGallantmon
10151,Карта Габумона
10162,Карта Lanamon
10163,Карта Кальмарамона
10168,Карта Юпитермона
10169,Карта Jupitermon WM
10170,Карта Junomon
10171,Карта Junomon HM
10172,Карта Venusmon
10173,Карта Аполломона
10174,Карта Марсмона
10176,Карта Церемон
10177,Карта BlueMeramon
10178,Карта Vulcanusmon
10179,Открытка Вакхузмона
10180,Карта Плутомона
10181,Карта Мервамона
10183,Карта Aegiomon
10184,Карта Эгиохусмона
10185,Эгиохусмон: Темная карта
10186,Эгиохусмон: Священная Карта
10187,Эгиохусмон: Синяя карточка
10188,Эгиохусмон: Зеленая карта
10189,Средняя карта Ceresmon
10190,Карта Рюдамона
10191,Карта Джинрюмона
10192,Карточка Хисярюмона
10193,Карточка Ouryumon
10194,Карта Гундрамона
10195,Карта вельстармона
10196,Карта Пукумон
10197,Карта Eaglemon
10198,Карточка Локомотива
10199,Карта Арукенимона
10208,Карта Дракомона
10209,Карта Coredramon (Зеленая)
10210,Карта Вингдрамона
10211,Карта Groundramon
10213,Карта Убийцы Драмона
10214,Карта Breakdramon
10215,Экзаменационная карточка
10217,Карта DarkSuperStarmon
10218,Карточка Coredramon (Синяя)
10219,Карта Котемона
10220,Открытка Мусьямон
10222,Карточка Добермона
10223,Карта Cerberusmon
10224,Карта Cerberusmon WM
10225,Карта Занбамон
10226,Открытка с Мумией
10227,Карта Фараона
10228,Карта Deltamon
10229,Карта Кимерамона
10230,Карта Millenniummon
10231,Карта Тапирмона
10232,Карта Sirenmon
10233,Карта маломиотизма
10234,Медвежья карта
10235,Карта Гризлимона
10237,Карта Астамона
10239,Карта SkullBaluchimon
10240,Карта Octomon
10241,Карта Чоромона
10242,Карта Капуримона
10301,Карта Megadramon
10302,Карта MetalGreymon
10303,Карточка Тентомона
10304,Карта Кабутеримона
10305,Карта MegaKabuterimon
10306,Карта HerculesKabuterimon
10307,Карта Biyomon
10308,Открытка с Птичьим Рамоном
10309,Карта Гарудамона
10310,Карта Фениксмона
10311,Карта Etemon
10312,Карта MetalEtemon
10313,Карта Сукамона
10314,Карточка Вегемона
10315,Открытка Серафимона
10316,Карта Додомона
10317,Карта Ботамона
10320,Карточка Поймона
10321,Карта Ваньямона
10322,Карта Коромона
10325,Карта Tokomon
10326,Карта Греймона
10328,Карта Апокалимона
10338,Древняя Карта Wisemon
10341,Карточка Guardromon
10342,Карта Андромона
10343,Карта Гомамона
10344,Карта Иккакумон
10345,Карта Зудомона
10346,Карта Викемона
10347,Карта Seadramon
10348,Пальмовая карта
10349,Карта Тогемона
10359,Открытка Лиллимон
10361,Карта Саламона
10363,Карта Тиранномона
10364,Металлическая Тиранномонная Карта
10365,Карта ExVeemon
10367,Карта Кувагамона
10368,Карточка Шелмона
10369,Монохромонная Карта
10370,Карта Frigimon
10371,Карта Моджьямона
10372,Карта Centarumon
10373,Карта Дримогемона
10374,Карта Digitamamon
10375,Карта Nanimon
10376,Карта Сегунгекомон
10377,Карта Wizardmon
10378,Карта Дерамона
10379,Вишневая Открытка
10380,Карта Мусорщика
10382,Карта Магнамона
10383,Карта RustTyrannomon
10385,Карта Machinedramon
10387,Карточка Пабумона
10388,Карта Motimon
10389,Карта Betamon
10390,Карта Люцемона
10391,Переименованная карта
10392,Червячная карта
10393,Карта Вудмона
10394,Карта Огремона
10395,Карта Кюбимона
10396,Карта Доругамон
10397,Карточка Veedramon
10398,Карта Clockmon
10399,Карта Гекомона
10400,Карта AeroVeedramon
10401,Карта Окувамона
10402,Карта Gigadramon
10403,Карточка GrapLeomon
10404,Карта Черепа Греймона
10405,Карта Taomon
10406,Карта Черепа Мерамона
10407,Карта Доругреймона
10408,Карточка Paildramon
10409,Карта IceLeomon
10410,Карточка Пиксимона
10411,Карта Vademon
10412,Открытка Mamemon
10413,Металлическая Карта Mamemon
10414,Карточка Попугая
10416,Карта Alphamon
10417,Карта UlforceVeedramon
10419,FM - карта Imperialdramon
10420,Карточка Imperialdramon PM
10421,Карта Офанимона
10422,Карта Хаосдрамона
10423,Карта ГранКувагамон
10424,Карта SaberLeomon
10425,Карта Сакуямон
10426,Карта ХайАндромон' а
10427,Карта Пьемонта
10428,Карта Puppetmon
10429,Карта PrinceMamemon
10431,Карта Boltmon
10434,Карта MetalSeadramon
10435,Карта Lucemon SM
10437,Карта Пунимона
10438,Карта Цуномона
10439,Карточка Belphemon SM
10440,Карта Титамона
10450,Карта Плезиомона
10451,Карта Ebemon
10452,Карта Cyclonemon
10453,Карта Магнадрамона
10454,Карта Waspmon
10455,Карта ShellNumemon
10456,Карточка депутата
10457,Карта Дракмона
10458,Открытка с Монодрамоном
10461,Карта Черепа Мамонта
10463,Блимпмон - Карта
10465,Карта MasterBlimpmon
10466,Карта Доримона
10474,Карточка Диногьюмона
10479,Карта LoaderLeomon для загрузки
10489,Карта Агумон (Узы Храбрости)
10490,Открытка Габумон (Узы дружбы)
10491,Отличная Карта Grizzlymon
10492,Карта Каллисмона
10510,Карта Yokomon
10512,Карта Танемона
10514,Карта Букамона
10515,Карта Няромона
10548,Карта Unimon
10564,Карта Elecmon
10567,Карточка Пагумона
10569,Карта Газимона
10573,Карта Хекомон
10574,Карта Бураймона
10575,Карта Бутенмона
10576,Карта данных
10577,Карта Шамамона
10578,Карта Снежного Гоблимона
10579,Карта Фугамона
10580,Карта Хегамона
10582,Карта Отамамон
10584,Карта Фантомона
10586,Карточка Flymon
10588,Карта Мамонтомона
10590,Карта Raremon
10592,Карта Докугумон
10594,Карта Гизамона
10595,Карта Готсумона
10596,Карточка Pumpkinmon
10597,Карточка Снимона
10598,Карта Таскмона
10600,Карта VenomMyotismon
10601,Карта Ведьмака
10602,Карта Мистимона
10603,Средневековая карта Аллантмона
10604,Открытка GraceNovamon
10605,Карта Скорпиона
10606,Карта Дивермона
10607,Карточка с Грибами
10609,Карта Кокувамона
10610,Карта Кивимон
10611,Карточка Флорамона
10613,Карта Клавизангемона
10614,Карта СлэшаНгемона
10615,Карта Меканоримона
10616,Карта MagnaKidmon
10617,Карта AvengeKidmon
10621,Карта Танкмона
10622,Карточка Penmon
10623,Карта Мучомона
10626,Карта Keramon
10627,Инфермонная Карта
10629,Карта Курамона
10630,Карта Курисаримона
10631,Карта Tsumemon
10632,Карта Диаборомона
10669,Карточка с Алдамоном
10670,Карта Беовольфмона
10676,Карта Агунимона
10677,Карта Императоргреймона
10678,Карта MagnaGarurumon
10679,Горящая карта Греймона
10680,Карточка Лобомона
10681,Карта Кендогарурумона
10682,Карточка Shoutmon
10683,Карта OmniShoutmon
10687,Карточка Хакмона
10688,Карта Ганкумона
10697,Карта Зубамона
10698,Карта ZubaEagermon
10699,Карта Duramon
10700,Карта Durandamon
10701,Карточка Терьера
10702,Карта Peckmon
10703,Карточка лорда Найтмона
10704,Карта GroundLocomon
10705,Карта Фалькомона
10706,Карта Хокмона
10707,Карта Армадилломона
10708,Карточка ТояГумона
10709,Карта Сякомона
10710,Карта Гаргомона
10711,Карта Анкиломона
10716,Карта Фламедрамона
10718,Карта Рыцаря
10719,Карта Cyberdramon
10720,Карта Сильфимона
10721,Карта Crowmon
10722,Карта Rapidmon
10723,Карта Шаккумона
10724,Карта Брахиомона
10725,Карта UltimateBrachiomon
10726,Карта Wisemon
10727,Карта CannonBeemon
10728,Карточка Solarm
10729,Карта Геремона
10730,Карта IceDevimon
10731,Карта Антиламона
10732,Карта Imperialdramon DM
10733,Карточка Dianamon
10734,Карта Краниамона
10735,Открытка с Херувимоном (Хорошая)
10737,Карта Justimon
10738,Карта Династии
10739,Карта Леопардмона
10740,Карта Равемона
10741,Карта MegaGargomon
10742,Карта Lotosmon
10743,Кинокарточка Leopardmon
10744,Карта Gaiomon
10745,Карта TigerVespamon
10747,Карта Минервамона
10748,Карта Мастемона
10749,Карта Джесмона
10750,Карта Lopmon
10751,Карта Rapidmon (Броня)
10752,Платиновая Карта Сукамон
10753,Карта BlackKingNumemon
10754,Карта Кузухамона
10755,Карта Волшебника
10756,Карта Метеормона
10758,Карта Icemon
10759,Карта Мудфриджимона
10760,Карта Guardromon (Gold)
10766,Alphamon: Карта Ouryuken
10767,Карта Bacchusmon DM
10770,Карта Tankdramon
10771,Карта Darkdramon
10772,Карта Хаосмона
10773,Карта Валькирий
10774,Карта Херувима (Черного)
10775,Карта Beelzemon BM
10776,Карта ShineGreymon BM
10777,Карта MirageGaogamon BM
10778,Карта Ravemon BM
10779,Карта Rosemon BM
10907,Карта Sharkmon
10908,Карта SkullSeadramon
10912,Карта ZombiePlutomon
10915,Карта Черепа Балучимона и Титамона
10920,Карта Enbarrmon
10921,Карта Craniamon &amp; Enbarrmon
10844,Карта Ukkomon
