string2 0,string 1
"515","Малый"
"548","Мифический Зверь"
"563","Млекопитающее"
"564","Млекопитающее"
"567","Малый"
"569","Млекопитающее"
"573","Птенец"
"574","Человек-птица"
"575","Божество"
"576","Машина"
"577","Демон"
"578","Демон"
"579","Демон"
"580","Лед-Снег"
"582","Амфибия"
"584","Призрак"
"586","Насекомоидный"
"588","Древний Зверь"
"590","Нежить"
"592","Насекомоидный"
"594","Морское животное"
"595","Руда"
"596","Марионетка"
"597","Насекомоидный"
"598","Динозавр"
"600","Темный Зверь"
"601","Волшебник"
"602","Волшебный Воин"
"603","Воин"
"604","Галактика"
"605","Древнее Ракообразное"
"606","Человек - Водный Зверь"
"607","Растительность"
"609","Машина"
"610","Древняя Птица"
"611","Растительность"
"613","Добродетель"
"614","Великий Ангел"
"615","Машина"
"616","Человек - дракон"
"617","Человек - дракон"
"621","Андройд"
"622","Птица"
"623","Птица"
"626","Неопознанный"
"627","Неопознанный"
"629","Неопознанный"
"630","Неопознанный"
"631","Неопознанный"
"632","Неопознанный"
"669","Волшебник"
"670","Воин"
"675","Андройд"
"676","Волшебник"
"677","Воин - Дракон"
"678","Андройд"
"679","Темный Дракон"
"680","Воин"
"681","Андройд"
"682","Мини-Дракон"
"683","Человек - дракон"
"687","Мини-Дракон"
"688","Святой Рыцарь"
"689","Андройд"
"690","Рыцарь - Зверь"
"691","Святой Рыцарь"
"692","Святой Рыцарь"
"693","Святой Рыцарь"
"697","Оружие"
"698","Оружие"
"699","Оружие"
"700","Священный Меч"
"701","Зверь"
"702","Птица"
"703","Святой Рыцарь"
"704","Машина"
"705","Птица"
"706","Птица"
"707","Млекопитающее"
"708","Марионетка"
"709","Ракообразное"
"710","Человек-Зверь"
"711","Бронированный Дракон"
"712","Динозавр"
"713","Рептилия"
"714","Зверь"
"715","Человек-Зверь"
"716","Человек - дракон"
"718","Воин"
"719","Андройд"
"720","Человек-Зверь"
"721","Таинственная Птица"
"722","Андройд"
"723","Мутант"
"724","Плезиозавр"
"725","Андройд"
"726","Волшебник"
"727","Андройд"
"728","Машина"
"729","Моллюск"
"730","Темный Ангел"
"731","Священный Зверь"
"732","Древний Дракон"
"733","Божество"
"734","Святой Рыцарь"
"735","Херувим"
"737","Андройд"
"738","Святой Рыцарь"
"739","Святой Рыцарь"
"740","Андройд"
"741","Машина"
"742","Пикси"
"743","Святой Рыцарь"
"744","Человек - дракон"
"745","Андройд"
"747","Божество"
"748","Ангел"
"749","Святой Рыцарь"
"750","Зверь"
"751","Святой Рыцарь"
"752","Мутант"
"753","Моллюск"
"754","Божество"
"755","Волшебник"
"756","Руда"
"757","Святой Рыцарь"
"758","Лед-Снег"
"759","Мутант"
"760","Машина"
"766","Нет данных"
"767","Божество"
"770","Машина"
"771","Андройд"
"772","Уникальный"
"773","Воин"
"774","Херувим"
"775","Злой Король"
"776","Сияющий Дракон"
"777","Рыцарь - Зверь"
"778","Андройд"
"779","Пикси"
"800","Машина"
"801","Машина"
"802","Машина"
"804","Нет данных"
"805","Нет данных"
"806","Машина"
"808","Машина"
"809","Машина"
"810","Машина"
"811","Человек"
"812","Нет данных"
"813","Нет данных"
"814","Нет данных"
"815","Нет данных"
"821","Святой Рыцарь"
"822","Святой Рыцарь"
"823","Святой Рыцарь"
"824","Святой Рыцарь"
"825","Святой Рыцарь"
"834","Божество"
"835","Галактика"
"836","Нежить"
"837","Марионетка"
"838","Мутант"
"839","Мутант"
"840","Неопознанный"
"841","Неопознанный"
"842","Рептилия"
"843","Рептилия"
"845","Святой Рыцарь"
"846","Святой Рыцарь"
"847","Святой Рыцарь"
"848","Святой Рыцарь"
"849","Святой Рыцарь"
"850","Святой Рыцарь"
"851","Святой Рыцарь"
"852","Святой Рыцарь"
"853","Святой Рыцарь"
"854","Святой Рыцарь"
"855","Святой Рыцарь"
"856","Минерал"
"857","Насекомоидный"
"858","Человек-Зверь"
"859","Андройд"
"860","Рыцарь - Зверь"
"861","Святой Дракон"
"862","Святой Рыцарь"
"863","Темный Зверь"
"864","Злой Король"
"865","Волшебник"
"866","Злой Король"
"867","Божество"
"868","Злой Король"
"869","Бог- Демон"
"870","Злой Король"
"871","Неопознанный"
"872","Нежить"
"873","Машина"
"874","Составной"
"875","Злой Король"
"876","Злой Король"
"877","Насекомоидный"
"878","Машина"
"879","Машинный Дракон"
"880","Волшебник"
"881","Темный Зверь"
"882","Святой Рыцарь"
"883","Древний Зверь"
"884","Добродетель"
"885","Божество"
"886","Нет данных"
"887","Нет данных"
"888","Нет данных"
"889","Нет данных"
"890","Нет данных"
"891","Нет данных"
"892","Нет данных"
"893","Нет данных"
"894","Нет данных"
"895","Нет данных"
"896","Нет данных"
"897","Нет данных"
"898","Нет данных"
"899","Нет данных"
"906","Андройд"
"907","Андройд"
"908","Нежить"
"909","Нежить"
"910","Нежить"
"911","Андройд"
"912","Нежить"
"913","Динозавр"
"914","Динозавр"
"915","Божество"
"916","Нежить"
"917","Морское животное"
"918","Машина"
"919","Андройд"
"920","Нежить"
"921","Святой Рыцарь"
"924","Зверь"
"925","Зверь"
"926","Гигантская Птица"
"927","Гигантская Птица"
"928","Андройд"
"929","Божество"
"930","Божество"
"931","Божество"
"932","Божество"
"933","Водный"
"934","Нежить"
"935","Божество"
"936","Нежить"
"937","Нежить"
"938","Нежить"
"939","Нежить"
"940","Темный Зверь"
"941","Волшебник"
"942","Божество"
"943","Божество"
"944","Божество"
"951","Демон"
"952","Демон"
"953","Лед-Снег"
"954","Божество"
"955","Машина"
"956","Водный"
"957","Человек - дракон"
"958","Человек - Водный Зверь"
"959","Насекомоидный"
"960","Насекомоидный"
"961","Насекомоидный"
"962","Насекомоидный"
"963","Дракон"
"964","Демон"
"965","Человек-Зверь"
"966","Составной"
"967","Земной Дракон"
"968","Пикси"
"969","Божество"
"970","Божество"
"971","Божество"
"972","Святой Рыцарь"
"973","Божество"
"974","Божество"
"975","Божество"
"976","Божество"
"977","Божество"
"978","Насекомоидный"
"979","Демон"
"980","Машина"
"981","Андройд"
"982","Машина"
"983","Человек - Водный Зверь"
"984","Человек - Водный Зверь"
"985","Растительность"
"986","Древнее Ракообразное"
"987","Святой Рыцарь"
"988","Святой Рыцарь"
"989","Святой Рыцарь"
"990","Святой Рыцарь"
"991","Святой Рыцарь"
"992","Святой Рыцарь"
"993","Святой Рыцарь"
"994","Святой Рыцарь"
"995","Святой Рыцарь"
"996","Святой Рыцарь"
"997","Святой Рыцарь"
"998","Святой Рыцарь"
"999","Божество"
