string2 0,string 1
"20982","Гигантский Кратер"
"21001","Воющий Разрушитель"
"21011","Врата рая"
"21021","Коготь в Перчатке"
"21031","Исполнение ножницами"
"21041","Ama no Habakiri"
"21042","Якуса но Икадзути"
"21051","Quo Vadis"
"21052","Непобедимый Меч"
"21061","Абсолютная Вспышка"
"21062","Черный Дождь"
"21071","Волна Тьмы"
"21111","Удар Гоблина"
"21121","Металлическая Пушка"
"21131","Золотая Лихорадка"
"21141","Удар Веемона Головой"
"21151","Пятый Крест"
"21161","Сабля с Трезубцем"
"21171","Колебание Полярного сияния"
"21172","Очищающий Блеск"
"21181","Лезвие Банчо"
"21182","Бластер "" Аврора """
"21261","Молниеносный турнир"
"21262","Щит Праведного"
"21271","Разводной ключ"
"21281","Блеск пчелы"
"21282","Пчелиный Циклон"
"21283","Щит Тирана"
"21291","Запрещенный Трезубец"
"21301","Ископаемый Укус"
"21321","Молниеносный Дротик"
"21331","Даркстром"
"21341","Атомный Бластер"
"21351","Коготь Ледяного Волка"
"21352","Леденящее Дыхание"
"21361","Коронное пламя"
"21371","Пламенное Погружение"
"21381","Багровая волна короля Зверей"
"21391","Молниеносный Клинок"
"21401","Волчий Коготь"
"21411","Крыло Бури"
"21422","Двойные Звезды"
"21441","Золотая Лихорадка"
"21451","Кислородное самонаведение"
"21461","Серебряное Пламя"
"21471","Розеттский камень"
"21481","Небесная Стрела"
"21491","Амэ - но - Муракумо"
"21501","Демоническая Катастрофа"
"21502","Тюрьма в Джудекке"
"21511","Синий Бластер"
"21621","Дождевая Струя"
"21631","Титанический заряд"
"21681","Наказать Судью"
"21682","Широкая Пластина"
"21691","Разделение Керауноса"
"21692","Диос Гром"
"21701","Игольчатый Улей"
"21702","Изящное Копье"
"21703","Изящное Копье"
"21704","Подавленная Ревность"
"21711","Желанная Кончина"
"21712","Цепная Плеть"
"21721","Мирная Фантазия"
"21722","ЛЮБЛЮ ТЕБЯ"
"21731","Солнечный Бластер"
"21732","Удар Феба"
"21734","Обжигающее пламя опаляет землю..."
"21738","Защита от Ледяного Огня"
"21741","Коронные санкции"
"21742","Бесконечный Всплеск"
"21761","Остров Свободного Падения"
"21762","Горящая Кровавая Оболочка"
"21763","Страж Геи"
"21771","Холодное Пламя"
"21781","Соответствующие работы"
"21782","Точечное оружие Работает"
"21791","Повар бездны"
"21792","Вечеринка на небесах"
"21801","Врата ада"
"21802","Изможденный Кластер"
"21811","Любовный Яд"
"21812","Безумная карусель DX"
"21831","Оглушающий Удар"
"21832","Привлекать Эхо"
"21833","Молитва Эгиомона"
"21841","Разрыв болта, Нокдаун"
"21842","Громоздкая Груда"
"21851","Треугольник"
"21852","Плазменность"
"21861","Ливень с Молнией"
"21862","Защита Круга"
"21863","Защита Круга"
"21871","Приводимое в действие Зажигание"
"21872","Проникающий лазер"
"21881","Укус Ежевики"
"21882","Колыбель Растительной зоны"
"21891","Famis"
"21901","Клинок Иаи"
"21911","Металлический Броневой Клинок"
"21921","Легендарный Клинок Дракона"
"21931","Эйсейрюоджин"
"21932","Золотые Доспехи"
"21941","Gewalt Schwärmer"
"21942","Der Blitz"
"21951","Лети Пулей"
"21952","Ураганный Винтовой Выстрел"
"21961","Игольчатый Шквал"
"21971","Кайзер Феникс"
"21972","Мистический Перерыв"
"21981","Круговая Шлифовальная Машина"
"21991","Паучья Нить"
"22081","Дыхание Ребенка"
"22091","Дыхание Зеленой Вспышки"
"22101","Пылающее Звуковое Дыхание"
"22111","Коготь без Царапин"
"22131","Косая Черта Тенрю"
"22132","Косой Удар Шорью"
"22133","Косая черта Корю"
"22141","Разрушенный Порыв"
"22142","Бесконечный Боулинг"
"22151","Слава Пендрагона"
"22152","Драконий Удар"
"22171","Темный Взрыв"
"22181","Дыхание Голубой Вспышки"
"22191","Горячая Голова"
"22201","Кирисуте Гомен"
"22221","Grau Lärm"
"22231","Огонь Бешеной Собаки"
"22241","Разделение Ада"
"22251","Клинок Ворпала"
"22252","Мистическое Пламя"
"22261","Змеиная Повязка"
"22271","Некромант"
"22281","Тройные Силы"
"22291","Тепловая Гадюка"
"22301","Неограниченное Время"
"22311","Синдром ночного кошмара"
"22321","Симфония № 1"
"22322","Симфония № 2"
"22323","Симфония № 3"
"22331","Пламя Пандемониума"
"22332","Багровый Туман"
"22341","Медвежий Кулак"
"22351","Атака Кулаком"
"22353","Атака Кулаком"
"22371","Огонь Бешеной Собаки"
"22391","Могильная Кость"
"22401","Брызжущие чернила"
"22411","Глушащий порошок"
"22421","Воющий Герц"
"23011","Атака на Искоренение"
"23021","Гига - Эсминец"
"23031","Супер Шокер"
"23041","Электрошокер"
"23051","Громкоговоритель"
"23061","Гига - Бластер"
"23071","Спиральный Твистер"
"23081","Метеоритное Крыло"
"23091","Теневое Крыло"
"23101","Взрыв Звездного Света"
"23111","Любовная Серенада"
"23121","Банановый Слип"
"23131","Какашки"
"23141","Супер Вонючая Струя"
"23151","Удар семи звезд"
"23152","Завещание"
"23161","Маленькие Железные Бусинки"
"23171","Пузырьки с кислотой"
"23201","Пузырьки с кислотой"
"23211","Улыбка Клыка"
"23221","Пузыри"
"23251","Укусить"
"23261","Мега Пламя"
"23281","Зона тьмы"
"23381","Демон Лапласа"
"23382","Знак Старейшины"
"23411","Разрушительная Граната"
"23421","Спиральный Меч"
"23431","Марширующие Рыбы"
"23441","Гарпунная торпеда"
"23451","Молот Вулкана"
"23461","Арктическая Метель"
"23462","Топор викинга"
"23471","Ледяной взрыв"
"23481","Ядовитый Плющ"
"23491","Игольчатый Спрей"
"23591","Цветочная Пушка"
"23611","Щенячий Вой"
"23631","Огненное Дыхание"
"23641","Ядерный лазер"
"23651","Vee Лазер"
"23671","Коготь - Ножницы"
"23681","Гидробластер"
"23691","Вулканический удар"
"23701","Удар по льду при Минусовой температуре"
"23711","Стержень - Сосулька"
"23721","Охотничья пушка"
"23731","Вращение сверла"
"23741","Синдром ночного кошмара"
"23751","Замочить Какашки"
"23761","Музыкальный Кулак"
"23771","Грозовая Туча"
"23781","Королевские Орехи"
"23791","Вишневая Бомба"
"23801","Какашечная Базука"
"23821","Сияющая Золотая Солнечная Буря"
"23822","Плазменный выстрел"
"23831","Скопление Ужасов"
"23832","Дыхание Ржавчины"
"23851","Бесконечная Пушка"
"23871","Выдувание пузырьков клея"
"23881","Эластичные Пузырьки"
"23891","Поражение электрическим током"
"23901","Большой Крест"
"23911","Алмазная Буря"
"23921","Липкая Сетка"
"23931","Отводящий Патрубок"
"23941","Удар Кулаком"
"23942","Огремон в ярости."
"23943","Огремон тяжело дышит."
"23944","Огремон расстроен."
"23945","Огремон расстроен."
"23951","Инферно из Лисьего Хвоста"
"23961","Силовой Металл"
"23971","Взрыв V-Nova"
"23981","Хроноразрушитель"
"23991","Симфоническая Дробилка"
"24001","Импульс Дракона"
"24011","Двойной Ножничный Коготь"
"24021","Механизмы Искоренения"
"24031","Король кулаков"
"24041","Птица Забвения"
"24051","Талисман света"
"24061","Огонь из тяжелого Металла"
"24071","Металлический Метеорит"
"24081","Бластер Парада Смерти"
"24091","Ледяной кулак"
"24101","Яма - бомба"
"24111","Неопознанный Летающий Поцелуй"
"24121","Смайлик-Бомба"
"24131","Энергетическая бомба"
"24141","Mjölnir Thunder"
"24161","Клинок короля драконов"
"24162","Оцифровка Души"
"24171","Луч победы"
"24172","Победный Меч"
"24191","Позитронный лазер"
"24192","Гига - Смерть"
"24201","Омни Блейд"
"24211","Копье ЭДЕМА"
"24212","Кристалл Сфирот"
"24221","Гипер - Бесконечная Пушка"
"24231","Размерные Ножницы"
"24241","Воющая Дробилка"
"24242","Стрелка Бесконечности"
"24251","Аметистовая Мандала"
"24252","Изуна"
"24261","Атомный луч"
"24271","Козырный Меч"
"24281","Кукольный Молоток"
"24291","Улыбающаяся Боеголовка"
"24311","Жало Томагавка"
"24341","Река силы"
"24351","Божественное Искупление"
"24352","Пламя Чистилища"
"24371","Пузырьки с кислотой"
"24381","Пузырьки с кислотой"
"24391","Вечный Кошмар"
"24392","Лампрантус"
"24401","Атака Ядра Души"
"24402","Призрачный Клинок"
"24502","Печаль Синяя"
"24511","Разрыв мозга"
"24512","Разрушитель Планет"
"24521","Повышенная Температура"
"24522","Бунмаваши"
"24531","Огненный Торнадо"
"24541","Турбо- Жало"
"24551","Зрелые Какашки"
"24561","Пуля Правосудия"
"24571","Око кошмаров"
"24581","Колотушка для Костяшек Пальцев"
"24611","Спиральная Кость"
"24631","Взрыв Цеппелина"
"24652","Сорвиголова Ломается"
"24661","Падение металла"
"24741","Танец Ящерицы"
"24791","Боулинг- Шторм"
"24841","Спайк Бастер"
"24891","Красный Расширитель"
"24892","Гея Храбрая"
"24901","Раддл Стар"
"24902","Прохладный Край"
"24911","Энергичные Когти"
"24921","Пуля для Родео"
"24922","Дремучий Лес"
"24923","Пуля для Родео"
"25101","Мыльный Цветок"
"25121","Выдувание пузырьков клея"
"25141","Пузырьки воздуха"
"25151","Лисий Хвост"
"25481","Святой Выстрел"
"25631","Сверкающий Гром"
"25641","Сверкающий Гром"
"25671","Ядовитые Пузырьки"
"25691","Электрический Оглушающий взрыв"
"25731","Нисходящий Скол"
"25741","Двойной Разворот Ласточки"
"25751","Танец Солнечных Лучей"
"25761","Цифровая бомба"
"25771","Молот Шамы"
"25781","Снежный Гоблин Вольт"
"25791","Злой Ураган"
"25801","Снежный Удар"
"25821","Колыбельный Пузырь"
"25841","Измельчитель Душ"
"25861","Коричневые Жала"
"25881","Удары Бивня"
"25901","Осадок"
"25921","Взрыв Яда"
"25941","Спиральный край"
"25951","Каменный Кулак"
"25961","Трюк или угощение"
"25971","Теневой Серп"
"25981","Бьющий Бивень"
"26001","Настой яда"
"26011","Балулуна Гейл"
"26014","Ведьмак начинает медитировать"
"26021","Взрывной Огонь"
"26031","Ярость Виверны"
"26032","Финальный Гребень"
"26041","Палец Затмения"
"26042","Калидон Аркус"
"26051","Жало - Сюрприз"
"26061","Ловля рыбы на Забастовку"
"26071","Дробилка Грибов"
"26091","Мини-Ножничный Коготь"
"26101","Долбить Долбить"
"26111","Дождь из пыльцы"
"26131","Ключ к Разгадке"
"26141","Золотой Потрошитель"
"26142","Клинок Истинного"
"26151","Мерцающий Луч"
"26161","Счастливая Пуля Осыпается Дождем"
"26162","Привязать Красный Триггер"
"26171","Триггер разрушения"
"26172","Несчастный Пулевой Дождь"
"26211","Гиперпушка"
"26221","Супер-Пощечина"
"26231","Тропический Клюв"
"26261","Сумасшедшее Хихиканье"
"26271","Стрелок - Паук"
"26291","Ослепительный Глаз"
"26301","Дробилка данных"
"26311","Царапина от ногтя"
"26321","Пушка - катастрофа"
"26691","Атомный Ад"
"26701","Zweihänder"
"26751","Скорость Звездного Света"
"26761","Пиротехнический удар"
"26771","Удар Огненного Дракона"
"26772","Поджигательные Драконы"
"26781","Истребитель с пулеметом"
"26791","Коронный бластер"
"26801","Zwei Sieger"
"26811","Звезда Скорости"
"26821","Рок - Душа"
"26831","Хард - Рок Соул"
"26832","Огненная Пушка"
"26871","Пятый Порыв"
"26881","Землетрясение! Взрыв! Огонь! Отец!"
"26882","Переворачивание стола"
"26971","Двадцатилетнее Погружение"
"26981","Вантеон"
"26991","Ослепленный"
"27001","Zwei Glänze"
"27002","Thron Messer"
"27011","Терьер Торнадо"
"27021","Крыло Кунаи"
"27031","Спиральный Маскарад"
"27032","Кулак Афины"
"27041","Разрушение, Сокрушение"
"27051","Клинок Ниндзя"
"27061","Косой Удар Пером"
"27071","Алмазная Раковина"
"27081","Пластиковое Пламя"
"27091","Взрыв Черного Жемчуга"
"27101","Тупой Апперкот"
"27111","Хвостовой Молоток"
"27161","Пылающий Кулак"
"27181","Меч Берсерка"
"27191","Коготь Запустения"
"27201","Лучший Стрелок"
"27211","Дикий Император"
"27221","Золотой Треугольник"
"27231","Аварийный Бластер"
"27241","Плечевой Пузырь"
"27251","Окончательный Взрыв"
"27252","Окончательное Землетрясение"
"27261","Диалог Пандоры"
"27271","Нитро - Жало"
"27281","Блестящее Кольцо"
"27291","Повышенный Запах"
"27301","Ледяной Коготь"
"27311","Лезвия для Кроликов"
"27321","Мега - Смерть"
"27322","Позитронный лазер"
"27331","Спокойной Ночи, Мун"
"27332","Стрела Артемиды"
"27341","Конец вальса"
"27342","Дыхание богов"
"27351","Небесный суд"
"27352","Молниеносное Копье"
"27371","Удар Правосудия"
"27372","Рычаг Ускорения"
"27373","Критический Рычаг"
"27374","Блиц - Арм"
"27375","Рука Троицы"
"27381","Дыхание Виверны"
"27382","Рев дракона"
"27383","Рев дракона"
"27391","Волна Угасания"
"27392","Взрыв Черной Ауры"
"27401","Амэ но Охабари"
"27402","Спиральный Коготь Ворона"
"27411","Взрывной выстрел"
"27412","Гигантская Ракета"
"27421","Фантазия Семерки"
"27422","Змеиная Погибель"
"27423","Лекарство от Змей"
"27431","Вулканическая Дробилка"
"27432","Eroberung"
"27441","Косой удар блуждающего Огонька"
"27442","Фосфорная Огневая атака"
"27451","Стингер Маха V"
"27471","Бросок Удара"
"27472","Безумная карусель"
"27481","Хаос Деградации"
"27482","Святое Желание"
"27483","Темное Отчаяние"
"27491","Суждение о Клинке"
"27492","Weltgeist"
"27493","Weltgeist"
"27501","Пылающий Лед"
"27511","Золотой Треугольник"
"27521","Какашки из редких металлов"
"27531","Темный Зрачок"
"27541","Мандала Тайзукай"
"27542","Осветитель"
"27551","Хрустальное Облако"
"27561","Галактическая Вспышка"
"27571","Трансцендентный Меч"
"27572","Превосходная Пушка"
"27581","Бомба со льдом"
"27591","Большой Вес"
"27601","Разрушительная Граната"
"27661","Окончательный Оурюкен"
"27662","Оцифровка Души"
"27671","Обращение мертвых вспять"
"27701","Стремительная Пушка"
"27711","Темный Рев"
"27712","Гигантское Копье"
"27721","Лезвие Банчо"
"27722","Темный Выступ"
"27731","Меч Фенрира"
"27732","Стрела Аурвандила"
"27741","Молниеносное Копье"
"27742","Небесный суд"
"27751","Вспышка Хаоса"
"27752","Смертоносец"
"27761","Финальный Сияющий Всплеск"
"27762","Сверкающий Меч Короны"
"27771","Столкновение с метеоритом в Полнолуние"
"27772","Последний Взрыв Миража"
"27781","Траурный танец"
"27782","Молниеносный Удар"
"27791","Aguichant Lèvres"
"27792","Charité"
"28021","Пальчиковая Бомба"
"28022","Священная Вспышка"
"28023","Очищающий Свет"
"28041","Путаница до отчаяния"
"28042","Отвратительная Судьба"
"28044","Путаница до отчаяния"
"28045","Хроно - Деволюция"
"28046","Отклонение Всех Заказов"
"28047","Чудо забвения"
"28048","Отвратительная Судьба"
"28050","Барьер Хрономона был разрушен!"
"28061","Импульсный пистолет"
"28062","Гранатомет"
"28063","Бомба со слезоточивым газом"
"28064","Гранатомет A.D.V."
"28441","Вращение в Водовороте"
"29061","Тотальная бомбардировка"
"29071","Тотальная бомбардировка"
"29081","Молниеносный Дротик"
"29091","Молниеносный Дротик"
"29121","Адский Слайсер"
"29122","Мерзость Марионетки"
"29131","Неистовство"
"29132","Рев"
"29133","Взмах Хвоста"
"29151","Сендзин Кишинзан"
"29161","Адский Слайсер"
"29162","Мерзость Марионетки"
"29201","Звуковой сигнал с Мертвым углом"
"29211","Безжалостная Атака"
"29261","Mjölnir Thunder"
"29262","Затвердевать"
"29263","Удар молнии"
"29268","Громовой удар"
"29291","Сендзин Кишинзан"
"29301","Сендзин Кишинзан"
"29561","Титанический заряд"
"29562","Блуждать в Темноте!"
"29563","Hahahahaha!"
"29695","Запечатывающее заклинание храма Илиады"
"29696","Защита храма Илиады"
"30011","Волкенапалм I"
"30012","Wolkenapalm II"
"30013","Wolkenapalm III"
"30021","Вспыхнувшее Пламя I"
"30022","Вспыхнувшее Пламя II"
"30023","Вспыхнувшее Пламя III"
"30031","Падение Магмы I"
"30032","Падение Магмы II"
"30033","Падение магмы III"
"30034","Вспышка зажигания I"
"30035","Вспышка зажигания II"
"30036","Вспышка зажигания III"
"30041","Давление воды I"
"30042","Давление воды II"
"30043","Давление воды III"
"30051","Гидро -Вода I"
"30052","Гидро - Вода II"
"30053","Гидро - Вода III"
"30061","Океанская волна I"
"30062","Океанская волна II"
"30063","Океанская волна III"
"30064","Приливный поток I"
"30065","Приливный поток II"
"30066","Приливный поток III"
"30071","Серповидный Лист I"
"30072","Серповидный Лист II"
"30073","Серповидный Лист III"
"30081","Удар Шипом I"
"30082","Удар шипом II"
"30083","Удар шипом III"
"30091","Рунический Лес I"
"30092","Рунический Лес II"
"30093","Рунический Лес III"
"30094","Игольчатый завод I"
"30095","Игольчатый завод II"
"30096","Игольчатый завод III"
"30101","Край Сосульки I"
"30102","Край сосульки II"
"30103","Край сосульки III"
"30111","Замороженная Пуля I"
"30112","Замороженная Пуля II"
"30113","Замороженная Пуля III"
"30121","Смертельная Метель I"
"30122","Смертельная Метель II"
"30123","Смертельная Метель III"
"30124","Алмазная Пыль I"
"30125","Алмазная Пыль II"
"30126","Алмазная Пыль III"
"30131","Поломка наномашины I"
"30132","Перерыв в работе наномашины II"
"30133","Перерыв в работе наномашины III"
"30141","Ударная плазма I"
"30142","Ударная плазма II"
"30143","Ударная плазма III"
"30151","Гремит Гром, Я"
"30152","Падение Грома II"
"30153","Падение Грома III"
"30154","Молниеносный Коготь I"
"30155","Молниеносный Коготь II"
"30156","Молниеносный Коготь III"
"30161","Кометный Молот I"
"30162","Кометный Молот II"
"30163","Кометный Молот III"
"30171","Гея Бластер I"
"30172","Гея Бластер II"
"30173","Гея Бластер III"
"30181","Потрясающее Землетрясение I"
"30182","Потрясающее Землетрясение II"
"30183","Потрясающее Землетрясение III"
"30184","Каменный Раскол I"
"30185","Каменный Скол II"
"30186","Каменный Скол III"
"30191","Коготь Ветра I"
"30192","Коготь Ветра II"
"30193","Коготь Ветра III"
"30201","Звуковой Выстрел I"
"30202","Звуковой Выстрел II"
"30203","Звуковой Выстрел III"
"30211","Штормовой ветер I"
"30212","Штормовой ветер II"
"30213","Штормовой ветер III"
"30214","Буря I"
"30215","Буря II"
"30216","Буря III"
"30221","Раздавить Лезвие I"
"30222","Раздавливающее Лезвие II"
"30223","Раздавливающее Лезвие III"
"30231","Двигатель Металлический I"
"30232","Двигатель Металлический II"
"30233","Двигатель Металлический III"
"30241","Цельнометаллическая груда I"
"30242","Цельнометаллическая свая II"
"30243","Цельнометаллическая свая III"
"30244","Железный Разрез I"
"30245","Железный Удар II"
"30246","Железный Разрез III"
"30251","Святой Кулак I"
"30252","Святой Кулак II"
"30253","Святой Кулак III"
"30261","Святой Свет Я"
"30262","Святой Свет II"
"30263","Святой Свет III"
"30271","Вспыхнувший Блеск I"
"30272","Взрыв Блеска II"
"30273","Взрыв Блеска III"
"30274","Лестница Ангела I"
"30275","Лестница Ангела II"
"30276","Лестница Ангела III"
"30281","Теневой Клык I"
"30282","Теневой Клык II"
"30283","Теневой Клык III"
"30291","Кошмар, который я"
"30292","Кошмар II"
"30293","Кошмар III"
"30301","Сокрушитель Ада Я"
"30302","Адская Дробилка II"
"30303","Адская Дробилка III"
"30304","Душой Боюсь Я"
"30305","Страх Души II"
"30306","Душевный Страх III"
"30311","Тяжелый Удар I"
"30312","Тяжелый удар II"
"30313","Тяжелый Удар III"
"30321","Мощность Энергия I"
"30322","Мощность Энергия II"
"30323","Мощность Энергия III"
"30331","Пустой Луч I"
"30332","Пустой Луч II"
"30333","Пустой Луч III"
"30334","Врата Безумия I"
"30335","Врата Безумия II"
"30336","Врата Безумия III"
"31011","Исцелять"
"31012","X-Исцеление"
"31021","Аура"
"31022","X-Аура"
"31031","Оживить"
"31032","X-Оживить"
"31041","Медитирующий"
"31042","Нормализовать"
"31051","Рассеять"
"31061","Восстановить"
"32011","Атакующий заряд"
"32021","Плата за охрану"
"32031","Магический Заряд"
"32041","Ментальный Заряд"
"32051","Скоростной заряд"
"32061","Критический заряд"
"32071","Поле атаки"
"32081","Защитное поле"
"32091","Магическое Поле"
"32101","Ментальное Поле"
"32111","Поле скорости"
"32121","Критическое поле"
"32131","Атака Привязки"
"32141","Охранник Связывает"
"32151","Волшебная Привязка"
"32161","Духовная Связь"
"32171","Привязка к скорости"
"32181","Критическая Привязка"
"32191","Перерыв в атаке"
"32201","Разрыв Предохранителя"
"32211","Волшебный Перерыв"
"32221","Ментальный Перелом"
"32231","Разрыв скорости"
"32241","Критический разрыв"
"33011","Ядовитая Ловушка"
"33021","Клочок Паники"
"33031","Разрывная Сеть"
"33041","Холостой Пузырь"
"33051","Текстурный Удар"
"33061","Изменение характера"
"34011","Обвинение в ненависти"
"34021","Повышение ускорения"
"34031","Усиление заклинания"
"34041","Сбросить Тело"
"34051","Отражать атаку"
"34061","Волшебное Отражение"
"34071","Барьер Проклятия"
"34081","Статусный барьер"
"34091","Предохранитель"
"40001","Двойные действия"
"40002","Тройные Действия"
"40010","Появился ГолдНумемон!"
"40011","Появился Платиновый демон!"
"40012","Появился Чернокожий Нумемон!"
"40013","Появился Дигитамамон!"
"41731","Дух"
"41780","Планируйте! Выполняйте! Оценивайте! Улучшайте!"
"41781","Перехватчики восстановлены!"
"41782","Аварийный ремонт"
"41783","Инициирован шаблон перехвата A!"
"41784","Схема перехвата B инициирована!"
"41786","Восстанавливающий..."
"47333","Спокойной Ночи, Мун"
"47334","Стрела Артемиды"
"47337","""Сладких снов..."""
"48002","Насмешка"
"48004","Энергетический заряд"
"48012","Насмешка"
"48014","Энергетический заряд"
"48041","Смертоносное Копье"
"48043","Змеиный хвост, Пронзающий душу"
"48044","Черный Коготь"
"48045","Отказано в будущем"
"48131","Летящий Удар"
"48132","Скорбный Поток"
"48141","Безграничный Кулак"
"43751","Нанимон немотивирован."
"43752","Нанимону было все равно."
"43991","Гекомон напуган..."
"43992","Раздается ужасная какофония эха!"
"46131","Эй, это наш шанс! Беги!"
"46132","!!!"
"46133","Убегай сейчас же!"
"44401","Титамон накапливает силу в своем массивном клинке..."
"48821","Темное Дыхание"
"48822","Обжигающий Рев"
"48823","Пристальный Взгляд в Ничто"
"48824","Замораживание Существования"
"48825","Мудрость Вечная"
"48826","Пронзительная Ложь"
"48827","Вопль вымирания"
"48828","Эфемерная Одержимость"
"49291","Скаллбалучимон содрогается..."
"50001","Бить кулаком"
"50002","Удар Кулаком"
"50003","Бить кулаком"
"50004","Удар Кулаком"
"50005","Рубить"
"50006","Размашистый Разрез"
"50051","Грандиозный Шейк"
"50052","Удар из Пулемета"
"50064","Недостаточно рук, чтобы использовать этот навык!"
"70001","Их энергия скачет!"
"70002","Двойные действия"
"70003","Воздух становится угрожающим..."
"70004","Их власть набирает обороты..."
"70005","Они готовы пустить в ход мощный навык!"
"70009","Сила подземного мира выплескивается наружу!"
"70010","{d0} is shaking with fear..."
