speaker_id,relative_path,row_id,tags,text
char_OPERATOR_M,message/d10.mbe/000_Sheet1.csv,f_d1003_0020_0005,f_d1003_0020_0005_M f_d1003_0020_0005_F,"Публика часто называет их ""призраками"" или ""монстрами"", но мы
решили определить фазово-электронные формы жизни как ""Дигимоны""."
char_OPERATOR_M,message/d10.mbe/000_Sheet1.csv,f_d1003_0020_0010,f_d1003_0020_0010_M f_d1003_0020_0010_F,"Дигивайс позволяет взаимодействовать с такими существами.
Одна из важных функций - {fc9ДигиАтака} {r2}."
char_OPERATOR_M,message/d10.mbe/000_Sheet1.csv,f_d1003_0020_0020,f_d1003_0020_0020_M f_d1003_0020_0020_F,"Это позволяет вам приказать вашим союзникам нанести упреждающий
удар по враждебному дигимону. Продолжайте. Попробуйте."
char_OPERATOR_M,message/d11.mbe/000_Sheet1.csv,f_d1101_0070_0020,f_d1101_0070_0020,"Похоже, что многие представители дигимонов без лишних вопросов
распознают врага во всем, чего они никогда раньше не видели."
char_OPERATOR_M,message/d11.mbe/000_Sheet1.csv,f_d1101_0070_0030,f_d1101_0070_0030,"Эти враждебные дигимоны вредны для людей, но дигимоны, рожденные
в результате Обращения, не проявляют таких черт."
char_OPERATOR_M,message/d11.mbe/000_Sheet1.csv,f_d1101_0070_0040,f_d1101_0070_0040,"Подполье Синдзюку - логово враждебных дигимонов, но тот, кого вы
отслеживаете, ведет себя по-другому. Возможно, мы сможем получить какие-то достоверные данные."
char_OPERATOR_M,message/d11.mbe/000_Sheet1.csv,f_d1102_0120_0100,,"Не ожидалось, что враждебный дигимон может измениться до такой
степени. Согласно последнему отчёту исследовательского отдела..."
char_OPERATOR_M,message/d11.mbe/000_Sheet1.csv,f_d1102_0120_0110,,"... их враждебная природа, по-видимому, проистекает из сильного
защитного инстинкта. Как антитела в чрезмерно реагирующей иммунной системе, говорится в нем."
char_OPERATOR_M,message/d11.mbe/000_Sheet1.csv,f_d1102_0120_0115,,"Если Дигимоны - это антитела, то мы - чужеродная субстанция...
возможно, потому, что мы изучили принципы времени?"
char_OPERATOR_M,message/d11.mbe/000_Sheet1.csv,f_d1102_0120_0120,,"Анализ местных каналов связи показал: доктор Симмонс
находится на площади водопадов в парке Синдзюку. Попробуйте сходить туда."
char_OPERATOR_M,message/d11.mbe/000_Sheet1.csv,f_d1102_0170_0020,,"Согласно журналам, вы не в первый раз бываете в этом акведуке.
Должно быть, это было, когда не работала связь."
char_OPERATOR_M,message/d11.mbe/000_Sheet1.csv,f_d1102_0170_0030,,"Интересно, почему так много враждебных дигимонов сосредоточено в
подземелье Синдзюку. Это признак новых аномалий?"
char_OPERATOR_M,message/d11.mbe/000_Sheet1.csv,f_d1102_0170_0040,,"Я вижу возмущение магнитного поля поблизости. Это
подозрительно. Я отмечу карту, чтобы вы могли это проверить."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1401_0030_0010,,"Вы пользуетесь лестницей, чтобы подняться на крышу? Почему бы не
воспользоваться лифтом?"
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1401_0040_0010,f_d1401_0040_0010_M f_d1401_0040_0010_F,"Недавно было обнаружено, что дигимоны обладают свойствами
как органического вещества, так и электрических сигналов."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1401_0040_0020,f_d1401_0040_0020_M f_d1401_0040_0020_F,"Ваш Дигивайс использует электронные аспекты Дигимонов, чтобы
призвать их к действию."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1401_0040_0030,f_d1401_0040_0030_M f_d1401_0040_0030_F,"Дигивайс также может преобразовывать цифровой эквивалент ДНК в
двоичный код, который затем может быть воспроизведен как данные."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1401_0040_0040,f_d1401_0040_0040_M f_d1401_0040_0040_F,"Мы называем эту систему создания новых дигимонов «{fc9Конвертация}».
Попробуй использовать её для усиления своего отряда."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1401_0060_0010,f_d1401_0060_0010_M f_d1401_0060_0010_F,Что здесь произошло?..
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1401_0060_0015,f_d1401_0060_0015_M f_d1401_0060_0015_F,"Может быть, это и есть то, для чего была построена Стена ...?"
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1401_0060_0020,f_d1401_0060_0020_M f_d1401_0060_0020_F,"Может быть, что-то происходит на крыше этого здания, как сказала
та девушка..."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1401_0060_0030,f_d1401_0060_0030_M f_d1401_0060_0030_F,"Мы не можем игнорировать это. Отбросьте в сторону здравый смысл.
Аномалии всегда оборачиваются неожиданностью."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1401_0060_0040,f_d1401_0060_0040_M f_d1401_0060_0040_F,"Координаты цели установлены на ""крышу здания столичного
правительства Токио"". Ваша первоочередная задача - найти способ подняться наверх."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1401_0070_0010,,"Прямо сейчас вам следует подняться на крышу правительственного
здания."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1402_0030_0010,,"У меня есть для вас отчёт, агент. Для вашего Дигивайса доступно
последнее обновление."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1402_0030_0020,,"Теперь у вас есть доступ к навыкам агента. Они должны здорово
помочь в выполнении вашей миссии. Продолжайте. Дайте им попробовать."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1403_0020_0010,f_d1403_0020_0010_M f_d1403_0020_0010_F,Твой Дигивайс также обладает функцией «{fc9Анализ}»{l2}.
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1403_0020_0020,f_d1403_0020_0020_M f_d1403_0020_0020_F,"Он мгновенно сканирует ваше окружение и отмечает всё
подозрительное. Дигимоны в вашем Дигивайсе помогают в этом."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1403_0020_0030,f_d1403_0020_0030_M f_d1403_0020_0030_F,"Их зрение и обоняние помогают точно определять проблемные места.
Полезная функция, когда вы не уверены, куда идти."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1405_0040_0010,f_d1405_0040_0010_M f_d1405_0040_0010_F,"Позволь рассказать тебе о {fc9эволюции}.
Основы этой теории заложил твой приёмный отец..."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1405_0040_0020,f_d1405_0040_0020_M f_d1405_0040_0020_F,"...Доктор Юки, основатель ADAMAS. Он называл фазово-электронные
формы жизни «полукибернетическими существами»."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1405_0040_0030,f_d1405_0040_0030_M f_d1405_0040_0030_F,"Исследования доктора Юки были проигнорированы в академических
кругах, но были продолжены единомышленниками в организации."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1405_0040_0040,f_d1405_0040_0040_M f_d1405_0040_0040_F,"И это исследование привело к открытию эволюции. По мере
того, как Дигимоны набираются боевого опыта, они претерпевают изменения."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1405_0040_0050,f_d1405_0040_0050_M f_d1405_0040_0050_F,"Возможно, у вас даже есть несколько Дигимонов, готовых к
эволюции прямо сейчас. Проверьте свой Дигивайс и посмотрите."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1406_0010_0010,,"Позволь рассказать тебе о {fc9эволюции}. Основы этой теории
заложил твой приёмный отец..."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1406_0010_0020,,"...Доктор Юки, основатель ADAMAS. Он называл фазово-электронные
формы жизни «полукибернетическими существами»."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1406_0010_0030,,"Исследования доктора Юки были проигнорированы в академических
кругах, но были продолжены единомышленниками в организации."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1406_0010_0040,,"И это исследование привело к открытию цифровой эволюции. По мере
того, как дигимоны набираются боевого опыта, они претерпевают трансформации."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1406_0010_0050,,"Возможно, у вас даже есть несколько Дигимонов, готовых к
эволюции прямо сейчас. Проверьте свой Дигивайс и посмотрите."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1407_0030_0010,,Держитесь! Впереди обнаружена аномалия!
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1407_0040_0010,,"Обязательно восстановите своих Дигимонов и будьте готовы ко всему,
что произойдет дальше!"
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1407_0050_0010,f_d1407_0050_0010_M f_d1407_0050_0010_F,"Невозможно предсказать, что ждёт тебя впереди. Подготовься к худшему
и не забудь про {fc9Конвертацию} и {fc9эволюцию}."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1407_0050_0020,f_d1407_0050_0020_M f_d1407_0050_0020_F,"Эти функции основаны на теориях, данных нам доктором Юки. Его
изобретения внесли большой вклад в развитие общества."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1407_0050_0030,f_d1407_0050_0030_M f_d1407_0050_0030_F,"Но о нём мало кто знает: он редко появлялся на публике
и отказался от всех прав на свои разработки..."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1407_0050_0040,f_d1407_0050_0040_M f_d1407_0050_0040_F,"Он вложил свои личные средства в создание АДАМАСА, чтобы
защитить человечество от угрозы аномалий."
char_OPERATOR_M,message/d14.mbe/000_Sheet1.csv,f_d1407_0050_0050,f_d1407_0050_0050_M f_d1407_0050_0050_F,"Никто не способен продолжить его дело лучше тебя — того, кто носит его имя.
В совершенстве овладей {fc9Конвертацией} и {fc9эволюцией}!"
char_OPERATOR_M,message/field_text.mbe/000_Sheet1.csv,g_tutorial_1000_0010,g_tutorial_1000_0010_M g_tutorial_1000_0010_F,"Устранение большего количества одинаковых Дигимонов улучшит их
анализ и повысит прогресс сканирования, необходимый для преобразования."
char_OPERATOR_M,message/field_text.mbe/000_Sheet1.csv,g_tutorial_1000_0020,g_tutorial_1000_0020_M g_tutorial_1000_0020_F,"Как только прогресс сканирования достигнет 100%, вы сможете
конвертировать эти файлы в Дигимона и добавить его в свой отряд."
char_OPERATOR_M,message/field_text.mbe/000_Sheet1.csv,g_tutorial_1000_0030,g_tutorial_1000_0030_M g_tutorial_1000_0030_F,"Чем ближе прогресс сканирования к 200%, тем мощнее будет новый
дигимон, поэтому не забудьте выполнить конвертацию в нужное время."
char_OPERATOR_M,message/field_text.mbe/000_Sheet1.csv,g_tutorial_1000_0040,g_tutorial_1000_0040_M g_tutorial_1000_0040_F,"Это также полезно для анализа аномалий, поэтому обязательно
активно участвуйте в боевых действиях, чтобы улучшить анализ и сканирование."
char_OPERATOR_M,message/field_text.mbe/000_Sheet1.csv,g_tutorial_1001_0010,g_tutorial_1001_0010_M g_tutorial_1001_0010_F,"Похоже, что дигимон был проанализирован достаточно хорошо и готов
к преобразованию. Попробуйте функцию {fc9Конвертация} прямо сейчас."
char_OPERATOR_M,message/field_text.mbe/000_Sheet1.csv,g_tutorial_1001_0020,g_tutorial_1001_0020_M g_tutorial_1001_0020_F,"Прямо как однояйцевые близнецы с разными характерами,
у каждого дигимона, похоже, тоже своя {fc9Личность}."
char_OPERATOR_M,message/field_text.mbe/000_Sheet1.csv,g_tutorial_1001_0030,g_tutorial_1001_0030_M g_tutorial_1001_0030_F,"Это связано с наличием как органических, так и информационных
свойств. Их различия станут очевидны в бою и вне его."
char_OPERATOR_M,message/field_text.mbe/000_Sheet1.csv,g_tutorial_1001_0040,g_tutorial_1001_0040_M g_tutorial_1001_0040_F,"Вы можете узнать больше о личности каждого Дигимона в разделе
«Дигимоны» > «Настройки» вашего Дигивайса."
char_OPERATOR_M,message/field_text.mbe/000_Sheet1.csv,g_tutorial_1001_0050,g_tutorial_1001_0050_M g_tutorial_1001_0050_F,"Понимание индивидуальности каждого Дигимона будет жизненно важно
для успеха вашей миссии."
char_OPERATOR_M,message/field_text.mbe/000_Sheet1.csv,g_tutorial_1002_0010,,"Я не могу предсказать, что вас ждёт. Будьте готовы к худшему
и не забывайте о {fc9Конвертации} и {fc9эволюции}."
char_OPERATOR_M,message/field_text.mbe/000_Sheet1.csv,g_tutorial_1002_0020,,"Эти функции основаны на теориях, данных нам доктором Юки.
Действительно, его изобретения внесли большой вклад в развитие общества."
char_OPERATOR_M,message/field_text.mbe/000_Sheet1.csv,g_tutorial_1002_0030,,"И все же мало кто знает о нем, во многом из-за его личности. Он
редко появлялся на публике, и все права на свои работы передал правительству и крупным корпорациям."
char_OPERATOR_M,message/field_text.mbe/000_Sheet1.csv,g_tutorial_1002_0040,,"Он вложил свои личные средства в создание АДАМАСА, чтобы
защитить человечество от угрозы аномалий."
char_OPERATOR_M,message/field_text.mbe/000_Sheet1.csv,g_tutorial_1002_0050,,"С вашей фамилией «Юки» никто не подходит лучше для воплощения его воли,
так что освойте в совершенстве {fc9Конвертацию} и {fc9эволюцию}!"
char_OPERATOR_M,message/h03.mbe/000_Sheet1.csv,f_h0301_0030_0010,,"Значит, враждебные дигимоны в подземелье Синдзюку - причина
этого? Здесь нет того, что нам нужно. Продолжайте искать."
char_OPERATOR_M,message/h03.mbe/000_Sheet1.csv,f_h0301_0030_0020,,"И снова ... ничего. Может быть, для них все это просто большая
шутка. Пришло время поймать еще одного Дигимона."
char_OPERATOR_M,message/h03.mbe/000_Sheet1.csv,f_h0301_0030_0030,,"Здесь тоже нет того, что мы ищем. Где это? Мы же не можем вести
переговоры с враждебно настроенным Дигимоном."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_010,m010_020_010_M m010_020_010_F,"Ой-ой. Похоже, мы в последнее время немного перестарались. Мир
начинает узнавать о нашем существовании."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_020,m010_020_020_M m010_020_020_F,"Иронично, правда. Секретная организация, которая охотится на
городские легенды, сама становится городской легендой..."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_030,m010_020_030_M m010_020_030_F,"Если то аниме, которое ты только что видел, станет слишком популярным,
можешь забыть о том, чтобы ходить повсюду в такой одежде."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_040,m010_020_040_M m010_020_040_F,"Я подаю запрос на бюджет для новой формы, но в этой миссии
тебе нужно не привлекать внимания."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_050,m010_020_050_M m010_020_050_F,"Всё ясно, агент {player}?"
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_060,m010_020_060_M m010_020_060_F,"Итак. Ты уже в курсе об аномальных явлениях, наблюдаемых в этом
городе?"
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_080,m010_020_080_M m010_020_080_F,"Необъяснимые взрывы, наблюдения загадочных форм жизни, локальные землетрясения,
аномальные погодные условия... Странных сообщений хоть отбавляй."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_090,m010_020_090_M m010_020_090_F,"Все типичные аномалии, так что пришло время АДАМАС вмешаться.
Мне сказали, что начальство возлагает на нас большие надежды."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_100,m010_020_100_M m010_020_100_F,Особенно после нашей последней миссии...
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_110,m010_020_110_M m010_020_110_F,"Они были особенно довольны нашим расследованием неопознанного оружия,
заряженного технологиями, далеко превосходящими текущий человеческий уровень."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_120,m010_020_120_M m010_020_120_F,"Так что я надеюсь, мы сможем повторить успех в этой миссии."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_130,m010_020_130_M m010_020_130_F,"Знаешь, паранормальные явления, которые нельзя объяснить
современной наукой. Это наша специализация, помнишь?"
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_140,m010_020_140_M m010_020_140_F,"Подобные явления были подтверждены в районе Синдзюку в Японии.
Это рутинная миссия, ты знаешь, что делать."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_150,m010_020_150_M m010_020_150_F,"Знаю, прошло много времени, но соберись."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_160,m010_020_160_M m010_020_160_F,"Я передаю приказы и информацию из штаба, а ты занимаешься
расследованием на месте."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_170,m010_020_170_M m010_020_170_F,"Правила запрещают мне называть своё имя, но ты можешь звать меня
""Оператор"", как обычно."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_180,m010_020_180_M m010_020_180_F,"Возвращаясь к миссии... Ты уже в курсе об аномальных явлениях,
наблюдаемых в этом городе?"
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_200,m010_020_200_M m010_020_200_F,"Я отправлю координаты на твой Дигивайс. Проверь свою карту и
приблизься к целевой локации."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_210,m010_020_210_M m010_020_210_F,"И ещё раз, не раскрывай себя. И будем молиться, чтобы аниме,
которое показывали ранее, не стало слишком популярным."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_220,m010_020_220_M m010_020_220_F,Итак. Пришло время начать миссию. Я рассчитываю на тебя.
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_230,m010_020_230_M m010_020_230_F,"Результаты нашей последней миссии меня не устроили: цель
ушла в последнюю минуту..."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_240,m010_020_240_M m010_020_240_F,"...но начальство действительно ценит данные, полученные нами во
время миссии. Отсюда и их большие надежды на нас сегодня."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_250,m010_020_250_M m010_020_250_F,"Наша организация. АДАМАС - это специальное следственное бюро,
которое расследует подобные аномалии вдали от глаз общественности."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_020_260,m010_020_260_M m010_020_260_F,"Эта миссия не исключение. Действуй максимально осторожно:
секретность должна быть сохранена."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_010,m010_040_010_M m010_040_010_F,"Вижу, ты на нужных координатах. Доложи обстановку."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_030,m010_040_030_M m010_040_030_F,"Да, по-видимому. Правительство так и не объяснило полностью,
почему они огородили Ниси-Синдзюку Стеной Надежды."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_040,m010_040_040_M m010_040_040_F,"Официальное объяснение заключается в том, что на подземной
стройке взорвалось оборудование..."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_050,m010_040_050_M m010_040_050_F,"Но стена таких масштабов, для чего-то подобного? Это явно не
сходится - отсюда и разгневанная толпа, требующая реальных ответов."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_060,m010_040_060_M m010_040_060_F,"Это называется ""Стена Надежды"". Восемь лет назад в Ниси-Синдзюку
произошёл большой загадочный взрыв."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_070,m010_040_070_M m010_040_070_F,"Стена была построена сразу после этого, якобы для общественной
безопасности, но правда остаётся туманной."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_080,m010_040_080_M m010_040_080_F,"Явления, ради которых нас сюда отправили, чаще всего
наблюдаются вокруг этой Стены. Похоже, придётся изучить и то,
что находится внутри."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_090,m010_040_090_M m010_040_090_F,Ты действительно чувствуешь страх и гнев толпы.
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_100,m010_040_100_M m010_040_100_F,"Наши исследования указывают на странную корреляцию между увеличением
частоты аномалий и усилением социальной нестабильности."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_110,m010_040_110_M m010_040_110_F,"В последнее время аномалии происходят экспоненциально чаще, с
такой скоростью, которую видели всего несколько раз в истории."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_120,m010_040_120_M m010_040_120_F,"И хотя мы не знаем почему, почти все эти прецеденты
сопровождались полным крахом общества..."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_130,m010_040_130_M m010_040_130_F,"...будь то эпидемия, стихийное бедствие... даже война."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_140,m010_040_140_M m010_040_140_F,"Вот почему мы так спешим. Но боюсь, из-за этой спешки мы
раскрыли миру своё существование..."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_150,m010_040_150_M m010_040_150_F,"Но главная задача остаётся прежней: понять, как эти аномалии
связаны с трагедиями, которые следуют за ними."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_040_160,m010_040_160_M m010_040_160_F,Попробуй исследовать эту область немного дальше.
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_070_010,m010_070_010_M m010_070_010_F,"Тот толчок только что, вероятно, был одним из наших аномальных
явлений."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_070_020,m010_070_020_M m010_070_020_F,"Мне удалось сузить целевые координаты благодаря некоторым видео
восьмилетней давности."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_070_030,m010_070_030_M m010_070_030_F,"Кадры аномалии в этом районе были тогда загружены в интернет
гражданскими лицами."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_070_040,m010_070_040_M m010_070_040_F,"Сами видео с тех пор удалены, но комментарии остались, и они
говорят нам, что те видео..."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_070_050,m010_070_050_M m010_070_050_F,"...были сняты в областях, которые теперь находятся внутри той
Стены."
char_OPERATOR_M,message/m010.mbe/000_Sheet1.csv,m010_070_060,m010_070_060_M m010_070_060_F,"Проверь ещё раз, нет ли какого-то способа пробраться за ту
Стену."
