string2 0,string 1
digimon_0016_profile,"«Коммандос-дракон», стремящийся стать
Истребителем Вирусов. Хотя у Страйкдрамона еще
много пережитков Монодрамона, таких как рог,
торчащий с затылка, он настолько преобразил
свою внешность в дигимона в режиме коммандос,
покрытого металлической броней, что теперь
напоминает совершенно другой вид. Несмотря на
то, что по своей природе это добросердечный
дигимон, если он столкнется с типом-вирусом,
Сайкдрамон поглощается инстинктом уничтожения
и не прекращает сражаться, пока данные
противника не превратятся в пыль. Он
использует свое особый приём «Фанг
Страйк», чтобы раскалить свою металлическую
броню до красна, превращаясь в массу пламени и
атакуя противника в грозном маневре."
digimon_0017_profile,"Темный дигимон, обладающий силой Темной
Стороны. Движения Минотарумона медленны, но у
него чрезвычайно прочная шкура, которая делает
его невосприимчивым к обычным атакам. Его
особый приём «Дарксайд Квейк»
использует Демоническую Руку, прикрепленную к
его левой руке, чтобы вызвать массивное
землетрясение. Атака посылает ударные волны на
широкую площадь, делая побег невозможным, как
бы далеко враги ни бежали."
digimon_0019_profile,"Воображаемый дигимон, рожденный из мечты
ДигиЯдра. Интерфейс на лбу Доругорамона
чудесным образом разблокировал творческую силу
его собственного ДигиЯдра, заставив его
эволюционировать в эту форму. Возможно,
потому что это ДигиЯдро уже содержало мощные
данные дракона, форма, которую оно выдумало,
была воплощением мощного разрушения и самого
воплощения «заклятого врага». Доругорамон
использует свое особый приём «Брэйв
Метал», чтобы обрушить ужасную атаку всей мощью
тела и души, и «DORU-Din», чтобы выпустить
разрушительную ударную волну."
digimon_0020_profile,"Дигимон, похожий на мышь, который всегда
заполняет голову Скамона сомнительными
идеями. У Чуумона крепкая дружба с Скамоном
(хотя, возможно, только Чуумон видит вещи
таким образом). Их отношения начались, когда
Чуумон чуть не попал в ловушку системной сети
по имени «Плотоядное», но был спасен
Скамоном, который просто проходил мимо. По
натуре трус, Чуумон не имеет себе равных в
хитрости и удирает при малейшем намеке на
опасность. Его особый приём «Чиз Бомб»
метает сыроподобную взрывчатку. Любой, кто по
ошибке съест одну из них, ждет неприятный
сюрприз."
digimon_0021_profile,"Гигантский дигимон, обитающий в глубинах
Сетевого Океана. Его огромный размер ставит
его в число крупнейших из всех дигимонов в
Цифровом Мире. Фактически, Вамон настолько
огромен, что обычные компьютеры не могут
обработать тот объем данных, из которых он
состоит. Подобные виды были подтверждены в
водах почти Файл Айленд, но Вамон, который
живет у побережья Фолдер Континент, обладает
превосходящей атакой и жизнеспособностью по
сравнению с его сородичами, эволюционировав
в свою Ультимат форму. Его особый приём «Тайдл Вейв» создает массивное
цунами, которое разрушает все на своем пути."
digimon_0023_profile,"Мутантный дигимон, получившийся в результате джогресс-эволюции
из Стингмона и Эк?Вимона. Химера дракона и
насекомого, этот дигимон известен как «Ужасная
Пчела». Хотя Динобимона нельзя легко
классифицировать как тип Дракона или
Насекомого, его качества насекомого довольно
хорошо выражены. Летая по воздуху на своих четырех
крыльях, этот дигимон безошибочно выслеживает
своих врагов своими фасеточными глазами,
прежде чем задушить их с суровой уверенностью.
Динобимон также чрезвычайно варварский по
натуре. Он использует свое особый приём «Хелл Маскарад», чтобы исполнить
«адский танец», прорезая врагов движениями,
достаточно быстрыми, чтобы оставлять
послеобразы."
digimon_0024_profile,"Редко встречающийся Пикси-дигимон, обитающий в
Сетевом Океане. Несмотря на «Анджемона» в
своем имени, он на самом деле полностью
отличен от вида Анджемон с точки зрения своей
экосистемы. Кольцо вокруг шеи МаринАнджемона
называется Святым Кольцом, что вызывает
предположения о его связи со Святыми
дигимонами, такими как Гатомон или Энджмон,
которые также носят такие кольца. Символы,
начертанные на его кольце, еще не
расшифрованы. Хотя МаринАнджемон обычно
избегает боя, его особый приём «Оушен
Лав» заставляет врагов терять волю к борьбе,
тем самым гарантируя победу."
digimon_0025_profile,"Андроид-дигимон, смоделированный по образцу
дикого дигимона с хищническими инстинктами,
позволяющими ему надежно умерщвлять добычу.
Раптордрамон обладает невероятно крепким
телом, а также неконтролируемой дикостью,
поэтому он был модифицирован чистым
хромдигизоидным металлом значительного веса,
чтобы ограничить его подвижность. Тем не
менее, он все еще обладает исключительной
взрывной силой и способностью к полету, в
основном благодаря дикому дигимону, которым он
был до модификации. Хотя и маленький,
Раптордрамон способен одним ударом уничтожить
даже сверхкрупного дигимона, если сможет
постепенно раскрыть свои способности. Он
выполняет свое особый приём «Амбущ
Кранч», набрасываясь на врага и кусая жизненно
важные органы своими острыми клыками."
digimon_0026_profile,"Грейдемон — дигимон-воин, известный как
«Золотой Метеор» из-за храброго способа,
которым он прорывается через авангард врага.
Он демонстрирует пылающую скорость, используя
«Близнецовый Клинок Короля Драконов» в
тандеме, но правда в том, что мечи несут
неудержимое проклятие, заставляющее владельца
впадать в берсерк. Хотя в целом не такой
мощный, считается, что мастерство Грейдемона в
владении мечом превосходит мастерство
ЛордНайтмона из Королевских Рыцарей. Синий
плащ, который носит Грейдемон, также является
знаком чести, пожалованным за его заслуги во
многих битвах. Его особый приём —
«Кросс Блейд», быстрая мечевая техника,
которая рассекает врага крестообразным узором."
digimon_0027_profile,"Самый сильный дракон-воин, носящий броню,
созданную из суперметалла Хромдигизоид,
ВарГреймон — ультиматная форма вида Греймон.
Он имеет более гуманоидное телосложение, чем
типичные крупные тела других типов Греймон, но
обладает значительно улучшенной силой и
скоростью. Победить его атаками дигимонов
ультиматного уровня почти невозможно. «Драконьи
Убийцы», прикрепленные к рукам ВарГреймона,
наносят массивный урон дигимонам вида Драмон,
но также подвергают ВарГреймона опасности,
делая их палкой о двух концах. ВарГреймон
также может комбинировать части экзоскелета на
своей спине, чтобы сформировать самый твердый
щит, «Брэйв Шилд». Говорят, что даже среди
самых опытных ветеранов, только тот, кто
обладает истинной доблестью и осознает свою
собственную судьбу, эволюционирует в
ВарГреймона. Особый приём ВарГреймона
— сверхплотный, высокотемпературный
энергетический луч «Терра Форс», с помощью
которого он концентрирует всю энергию в
атмосфере в одной точке перед тем, как
выстрелить ею вперед. Он также использует
«Грейт Торнадо», соединяя Драконьи Убийцы на
своих руках над головой, чтобы выполнить
вращающуюся, высокоскоростную атаку, которая
пронзает врага."
digimon_0028_profile,"Мутантный дигимон, который действует как босс
Мамемонов, и иногда упоминается как
«Улыбающийся Бомбардир». Некоторые полагают,
что БигМамемон на самом деле является
агрегацией Мамемонов. Хотя обычные Мамемоны
примерно того же размера, что и дигимоны на
стадии Обучения, они обладают большей силой в
своих маленьких телах, чем кажется.
БигМамемон, с другой стороны, оправдывает свое
имя, будучи в десятки, если не в сотни раз
крупнее своих меньших собратьев. При таком
размере неясно, почему его все еще называют
«Мамемоном», названным за его малый рост. У
БигМамемона теплый, мягкий характер, и он не
любит конфликтов или битв. Его всегда можно
найти играющим со своими
последователями-Мамемонами. Его особый приём «Биг Смайли Бомбер» использует
подчиненных ему Мамемонов в качестве оружия.
Говорят, что БигМамемон уменьшается в размерах
после использования этой техники."
digimon_0030_profile,"Санглумон — кровососущий волк-дигимон с
благородными манерами. Это один из самых
древних видов дигимонов, как говорят, выживших
с рассвета Цифрового мира. Дигимоны, у которых
Санглумон высасывает кровь, имеют все данные,
высосанные из их ДигиЯдер, что приводит к их
гибели, так как они больше не могут
поддерживать жизненные функции. Санглумон
способен к мгновенной телепортации в другие
места, разбирая свои собственные данные на
пакеты и отправляя их через Сеть. Его
особый приём — «Стикер Блейд», которое
выпускает тысячи мельчайших лезвий, чтобы
пронзить противников в мгновение ока."
digimon_0031_profile,"Кровососущий дигимон-мастер боевых искусств,
исполняющий великолепный танец. Как говорят,
рожденный в базе данных народных танцев
определенного музея, Матадормон — мастер
Бульдог-танца, исполняя его с уникальной
аранжировкой ритмичных движений. Он использует
свои развевающиеся одежды, чтобы сбить врагов
с толку, поражая тех, кто ослабил
бдительность, бесчисленными рапирами, скрытыми
внутри обманчиво мягкой ткани его рукавов. Как
вампир, Матадормон должен поддерживать себя,
выпивая кровь дигимонов, но не любая подойдет,
поэтому он странствует из земли в землю в
поисках сильных дигимонов, чтобы прокормиться.
Его особый приём — «Сотрясающая Землю
Топота», подлая атака ногами, основанная на
собственном оригинальном стиле боевых искусств
Матадормона."
digimon_0032_profile,"Темный зверь-дигимон, известный как король
всех дигимонов-вампиров. ГранДракмон долгое
время содержал свой собственный замок в Темной
Зоне, и, как говорят, обладает такой огромной
мощью, что даже Семь Великих Демонических
Лордов не смеют связываться с ним. С хорошо
воспитанными манерами и голосом, пронизанным
очаровательным обаянием, ГранДракмон может быть
дьявольски обаятельным, и существует множество
историй о дигимонах-ангелах, посланных
уничтожить его, но в итоге соблазненных на
темную сторону. Его особые приёмы —
«Кристал Революшн», которое мгновенно
замораживает всех врагов в ледяные кристаллы,
и «Ай оф зе Горгон», которое обращает его злой
взгляд на врага, заманивая его сердце во тьму."
digimon_0033_profile,"Двуногий цератопсид-дигимон, напоминающий
трицератопса, со всей боевой мощью этого
могучего травоядного динозавра. Его шкура
является одной из самых прочных среди всех
биологических дигимонов. Аналогично, два
сверхтвердых рога на его лбу гораздо более
прочнее, чем рог Монокромона. Хотя обычно
спокойный по натуре, атака с разбегом
Трицерамона, несмотря на его медленные
движения, обладает достаточной разрушительной
силой, чтобы разбить даже прочные тела
минеральных дигимонов. Он использует свое
особый приём «Три-Хорн Атак», чтобы
врезаться во врагов рогами на лбу и морде."
digimon_0034_profile,"Один из Семи Великих Демонических Лордов, этот
дигимон-Король Зла принимает форму женщины.
Считается, что когда-то она была Офанимон,
Лилитмон пала и стала тем, что известно как
«Богиня Тьмы». Соблазнительная и красивая, она
заманивает своих врагов, и, как говорят,
верная смерть ждет всех, кто примет ее
приглашение. В соответствии со своим прозвищем
«Богиня Тьмы», Лилитмон щедро вознаграждает
порок и жестоко унижает добродетель.
Дьявольские «Нейл Нейлз» на ее правой руке
разъедают все, к чему прикасаются. Особый приём Лилитмон — «Фантом Пейн», атака
темным дыханием, которая разъедает тела
врагов. Те, кто поражен этим проклятием,
обнаруживают, что их данные разъедаются,
начиная с конечностей, и они мучаются даже
после неизбежной гибели."
digimon_0035_profile,"Бельзебмон — дигимон-Король Зла, который ценит
свою независимость, несмотря на способность
править многими дигимонами Злого вида. Один из
Семи Великих Демонических Лордов, Бельзебмон,
как говорят, способен стать главным Кошмарным
Солдатом, если пожелает, но также ходят слухи,
что есть другой дигимон-Король Зла, чья сила
превосходит даже Бельзебмона. Бельзебмон
всегда держит свои любимые дробовики
«Беренджена» близко под рукой и разъезжает на
своей гигантской мотоциклетной машине
«Бегемот». У него жестокий и безжалостный
характер, но из-за своей гордости он никогда
не появляется в группах и не нападает на
слабых. Его фирменное движение — «Даркнесс
Коготь», с помощью которого он поднимает свои
острые когти в воздух и затем рассекает своего
врага. Его особый приём «Дабл Импакт»
включает в себя двойные выстрелы из двух своих
дробовиков."
digimon_0036_profile,"Один из Семи Великих Демонических Лордов, этот
дигимон-Король Зла напоминает старца с длинной
бородой. Барбамон существует в сердце логова
зла, известного как Темная Зона, контролируя
дигимонов-Темных Ангелов и заставляя их
совершать всевозможные злодеяния. Он одержим
всеми сокровищами Сети, используя все
доступные средства, чтобы утолить свою
жадность. Это алчное и безжалостное существо
убило бы дигимона даже за клочок сокровища.
Самый хитрый тактик из Семи Великих
Демонических Лордов, он с легкостью
контролирует не только дигимонов-Темных
Ангелов, но даже дигимонов Мега-уровня, таких
как Гулмон. Особые приёмы Барбамона —
«Дез Лур», демонический посох, который
заманивает дигимонов в неотвратимый живой ад и
обращает их ко злу, и «Пандемониум Лост»,
который выпускает всю злую энергию Темной Зоны
за один раз, сжигая все
сверхвысокотемпературным взрывом. Даже
особый приём МалоМиотизмана
«Пандемониум Флейм» выпускает лишь малейшую
долю этой энергии."
digimon_0037_profile,"Страх перед чрезмерной силой, находящейся в
распоряжении Левиамона, заработал ему прозвище
«Дьявольский Зверь», и он считается одним из
Семи Великих Демонических Лордов. Грандиозное
существо с пастью, достаточно большой, чтобы
проглотить весь Цифровой мир, как говорят,
спит в Сетевом Океане почти Темной Зоны. Если
разбужен, Левиамон смотрит свысока на любого
дигимона, находящегося у власти, заставляя
бежать в ужасе не только других
дигимонов-Королей Зла, но даже
дигимонов-Ангелов. Однако есть пределы тому,
что можно определить об этом дигимоне, и он
почти никогда не появляется. Он считается
первозданным злым существом, которое поселилось
в Цифровом Мире. Он может использовать свое
особый приём «Байтинг Краш», чтобы
уничтожить все на своем пути своими массивными
челюстями, или «Тейл Страйк», чтобы раздробить
врагов своим длинным хвостом."
digimon_0038_profile,"Дигимон-Король Зла, командующий многими
дигимонами Злого вида и Темными Ангелами.
Крипимон изначально был дигимоном-Ангелом, и
довольно высокого ранга. Однако он прибегнул к
восстанию — или, возможно, к насилию — против
персонификаций добра Цифрового мира (которыми
могли быть сами люди, его построившие), и
поэтому был удален в Темную Зону (кладбище
удаленных данных). Крипимон и его подобные
поклялись однажды подчинить Цифровой мир и
отомстить этим персонификациям добра. Он
использует свое особый приём «Флейм
Инферно», чтобы обрушить на врагов перегретый
адский огонь. Любой, пораженный этой атакой,
сжигается без следа."
digimon_0039_profile,"И божественный, и дьявольский, этот Ультимат
дигимон-Король Зла является сильнейшим из Семи
Великих Демонических Лордов. Лучемон: Режим
Хаоса спровоцировал восстание в древние
времена и был запечатан в Темной Зоне вместе
со многими другими дигимонами-Королями Зла.
Его сила превышает силу дигимонов Мега-уровня
настолько, что даже соперничает с сущностями,
называемыми «богами». Хотя у него есть
богоподобная сторона, которая лелеет все
живое, у него также есть демоническая сторона,
которая хочет уничтожить сам мир. Вот почему
он стремится разрушить этот мир и построить
новый вместо него. Его особый приём
«Парадайз Лост» запускает врага высоко в
воздух дикой очередью, прежде чем схватить его
за конечности и швырнуть о землю, в то время
как «Дед орайв Алайв» запечатывает врага
внутри трехмерного магического круга,
сделанного из святых и злых сфер. Те, кто
попал в этот магический круг, имеют шанс 50/50
быть либо полностью уничтоженными, либо
получить тяжелые повреждения."
digimon_0040_profile,"Бельфемон просыпается от своего постоянного
сна раз в тысячу лет и возвращается к своей
исходной форме. После пробуждения он
превращается во воплощение ярости, и все, что
попадает в его поле зрения, подвергается
уничтожению. Дигимоны Ультимат уровня и ниже,
которые слышат рев Бельфемона: Режим Ярости,
мгновенно погибают от фрагментации данных, и
даже дигимоны Мега уровня не могут избежать
повреждений. Он использует свое особый приём «Лампрантус», чтобы стрелять черным
пламенем из цепей, обвитых вокруг его тела, и
«Гифт оф Даркнесс», чтобы рассекать когтями,
окутанными адским пламенем. Кроме того, данные
дигимонов, убитых тем, кто правит Семью
Великими Демоническими Лордами, не
перерождаются, а отправляются в Темную Зону,
чтобы служить плотью и кровью для Королей Зла."
digimon_0041_profile,"Марионеточный дигимон, напоминающий панду.
Бесстрастный взгляд Пандамона вместе с его
резким и пренебрежительным характером лишают
его всей миловидности, которую он мог бы
иметь. Он любит считать себя волком-одиночкой,
но втайне завидует Монзаемону, популярному
дигимону с похожей внешностью. Тем не менее,
Пандамон удивительно способен в бою и быстро
прогоняет тех, кто его беспокоит. Популяция
Пандамона мала, что делает его редким
зрелищем. Его особый приём — «Энимал
Нейл», атака когтями, обычно скрытыми в его
лапах."
digimon_0042_profile,"Дигимон-насекомое, связанный с загадочной
Королевской Базой, секретной плавающей медовой
базой. Хотя его повседневная жизнь может
отличаться от жизни других
дигимонов-насекомых, ФанБимон имеет веселый
нрав и является трудолюбивым работником
значительной силой. Он всегда ладит с
дигимонами-растениями, такими как Палмон или
Лилимон. Королевская База постоянно находится
в стадии строительства, и миссия Фанбимона
требует от него собирать полевые данные, такие
как цветы или растения, понемногу, в качестве
строительных материалов. Поэтому он
классифицируется как имеющий атрибут Вирус.
База также охраняется мощными дигимонами,
которые не позволяют никому приближаться,
поэтому цель строительства остается загадкой.
Особый приём ФанБимона — «Гир
Стингер», атака, которая выпускает быстрый
залп крошечных зазубренных жал."
digimon_0043_profile,"Вирус-Гатомон с поразительной черной шерстью.
БлэкГатомон — квинтэссенция дитя зла,
проводящая свои дни, блуждая в жуткой тьме.
Чрезвычайно редкая мутация Гатомона,
считается, что их существует очень мало.
БлэкГатомон злобна, высокомерна и любит
издеваться над слабыми — в общем, проблемный
дигимон. Как Темный дигимон, он обычно
эволюционирует в дигимона-Темного Ангела.
Так же, как и у Гатомона, особый приём
БлэкГатомона — «Лайтнинг По»."
